stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
14,760000000,global,1,0,1,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.045017,3.473084,0.111623,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
16,320000000,global,2,0,2,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.094299,3.545349,0.046494,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
18,280000000,global,3,0,3,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.362569,0.930299,0.024165,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
20,840000000,global,4,0,4,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.311549,0.847992,0.147806,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
25,850000000,global,5,0,5,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.129282,3.579046,0.147902,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
28,590000000,global,6,0,6,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.086215,3.535985,0.147754,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
34,390000000,global,7,0,7,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.024064,3.420807,0.147903,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
34,600000000,global,8,1,7,robot,"('robot_2', 'robot_4')",robot_2,robot_4,-0.820174,2.146350,0.147388,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
35,430000000,global,9,1,8,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.135637,3.584196,0.147903,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
38,720000000,global,10,1,9,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.104008,3.555724,0.182751,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
41,840000000,global,11,2,9,robot,"('robot_2', 'robot_4')",robot_2,robot_4,-0.864309,2.152053,0.147764,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
43,80000000,global,12,3,9,robot,"('robot_2', 'robot_4')",robot_2,robot_4,-0.880190,2.370092,0.147762,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
44,460000000,global,13,3,10,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.035772,3.453083,0.147903,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
45,440000000,global,14,4,10,robot,"('robot_2', 'robot_4')",robot_2,robot_4,-0.841986,2.615039,0.023145,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
45,580000000,global,15,4,11,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.165196,3.605038,0.147903,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
48,830000000,global,16,4,12,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.120670,3.571636,0.168824,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
54,460000000,global,17,4,13,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.046501,3.475997,0.148080,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
55,570000000,global,18,4,14,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.188011,3.618099,0.148080,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
58,820000000,global,19,4,15,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.141612,3.588808,0.147655,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
64,470000000,global,20,4,16,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.058590,3.497446,0.147999,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
65,560000000,global,21,4,17,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.209117,3.628164,0.148000,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
66,60000000,global,22,4,18,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-1.556357,2.872429,0.272508,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
68,820000000,global,23,4,19,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.164341,3.604501,0.177059,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
71,810000000,global,24,4,20,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-1.436585,2.952544,0.148143,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
74,430000000,global,25,4,21,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.074159,3.520577,0.147999,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
75,490000000,global,26,4,22,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.225186,3.634650,0.148000,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
75,850000000,global,27,4,23,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-1.602758,2.841411,0.147665,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
78,820000000,global,28,4,24,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.188597,3.618403,0.147693,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
89,540000000,global,29,4,25,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.210031,0.352883,0.149147,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
92,810000000,global,30,4,26,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.253083,0.420504,0.272067,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
94,170000000,global,31,5,26,robot,"('robot_0', 'robot_2')",robot_0,robot_2,1.157886,-0.218863,0.024134,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
95,100000000,global,32,5,27,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.264322,0.438227,0.272085,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
97,870000000,global,33,6,27,robot,"('robot_0', 'robot_2')",robot_0,robot_2,1.146745,-0.250011,0.147865,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
99,260000000,global,34,6,28,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.212827,0.357874,0.148558,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
102,730000000,global,35,6,29,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.310182,0.513003,0.147855,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
124,290000000,global,36,6,30,obstacle,"('robot_3', 'cylinder2::link::collision')",robot_3,cylinder2::link::collision,4.031328,-1.030676,0.147811,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
124,530000000,global,37,6,31,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.591904,1.299559,0.148092,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
128,30000000,global,38,6,32,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.486878,1.131687,0.147770,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
128,370000000,global,39,6,33,obstacle,"('robot_3', 'cylinder2::link::collision')",robot_3,cylinder2::link::collision,4.228651,-0.983365,0.147848,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
151,890000000,global,40,7,33,robot,"('robot_0', 'robot_3')",robot_0,robot_3,3.686699,-0.067797,0.147940,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
155,450000000,global,41,8,33,robot,"('robot_0', 'robot_3')",robot_0,robot_3,3.753954,0.027265,0.147721,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
