stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
18,520000000,global,1,1,0,robot,"('robot_0', 'robot_9')",robot_0,robot_9,3.482020,-2.560085,0.024153,/world/random_world/model/robot_9/link/robot_9/base_footprint/sensor/contact_sensor/contact
48,630000000,global,2,2,0,robot,"('robot_4', 'robot_6')",robot_4,robot_6,-2.812564,-4.319914,0.148818,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
61,970000000,global,3,3,0,robot,"('robot_6', 'robot_8')",robot_6,robot_8,-3.352133,-5.880931,0.148617,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
70,800000000,global,4,3,1,obstacle,"('robot_0', 'south_wall::link::collision')",robot_0,south_wall::link::collision,-1.256863,-7.000214,0.271774,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
96,130000000,global,5,4,1,robot,"('robot_0', 'robot_5')",robot_0,robot_5,-3.239123,-3.386276,0.024152,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
105,170000000,global,6,4,2,obstacle,"('robot_3', 'north_wall::link::collision')",robot_3,north_wall::link::collision,4.662845,7.000647,0.147359,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
106,670000000,global,7,5,2,robot,"('robot_2', 'robot_7')",robot_2,robot_7,-1.914514,4.333214,0.271486,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
107,240000000,global,8,5,3,obstacle,"('robot_7', 'box2::link::collision')",robot_7,box2::link::collision,-2.400047,4.292289,0.147444,/world/random_world/model/robot_7/link/robot_7/base_footprint/sensor/contact_sensor/contact
107,570000000,global,9,5,4,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-2.216136,4.414777,0.271920,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
114,630000000,global,10,6,4,robot,"('robot_0', 'robot_8')",robot_0,robot_8,-2.465072,-5.108370,0.148042,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
120,60000000,global,11,7,4,robot,"('robot_8', 'robot_9')",robot_8,robot_9,-1.889993,-5.612959,0.023445,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
120,220000000,global,12,8,4,robot,"('robot_0', 'robot_9')",robot_0,robot_9,-2.165507,-5.259231,0.147832,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
123,740000000,global,13,9,4,robot,"('robot_8', 'robot_9')",robot_8,robot_9,-1.707851,-5.711826,0.148029,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
125,10000000,global,14,10,4,robot,"('robot_0', 'robot_9')",robot_0,robot_9,-1.910794,-5.119871,0.147843,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
131,540000000,global,15,11,4,robot,"('robot_0', 'robot_8')",robot_0,robot_8,-2.357972,-5.292423,0.147859,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
137,180000000,global,16,12,4,robot,"('robot_0', 'robot_8')",robot_0,robot_8,-2.071877,-5.846714,0.147891,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
142,490000000,global,17,13,4,robot,"('robot_5', 'robot_6')",robot_5,robot_6,-4.672273,-3.160868,0.147769,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
