stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
14,440000000,global,1,0,1,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.023041,3.417389,0.035374,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
16,80000000,global,2,0,2,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.091513,3.542201,0.046863,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
18,570000000,global,3,0,3,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.072496,3.518297,0.147881,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
20,680000000,global,4,0,4,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.085423,3.535028,0.147605,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
24,680000000,global,5,0,5,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.017201,3.394495,0.148058,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
25,550000000,global,6,0,6,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.115002,3.566469,0.148059,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
27,160000000,global,7,0,7,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.364899,-2.004412,0.148590,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
28,450000000,global,8,0,8,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.216726,-1.873632,0.148591,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
28,820000000,global,9,0,9,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.080154,3.528473,0.147695,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
31,180000000,global,10,0,10,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.271332,-1.911880,0.239384,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
33,440000000,global,11,0,11,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.279993,-1.918844,0.265935,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
34,410000000,global,12,0,12,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.024174,3.421165,0.147961,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
35,480000000,global,13,0,13,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.129124,3.578915,0.147961,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
37,140000000,global,14,0,14,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.384239,-2.029760,0.148085,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
38,560000000,global,15,0,15,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.100527,3.552106,0.110909,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
40,860000000,global,16,0,16,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.089614,3.540008,0.204707,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
41,170000000,global,17,0,17,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.251555,-1.896950,0.242307,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
43,490000000,global,18,0,18,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.273765,-1.913810,0.264301,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
44,700000000,global,19,0,19,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.038898,3.460245,0.147998,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
46,920000000,global,20,0,20,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.368368,-2.008753,0.148086,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
48,780000000,global,21,0,21,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.105904,3.557650,0.023694,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
50,860000000,global,22,0,22,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.231148,-1.882853,0.245200,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
53,220000000,global,23,0,23,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.258672,-1.902173,0.266677,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
54,420000000,global,24,0,24,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.033505,3.447581,0.147781,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
57,690000000,global,25,0,25,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.145885,-1.836197,0.148109,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
58,740000000,global,26,0,26,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.128579,3.578460,0.257395,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
60,510000000,global,27,0,27,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.235362,-1.885661,0.147560,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
60,980000000,global,28,0,28,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.124186,3.574724,0.147907,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
64,630000000,global,29,0,29,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.047670,3.478243,0.147757,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
65,530000000,global,30,0,30,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.189980,3.619116,0.147756,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
68,810000000,global,31,0,31,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.150641,3.595379,0.095232,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
74,570000000,global,32,0,32,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.064612,3.506898,0.147756,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
75,690000000,global,33,0,33,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.222995,3.633822,0.147757,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
78,890000000,global,34,0,34,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.168036,3.606797,0.231847,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
81,170000000,global,35,0,35,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.152990,3.597013,0.261167,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
92,240000000,global,36,0,36,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.287277,0.476562,0.023590,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
93,120000000,global,37,1,36,robot,"('robot_0', 'robot_2')",robot_0,robot_2,-1.273983,-1.383375,0.147010,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
95,500000000,global,38,1,37,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.379745,0.624994,0.147928,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
114,590000000,global,39,1,38,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.391243,0.643080,0.022926,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
115,380000000,global,40,1,39,obstacle,"('robot_4', 'cylinder2::link::collision')",robot_4,cylinder2::link::collision,3.566432,-1.856342,0.093138,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
118,590000000,global,41,1,40,obstacle,"('robot_4', 'cylinder2::link::collision')",robot_4,cylinder2::link::collision,3.603185,-1.990701,0.147851,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
122,570000000,global,42,1,41,obstacle,"('robot_0', 'cylinder1::link::collision')",robot_0,cylinder1::link::collision,-0.876978,-1.786339,0.040779,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
124,240000000,global,43,1,42,obstacle,"('robot_0', 'cylinder1::link::collision')",robot_0,cylinder1::link::collision,-0.882249,-1.786092,0.160018,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
124,490000000,global,44,1,43,obstacle,"('robot_4', 'cylinder2::link::collision')",robot_4,cylinder2::link::collision,3.678907,-2.139047,0.147812,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
128,490000000,global,45,1,44,obstacle,"('robot_4', 'cylinder2::link::collision')",robot_4,cylinder2::link::collision,3.592199,-1.959463,0.147847,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
134,530000000,global,46,1,45,obstacle,"('robot_4', 'cylinder2::link::collision')",robot_4,cylinder2::link::collision,3.653052,-2.096927,0.147812,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
138,490000000,global,47,1,46,obstacle,"('robot_4', 'cylinder2::link::collision')",robot_4,cylinder2::link::collision,3.587821,-1.945618,0.147847,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
139,360000000,global,48,2,46,robot,"('robot_0', 'robot_2')",robot_0,robot_2,-2.796402,1.173488,0.147859,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
144,500000000,global,49,2,47,obstacle,"('robot_4', 'cylinder2::link::collision')",robot_4,cylinder2::link::collision,3.645383,-2.083118,0.147813,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
