wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783693486.886991,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.523203,0.054013,0.600000,1.200000,0.196931,0.543300,0.000000,0.543300
1783693486.987041,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.523203,0.154061,0.600000,1.200000,0.196931,0.543300,0.000000,0.543300
1783693487.087020,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.523203,0.254033,0.600000,1.200000,0.196931,0.543300,0.000000,0.543300
1783693487.187206,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.523203,0.354185,0.600000,1.200000,0.196931,0.543300,0.000000,0.543300
1783693487.286985,robot_4,zone_stop_forward|corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,2.523203,0.454017,0.600000,1.200000,0.196931,0.543300,0.000000,0.000000
1783693487.386883,robot_4,zone_stop_forward|corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,2.523203,0.553941,0.600000,1.200000,0.196931,0.543300,0.000000,0.000000
1783693500.887024,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.801595,0.026963,0.600000,1.200000,0.312643,-0.628366,0.241914,-0.628366
1783693500.987046,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.801595,0.126986,0.600000,1.200000,0.312643,-0.628366,0.241914,-0.628366
1783693501.087026,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.801595,0.226980,0.600000,1.200000,0.312643,-0.628366,0.241914,-0.628366
1783693501.187039,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.801595,0.326984,0.600000,1.200000,0.312643,-0.628366,0.241914,-0.628366
1783693501.386938,robot_4,distance_cbf_cap,LEFT,LEFT,CLEAR,inf,0.786712,0.019347,0.600000,1.200000,0.312643,-0.628366,0.224055,-0.628366
1783693501.486974,robot_4,distance_cbf_cap,LEFT,LEFT,CLEAR,inf,0.786712,0.119390,0.600000,1.200000,0.312643,-0.628366,0.224055,-0.628366
1783693501.587004,robot_4,distance_cbf_cap,LEFT,LEFT,CLEAR,inf,0.786712,0.219412,0.600000,1.200000,0.312643,-0.628366,0.224055,-0.628366
1783693501.687066,robot_4,distance_cbf_cap,LEFT,LEFT,CLEAR,inf,0.786712,0.319463,0.600000,1.200000,0.312643,-0.628366,0.224055,-0.628366
1783693501.787078,robot_4,turn_left_blocked|stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.786712,0.419487,0.600000,1.200000,0.186839,0.746703,0.000000,0.000000
1783693501.886873,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.025022,0.009084,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693501.986982,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.025022,0.109191,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693502.086974,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.025022,0.209187,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693502.186979,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.025022,0.309187,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693502.286873,robot_4,turn_left_blocked|stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.025022,0.409117,0.600000,1.200000,0.186839,0.746703,0.000000,0.000000
1783693502.386866,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.112065,0.021175,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693502.486938,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.112065,0.121279,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693502.586877,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.112065,0.221249,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693502.686864,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.112065,0.321233,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693502.786969,robot_4,turn_left_blocked|stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.112065,0.421308,0.600000,1.200000,0.186839,0.746703,0.000000,0.000000
1783693502.886843,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.088838,0.025910,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693502.986888,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.088838,0.125948,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693503.086890,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.088838,0.225951,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
1783693503.187023,robot_4,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.088838,0.326032,0.600000,1.200000,0.186839,0.746703,0.186839,0.000000
