wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783693513.908720,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.240641,,global_pose,"bearing_deg=-87.706,zone_reason=side_sector"
1783693514.008686,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.223804,,global_pose,"bearing_deg=-88.141,zone_reason=side_sector"
1783693514.108735,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.207421,,global_pose,"bearing_deg=-88.940,zone_reason=side_sector"
1783693514.208810,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.191854,,global_pose,"bearing_deg=-89.789,zone_reason=side_sector"
1783693514.308741,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.177171,,global_pose,"bearing_deg=-90.618,zone_reason=side_sector"
1783693514.408726,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.163392,,global_pose,"bearing_deg=-91.426,zone_reason=side_sector"
1783693514.508651,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.150535,,global_pose,"bearing_deg=-92.213,zone_reason=side_sector"
1783693514.608684,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.138620,,global_pose,"bearing_deg=-92.980,zone_reason=side_sector"
1783693514.708910,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.127551,,global_pose,"bearing_deg=-92.831,zone_reason=side_sector"
1783693514.808991,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.117019,,global_pose,"bearing_deg=-91.130,zone_reason=side_sector"
1783693514.908703,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.106417,,global_pose,"bearing_deg=-88.428,zone_reason=side_sector"
1783693515.008693,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.095388,,global_pose,"bearing_deg=-85.602,zone_reason=side_sector"
1783693515.108700,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.083842,,global_pose,"bearing_deg=-82.753,zone_reason=side_sector"
1783693515.208711,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.071784,,global_pose,"bearing_deg=-79.880,zone_reason=side_sector"
1783693515.308823,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.058387,,global_pose,"bearing_deg=-76.876,zone_reason=side_sector"
1783693515.408714,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.040318,,global_pose,"bearing_deg=-73.297,zone_reason=side_sector"
1783693515.508713,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.021298,,global_pose,"bearing_deg=-69.622,zone_reason=side_sector"
1783693515.608758,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.001188,,global_pose,"bearing_deg=-65.901,zone_reason=side_sector"
1783693515.708827,robot_0,robot_4,sent,,RIGHT,0.979768,,global_pose,"bearing_deg=-62.131,zone_reason=side_sector"
1783693515.809047,robot_0,robot_4,sent,,RIGHT,0.957798,,global_pose,"bearing_deg=-58.431,zone_reason=side_sector"
1783693515.908705,robot_0,robot_4,sent,,RIGHT,0.942101,,global_pose,"bearing_deg=-54.832,zone_reason=side_sector"
1783693516.008810,robot_0,robot_4,sent,,RIGHT,0.930098,,global_pose,"bearing_deg=-52.950,zone_reason=side_sector"
1783693516.109008,robot_0,robot_4,sent,,RIGHT,0.919619,,global_pose,"bearing_deg=-52.467,zone_reason=side_sector"
1783693516.208873,robot_0,robot_4,sent,,RIGHT,0.910116,,global_pose,"bearing_deg=-53.520,zone_reason=side_sector"
1783693516.308836,robot_0,robot_4,sent,,RIGHT,0.901841,,global_pose,"bearing_deg=-56.012,zone_reason=side_sector"
1783693516.408793,robot_0,robot_4,sent,,RIGHT,0.895006,,global_pose,"bearing_deg=-58.827,zone_reason=side_sector"
1783693516.508854,robot_0,robot_4,sent,,RIGHT,0.889737,,global_pose,"bearing_deg=-61.655,zone_reason=side_sector"
1783693516.608913,robot_0,robot_4,sent,,RIGHT,0.885767,,global_pose,"bearing_deg=-64.633,zone_reason=side_sector"
1783693516.708762,robot_0,robot_4,sent,,RIGHT,0.882387,,global_pose,"bearing_deg=-67.988,zone_reason=side_sector"
1783693516.808724,robot_0,robot_4,sent,,RIGHT,0.881477,,global_pose,"bearing_deg=-71.159,zone_reason=side_sector"
1783693516.908830,robot_0,robot_4,sent,,RIGHT,0.881603,,global_pose,"bearing_deg=-74.330,zone_reason=side_sector"
1783693517.008711,robot_0,robot_4,sent,,RIGHT,0.882658,,global_pose,"bearing_deg=-77.521,zone_reason=side_sector"
1783693517.108928,robot_0,robot_4,sent,,RIGHT,0.884630,,global_pose,"bearing_deg=-80.732,zone_reason=side_sector"
1783693517.208862,robot_0,robot_4,sent,,RIGHT,0.887508,,global_pose,"bearing_deg=-83.964,zone_reason=side_sector"
1783693517.308718,robot_0,robot_4,sent,,RIGHT,0.892476,,global_pose,"bearing_deg=-87.099,zone_reason=side_sector"
1783693517.408726,robot_0,robot_4,sent,,RIGHT,0.904066,,global_pose,"bearing_deg=-89.740,zone_reason=side_sector"
1783693517.508822,robot_0,robot_4,sent,,RIGHT,0.917236,,global_pose,"bearing_deg=-92.633,zone_reason=side_sector"
1783693517.608747,robot_0,robot_4,sent,,RIGHT,0.933196,,global_pose,"bearing_deg=-95.509,zone_reason=side_sector"
1783693517.708783,robot_0,robot_4,sent,,RIGHT,0.954635,,global_pose,"bearing_deg=-98.220,zone_reason=side_sector"
1783693517.808869,robot_0,robot_4,sent,,RIGHT,0.977435,,global_pose,"bearing_deg=-100.997,zone_reason=side_sector"
1783693517.908649,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.001140,,global_pose,"bearing_deg=-103.811,zone_reason=side_sector"
1783693518.008685,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.026769,,global_pose,"bearing_deg=-106.589,zone_reason=side_sector"
1783693518.108732,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.054691,,global_pose,"bearing_deg=-109.304,zone_reason=side_sector"
1783693518.208813,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.080800,,global_pose,"bearing_deg=-112.089,zone_reason=side_sector"
1783693518.308745,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.105104,,global_pose,"bearing_deg=-114.933,zone_reason=side_sector"
1783693518.408659,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.128204,,global_pose,"bearing_deg=-117.788,zone_reason=side_sector"
1783693518.508703,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.144850,,global_pose,"bearing_deg=-120.928,zone_reason=side_sector"
1783693518.608661,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.165430,,global_pose,"bearing_deg=-124.028,zone_reason=side_sector"
1783693518.708701,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.187807,,global_pose,"bearing_deg=-126.925,zone_reason=side_sector"
1783693518.808785,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.210855,,global_pose,"bearing_deg=-129.782,zone_reason=side_sector"
1783693518.908718,robot_0,robot_4,skipped,distance_above_warning_threshold,BACK,1.234669,,global_pose,"bearing_deg=-132.603,zone_reason=rear_sector"
1783693531.708829,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.248006,,global_pose,"bearing_deg=-26.052,zone_reason=front_sector"
1783693531.808681,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.225866,,global_pose,"bearing_deg=-24.054,zone_reason=front_sector"
1783693531.908804,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.215101,,global_pose,"bearing_deg=-21.522,zone_reason=front_sector"
1783693532.008908,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.203051,,global_pose,"bearing_deg=-18.974,zone_reason=front_sector"
1783693532.108669,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.179730,,global_pose,"bearing_deg=-16.851,zone_reason=front_sector"
1783693532.208876,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.156115,,global_pose,"bearing_deg=-14.700,zone_reason=front_sector"
1783693532.308766,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.125085,,global_pose,"bearing_deg=-13.588,zone_reason=front_sector"
1783693532.408731,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.104697,,global_pose,"bearing_deg=-13.570,zone_reason=front_sector"
1783693532.508696,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.081988,,global_pose,"bearing_deg=-13.859,zone_reason=front_sector"
1783693532.608705,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.048455,,global_pose,"bearing_deg=-14.309,zone_reason=front_sector"
1783693532.708732,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.015053,,global_pose,"bearing_deg=-14.790,zone_reason=front_sector"
1783693532.808784,robot_0,robot_4,sent,,CORNER,0.981802,,global_pose,"bearing_deg=-15.306,zone_reason=front_sector"
