wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783693486.836103,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.043218,0.600000,1.200000,0.235017,0.000000,0.000000,0.000000
1783693486.936057,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.143196,0.600000,1.200000,0.235017,0.000000,0.000000,0.000000
1783693487.036072,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.243213,0.600000,1.200000,0.235017,0.000000,0.000000,0.000000
1783693487.136237,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.343370,0.600000,1.200000,0.176545,0.000000,0.000000,0.000000
1783693487.236072,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.443207,0.600000,1.200000,0.176545,0.000000,0.000000,0.000000
1783693490.636069,robot_1,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.740295,0.313125,0.600000,1.200000,0.183979,0.504279,0.168354,0.504279
1783693490.736080,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.740295,0.413129,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693490.836066,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.665744,0.009978,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693490.936136,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.665744,0.110050,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693491.036079,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.665744,0.210015,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693491.136207,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.665744,0.310105,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693491.236102,robot_1,zone_stop_forward|corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.665744,0.410017,0.600000,1.200000,0.183979,0.504279,0.000000,0.000000
1783693491.336221,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.694594,0.016547,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693491.436200,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.694594,0.116535,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693491.536272,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.694594,0.216579,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693491.636220,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.694594,0.316550,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693491.736248,robot_1,zone_stop_forward|corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.694594,0.416574,0.600000,1.200000,0.183979,0.504279,0.000000,0.000000
1783693491.836076,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.757021,0.024058,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693491.936045,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.757021,0.124053,0.600000,1.200000,0.183979,0.504279,0.000000,0.504279
1783693492.036072,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.757021,0.224077,0.600000,1.200000,0.270598,0.000000,0.000000,0.000000
1783693492.136070,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.757021,0.324074,0.600000,1.200000,0.270598,0.000000,0.000000,0.000000
1783693492.236057,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.757021,0.424065,0.600000,1.200000,0.270598,0.000000,0.000000,0.000000
1783693492.336093,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.820699,0.020550,0.600000,1.200000,0.270598,0.000000,0.000000,0.000000
1783693492.436068,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.820699,0.120531,0.600000,1.200000,0.270598,0.000000,0.000000,0.000000
1783693492.536075,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.820699,0.220536,0.600000,1.200000,0.270598,0.000000,0.000000,0.000000
1783693492.636081,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.820699,0.320541,0.600000,1.200000,0.272428,0.780622,0.000000,0.780622
1783693492.736084,robot_1,zone_stop_forward|corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.820699,0.420524,0.600000,1.200000,0.272428,0.780622,0.000000,0.000000
1783693492.836212,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.835770,0.022256,0.600000,1.200000,0.250030,0.000000,0.000000,0.000000
1783693492.936047,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.835770,0.122130,0.600000,1.200000,0.250030,0.000000,0.000000,0.000000
1783693493.036078,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.835770,0.222165,0.600000,1.200000,0.250030,0.000000,0.000000,0.000000
1783693493.136111,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.835770,0.322184,0.600000,1.200000,0.250030,0.000000,0.000000,0.000000
1783693493.236117,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.835770,0.422186,0.600000,1.200000,0.250030,0.000000,0.000000,0.000000
1783693493.336136,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837510,0.020449,0.600000,1.200000,0.250030,0.000000,0.000000,0.000000
1783693493.436066,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837510,0.120394,0.600000,1.200000,0.250030,0.000000,0.000000,0.000000
1783693493.536086,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837510,0.220409,0.600000,1.200000,0.185973,0.000000,0.000000,0.000000
1783693493.636138,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837510,0.320436,0.600000,1.200000,0.185973,0.000000,0.000000,0.000000
1783693493.736144,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837510,0.420452,0.600000,1.200000,0.185973,0.000000,0.000000,0.000000
1783693493.836230,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837500,0.020587,0.600000,1.200000,0.185973,0.000000,0.000000,0.000000
1783693493.936186,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837500,0.120568,0.600000,1.200000,0.185973,0.000000,0.000000,0.000000
1783693494.036226,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837500,0.220600,0.600000,1.200000,0.185973,0.000000,0.000000,0.000000
1783693494.136225,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837500,0.320605,0.600000,1.200000,0.301548,0.000000,0.000000,0.000000
1783693494.236088,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837500,0.420503,0.600000,1.200000,0.301548,0.000000,0.000000,0.000000
1783693494.336303,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837510,0.018074,0.600000,1.200000,0.301548,0.000000,0.000000,0.000000
1783693494.436198,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837510,0.117991,0.600000,1.200000,0.301548,0.000000,0.000000,0.000000
1783693494.536223,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.837510,0.218016,0.600000,1.200000,0.301548,0.000000,0.000000,0.000000
