wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783693486.842573,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.771268,0.059777,0.600000,1.200000,0.136726,-0.833204,0.000000,-0.833204
1783693486.942566,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.771268,0.159771,0.600000,1.200000,0.136726,-0.833204,0.000000,-0.833204
1783693487.042673,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.771268,0.259859,0.600000,1.200000,0.282272,0.000000,0.000000,0.000000
1783693487.142618,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.771268,0.359811,0.600000,1.200000,0.282272,0.000000,0.000000,0.000000
1783693487.242652,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.771268,0.459836,0.600000,1.200000,0.282272,0.000000,0.000000,0.000000
1783693504.342657,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,3.007570,0.024292,0.600000,1.200000,0.337887,0.701769,0.337887,0.000000
1783693504.442629,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,3.007570,0.124277,0.600000,1.200000,0.337887,0.701769,0.337887,0.000000
1783693504.542587,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,3.007570,0.224251,0.600000,1.200000,0.337887,0.701769,0.337887,0.000000
1783693504.642575,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,3.007570,0.324243,0.600000,1.200000,0.337887,0.701769,0.337887,0.000000
1783693504.742682,robot_0,turn_left_blocked|stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.007570,0.424347,0.600000,1.200000,0.134199,0.517323,0.000000,0.000000
1783693504.842622,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,2.793264,0.023260,0.600000,1.200000,0.134199,0.517323,0.134199,0.000000
1783693504.942572,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,2.793264,0.123224,0.600000,1.200000,0.134199,0.517323,0.134199,0.000000
1783693505.042622,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,2.793264,0.223270,0.600000,1.200000,0.134199,0.517323,0.134199,0.000000
1783693505.142574,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,2.793264,0.323228,0.600000,1.200000,0.134199,0.517323,0.134199,0.000000
