stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1770732482,886411940,robot_3,103,0.000,-2.000,0.500,-1.500
1770732482,886438051,robot_2,77,-2.000,0.000,-1.500,0.500
1770732482,886457361,robot_0,133,2.000,0.000,2.500,0.500
1770732482,886486179,robot_1,107,0.000,2.000,0.500,2.500
1770732484,134567692,robot_3,89,-1.000,-2.000,-0.500,-1.500
1770732484,134599833,robot_0,118,1.000,-1.000,1.500,-0.500
1770732486,98504791,robot_3,102,0.000,-3.000,0.500,-2.500
1770732486,98533474,robot_2,62,-3.000,-1.000,-2.500,-0.500
1770732486,98565939,robot_1,93,-1.000,2.000,-0.500,2.500
1770732486,501310897,robot_3,88,-1.000,-3.000,-0.500,-2.500
1770732486,501341959,robot_2,63,-3.000,0.000,-2.500,0.500
1770732486,501368219,robot_0,132,2.000,-1.000,2.500,-0.500
1770732499,888598748,robot_1,106,0.000,1.000,0.500,1.500
1770732513,439439993,robot_2,76,-2.000,-1.000,-1.500,-0.500
1770732513,639905106,robot_0,119,1.000,0.000,1.500,0.500
1770732513,639940264,robot_1,92,-1.000,1.000,-0.500,1.500
1770732543,499432741,robot_3,101,0.000,-4.000,0.500,-3.500
1770732596,18081766,robot_3,115,1.000,-4.000,1.500,-3.500
1770732631,761276685,robot_3,114,1.000,-5.000,1.500,-4.500
1770732635,273509608,robot_3,100,0.000,-5.000,0.500,-4.500
1770732684,79846156,robot_2,78,-2.000,1.000,-1.500,1.500
1770732684,722975944,robot_1,120,1.000,1.000,1.500,1.500
1770732696,691967559,robot_1,105,0.000,0.000,0.500,0.500
1770732716,863533560,robot_0,104,0.000,-1.000,0.500,-0.500
1770732757,627936913,robot_0,90,-1.000,-1.000,-0.500,-0.500
1770732761,841722435,robot_1,134,2.000,1.000,2.500,1.500
