stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
17,120000000,global,1,0,1,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,0.882710,5.000885,0.149157,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
20,790000000,global,2,0,2,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,1.087479,5.000064,0.147700,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
23,110000000,global,3,0,3,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,1.116445,5.000024,0.272694,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
42,30000000,global,4,0,4,obstacle,"('robot_0', 'box3::link::collision')",robot_0,box3::link::collision,2.406624,0.764136,0.024013,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
45,810000000,global,5,0,5,obstacle,"('robot_0', 'box3::link::collision')",robot_0,box3::link::collision,2.595822,0.647019,0.272646,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
126,40000000,global,6,1,5,robot,"('robot_1', 'robot_4')",robot_1,robot_4,1.145274,3.793061,0.148397,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
148,850000000,global,7,2,5,robot,"('robot_0', 'robot_1')",robot_0,robot_1,-0.999625,0.374504,0.148014,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
164,660000000,global,8,2,6,obstacle,"('robot_0', 'box2::link::collision')",robot_0,box2::link::collision,-1.986269,2.585210,0.147976,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
166,640000000,global,9,2,7,obstacle,"('robot_0', 'box2::link::collision')",robot_0,box2::link::collision,-1.928253,2.623899,0.147622,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
179,340000000,global,10,2,8,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-1.337010,3.018851,0.022940,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
185,660000000,global,11,2,9,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-1.343233,3.014876,0.147961,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
