bump_total,stamp_sec,stamp_nsec,bump_type,key,entity_a,entity_b,robot,frame_index_oldest_first,frame_wall_time,frame_stamp_sec,frame_stamp_nsec,encoding,height,width,npy_path,pgm_path
4,225,60000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,3,1783691047.798041,224,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_1_box4_link_collision/robot_1/frame_03_224_500000000.npy,collision_depth_frames/bump_0004_robot_1_box4_link_collision/robot_1/frame_03_224_500000000.pgm
4,225,60000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,4,1783691048.299954,225,0,32FC1,360,640,collision_depth_frames/bump_0004_robot_1_box4_link_collision/robot_1/frame_04_225_0.npy,collision_depth_frames/bump_0004_robot_1_box4_link_collision/robot_1/frame_04_225_0.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_0,0,1783691100.333940,277,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_00_277_0.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_00_277_0.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_0,1,1783691100.832823,277,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_01_277_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_01_277_500000000.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_0,2,1783691101.331312,278,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_02_278_0.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_02_278_0.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_0,3,1783691101.826653,278,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_03_278_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_03_278_500000000.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_0,4,1783691102.325224,279,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_04_279_0.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_0/frame_04_279_0.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_1,0,1783691100.299705,277,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_00_277_0.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_00_277_0.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_1,1,1783691100.799536,277,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_01_277_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_01_277_500000000.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_1,2,1783691101.300328,278,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_02_278_0.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_02_278_0.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_1,3,1783691101.799269,278,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_03_278_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_03_278_500000000.pgm
5,279,220000000,robot,"('robot_0', 'robot_1')",robot_0,robot_1,robot_1,4,1783691102.299616,279,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_04_279_0.npy,collision_depth_frames/bump_0005_robot_0_robot_1/robot_1/frame_04_279_0.pgm
6,280,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,0,1783691101.300328,278,0,32FC1,360,640,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_00_278_0.npy,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_00_278_0.pgm
6,280,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,1,1783691101.799269,278,500000000,32FC1,360,640,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_01_278_500000000.npy,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_01_278_500000000.pgm
6,280,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,2,1783691102.299616,279,0,32FC1,360,640,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_02_279_0.npy,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_02_279_0.pgm
6,280,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,3,1783691102.800314,279,500000000,32FC1,360,640,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_03_279_500000000.npy,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_03_279_500000000.pgm
6,280,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,4,1783691103.299892,280,0,32FC1,360,640,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_04_280_0.npy,collision_depth_frames/bump_0006_robot_1_box4_link_collision/robot_1/frame_04_280_0.pgm
7,282,440000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,0,1783691103.299892,280,0,32FC1,360,640,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_00_280_0.npy,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_00_280_0.pgm
7,282,440000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,1,1783691103.802452,280,500000000,32FC1,360,640,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_01_280_500000000.npy,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_01_280_500000000.pgm
7,282,440000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,2,1783691104.300483,281,0,32FC1,360,640,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_02_281_0.npy,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_02_281_0.pgm
7,282,440000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,3,1783691104.798134,281,500000000,32FC1,360,640,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_03_281_500000000.npy,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_03_281_500000000.pgm
7,282,440000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,4,1783691105.304768,282,0,32FC1,360,640,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_04_282_0.npy,collision_depth_frames/bump_0007_robot_1_box4_link_collision/robot_1/frame_04_282_0.pgm
8,297,600000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,0,1783691118.801536,295,500000000,32FC1,360,640,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_00_295_500000000.npy,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_00_295_500000000.pgm
8,297,600000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,1,1783691119.305819,296,0,32FC1,360,640,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_01_296_0.npy,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_01_296_0.pgm
8,297,600000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,2,1783691119.800249,296,500000000,32FC1,360,640,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_02_296_500000000.npy,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_02_296_500000000.pgm
8,297,600000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,3,1783691120.299469,297,0,32FC1,360,640,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_03_297_0.npy,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_03_297_0.pgm
8,297,600000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,4,1783691120.801136,297,500000000,32FC1,360,640,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_04_297_500000000.npy,collision_depth_frames/bump_0008_robot_1_box4_link_collision/robot_1/frame_04_297_500000000.pgm
9,534,350000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,0,1783691355.297706,532,0,32FC1,360,640,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_00_532_0.npy,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_00_532_0.pgm
9,534,350000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,1,1783691355.799083,532,500000000,32FC1,360,640,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_01_532_500000000.npy,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_01_532_500000000.pgm
9,534,350000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,2,1783691356.297720,533,0,32FC1,360,640,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_02_533_0.npy,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_02_533_0.pgm
9,534,350000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,3,1783691356.800632,533,500000000,32FC1,360,640,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_03_533_500000000.npy,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_03_533_500000000.pgm
9,534,350000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,4,1783691357.303808,534,0,32FC1,360,640,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_04_534_0.npy,collision_depth_frames/bump_0009_robot_1_box4_link_collision/robot_1/frame_04_534_0.pgm
10,552,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,0,1783691373.308569,550,0,32FC1,360,640,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_00_550_0.npy,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_00_550_0.pgm
10,552,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,1,1783691373.801725,550,500000000,32FC1,360,640,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_01_550_500000000.npy,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_01_550_500000000.pgm
10,552,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,2,1783691374.299582,551,0,32FC1,360,640,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_02_551_0.npy,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_02_551_0.pgm
10,552,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,3,1783691374.799375,551,500000000,32FC1,360,640,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_03_551_500000000.npy,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_03_551_500000000.pgm
10,552,470000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,4,1783691375.297373,552,0,32FC1,360,640,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_04_552_0.npy,collision_depth_frames/bump_0010_robot_1_box4_link_collision/robot_1/frame_04_552_0.pgm
11,571,150000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,0,1783691392.302806,569,0,32FC1,360,640,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_00_569_0.npy,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_00_569_0.pgm
11,571,150000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,1,1783691392.798997,569,500000000,32FC1,360,640,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_01_569_500000000.npy,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_01_569_500000000.pgm
11,571,150000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,2,1783691393.298780,570,0,32FC1,360,640,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_02_570_0.npy,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_02_570_0.pgm
11,571,150000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,3,1783691393.804497,570,500000000,32FC1,360,640,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_03_570_500000000.npy,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_03_570_500000000.pgm
11,571,150000000,obstacle,"('robot_1', 'box4::link::collision')",robot_1,box4::link::collision,robot_1,4,1783691394.301609,571,0,32FC1,360,640,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_04_571_0.npy,collision_depth_frames/bump_0011_robot_1_box4_link_collision/robot_1/frame_04_571_0.pgm
12,574,500000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,0,1783691395.377588,572,0,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_00_572_0.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_00_572_0.pgm
12,574,500000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,1,1783691395.855801,572,500000000,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_01_572_500000000.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_01_572_500000000.pgm
12,574,500000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,2,1783691396.389556,573,0,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_02_573_0.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_02_573_0.pgm
12,574,500000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,3,1783691396.851108,573,500000000,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_03_573_500000000.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_03_573_500000000.pgm
12,574,500000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,4,1783691397.353057,574,0,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_04_574_0.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_04_574_0.pgm
13,580,720000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,0,1783691401.864893,578,500000000,32FC1,360,640,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_00_578_500000000.npy,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_00_578_500000000.pgm
13,580,720000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,1,1783691402.359817,579,0,32FC1,360,640,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_01_579_0.npy,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_01_579_0.pgm
13,580,720000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,2,1783691402.856180,579,500000000,32FC1,360,640,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_02_579_500000000.npy,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_02_579_500000000.pgm
13,580,720000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,3,1783691403.350972,580,0,32FC1,360,640,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_03_580_0.npy,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_03_580_0.pgm
13,580,720000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,4,1783691403.863714,580,500000000,32FC1,360,640,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_04_580_500000000.npy,collision_depth_frames/bump_0013_robot_3_box2_link_collision/robot_3/frame_04_580_500000000.pgm
