stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
5,100000000,global,1,1,0,robot,"('robot_0', 'robot_1')",robot_0,robot_1,-2.225526,-1.394833,0.022901,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
10,590000000,global,2,2,0,robot,"('robot_0', 'robot_1')",robot_0,robot_1,-2.050951,-1.294866,0.147839,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
31,560000000,global,3,3,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-2.382829,-0.742677,0.024147,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
31,810000000,global,4,4,0,robot,"('robot_0', 'robot_1')",robot_0,robot_1,-1.942141,-1.287775,0.148296,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
35,510000000,global,5,5,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,-1.847705,2.069783,0.024172,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
38,250000000,global,6,6,0,robot,"('robot_3', 'robot_4')",robot_3,robot_4,-1.646744,1.989422,0.147989,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
73,210000000,global,7,7,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-2.411377,-0.805597,0.147500,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
97,50000000,global,8,8,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-2.417159,-0.826481,0.147610,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
97,60000000,global,9,9,0,robot,"('robot_0', 'robot_1')",robot_0,robot_1,-1.924956,-1.286165,0.147985,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
99,390000000,global,10,10,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-2.396432,-0.837343,0.272438,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
