wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783680568.241700,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.771268,0.002541,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783680576.642026,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.117631,0.457082,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680577.141880,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.195446,0.460762,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680577.641850,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.836919,0.468229,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680578.141821,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.290105,0.461761,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680578.641831,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.254685,0.459563,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680591.642037,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.849748,0.480866,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680591.741918,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.767754,0.082048,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680593.141887,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.565413,0.483663,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680593.641768,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.089864,0.473302,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680604.141855,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.941661,0.483372,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680604.641892,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.914340,0.474719,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680605.141858,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.963617,0.462731,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680605.641814,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.005787,0.468199,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680606.142127,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.932806,0.451220,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680606.641840,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.882281,0.464821,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680611.641899,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.885711,0.478629,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
