wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783680655.702660,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.243282,,global_pose,"bearing_deg=8.852,zone_reason=front_sector"
1783680655.802649,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.187630,,global_pose,"bearing_deg=9.026,zone_reason=front_sector"
1783680655.902649,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.131990,,global_pose,"bearing_deg=9.217,zone_reason=front_sector"
1783680656.002611,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.076364,,global_pose,"bearing_deg=9.427,zone_reason=front_sector"
1783680656.102629,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.020754,,global_pose,"bearing_deg=9.661,zone_reason=front_sector"
1783680656.202694,robot_2,robot_1,sent,,CORNER,0.965162,,global_pose,"bearing_deg=9.921,zone_reason=front_sector"
1783680656.302684,robot_2,robot_1,sent,,CORNER,0.916565,,global_pose,"bearing_deg=10.620,zone_reason=front_sector"
1783680656.402711,robot_2,robot_1,sent,,CORNER,0.905925,,global_pose,"bearing_deg=12.668,zone_reason=front_sector"
1783680656.502723,robot_2,robot_1,sent,,CORNER,0.920377,,global_pose,"bearing_deg=15.786,zone_reason=front_sector"
1783680656.602710,robot_2,robot_1,sent,,CORNER,0.936007,,global_pose,"bearing_deg=19.039,zone_reason=front_sector"
1783680656.702712,robot_2,robot_1,sent,,CORNER,0.951440,,global_pose,"bearing_deg=22.296,zone_reason=front_sector"
1783680656.802689,robot_2,robot_1,sent,,CORNER,0.966620,,global_pose,"bearing_deg=25.557,zone_reason=front_sector"
1783680656.902681,robot_2,robot_1,sent,,CORNER,0.981496,,global_pose,"bearing_deg=28.823,zone_reason=front_sector"
1783680657.002687,robot_2,robot_1,sent,,CORNER,0.996017,,global_pose,"bearing_deg=32.093,zone_reason=front_sector"
1783680657.102648,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.010132,,global_pose,"bearing_deg=35.367,zone_reason=front_sector"
1783680657.202823,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.023794,,global_pose,"bearing_deg=38.646,zone_reason=front_sector"
1783680657.302657,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.032166,,global_pose,"bearing_deg=42.355,zone_reason=front_sector"
1783680657.402674,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.030249,,global_pose,"bearing_deg=46.432,zone_reason=front_sector"
1783680657.502657,robot_2,robot_1,skipped,distance_above_warning_threshold,LEFT,1.028517,,global_pose,"bearing_deg=50.517,zone_reason=side_sector"
1783680657.602603,robot_2,robot_1,skipped,distance_above_warning_threshold,LEFT,1.027199,,global_pose,"bearing_deg=54.650,zone_reason=side_sector"
1783680657.702718,robot_2,robot_1,skipped,distance_above_warning_threshold,LEFT,1.029208,,global_pose,"bearing_deg=58.286,zone_reason=side_sector"
1783680657.802708,robot_2,robot_1,skipped,distance_above_warning_threshold,LEFT,1.020387,,global_pose,"bearing_deg=59.968,zone_reason=side_sector"
1783680657.902729,robot_2,robot_1,sent,,LEFT,0.993250,,global_pose,"bearing_deg=60.976,zone_reason=side_sector"
1783680658.002828,robot_2,robot_1,sent,,LEFT,0.967224,,global_pose,"bearing_deg=62.248,zone_reason=side_sector"
1783680658.102751,robot_2,robot_1,sent,,LEFT,0.953178,,global_pose,"bearing_deg=65.447,zone_reason=side_sector"
1783680658.202796,robot_2,robot_1,sent,,LEFT,0.954727,,global_pose,"bearing_deg=69.577,zone_reason=side_sector"
1783680658.302701,robot_2,robot_1,sent,,LEFT,0.957910,,global_pose,"bearing_deg=73.735,zone_reason=side_sector"
1783680658.402835,robot_2,robot_1,sent,,LEFT,0.959318,,global_pose,"bearing_deg=78.142,zone_reason=side_sector"
1783680658.502691,robot_2,robot_1,sent,,LEFT,0.954465,,global_pose,"bearing_deg=81.997,zone_reason=side_sector"
1783680658.602676,robot_2,robot_1,sent,,LEFT,0.948646,,global_pose,"bearing_deg=85.703,zone_reason=side_sector"
1783680658.702733,robot_2,robot_1,sent,,LEFT,0.943881,,global_pose,"bearing_deg=89.405,zone_reason=side_sector"
1783680658.802672,robot_2,robot_1,sent,,LEFT,0.940214,,global_pose,"bearing_deg=93.099,zone_reason=side_sector"
1783680658.902751,robot_2,robot_1,sent,,LEFT,0.937656,,global_pose,"bearing_deg=96.784,zone_reason=side_sector"
1783680659.002822,robot_2,robot_1,sent,,LEFT,0.936216,,global_pose,"bearing_deg=100.457,zone_reason=side_sector"
1783680659.102758,robot_2,robot_1,sent,,LEFT,0.935893,,global_pose,"bearing_deg=104.116,zone_reason=side_sector"
1783680659.202696,robot_2,robot_1,sent,,LEFT,0.936685,,global_pose,"bearing_deg=107.757,zone_reason=side_sector"
1783680659.302680,robot_2,robot_1,sent,,LEFT,0.938585,,global_pose,"bearing_deg=111.380,zone_reason=side_sector"
1783680659.402763,robot_2,robot_1,sent,,LEFT,0.941581,,global_pose,"bearing_deg=114.983,zone_reason=side_sector"
1783680659.502736,robot_2,robot_1,sent,,LEFT,0.945660,,global_pose,"bearing_deg=118.564,zone_reason=side_sector"
1783680659.602663,robot_2,robot_1,sent,,LEFT,0.950802,,global_pose,"bearing_deg=122.121,zone_reason=side_sector"
1783680659.702764,robot_2,robot_1,sent,,LEFT,0.956987,,global_pose,"bearing_deg=125.655,zone_reason=side_sector"
1783680659.802665,robot_2,robot_1,sent,,LEFT,0.964190,,global_pose,"bearing_deg=129.163,zone_reason=side_sector"
1783680659.902680,robot_2,robot_1,sent,,BACK,0.972382,,global_pose,"bearing_deg=132.646,zone_reason=rear_sector"
1783680660.003629,robot_2,robot_1,sent,,BACK,0.985874,,global_pose,"bearing_deg=136.120,zone_reason=rear_sector"
1783680660.102643,robot_2,robot_1,skipped,distance_above_warning_threshold,BACK,1.007475,,global_pose,"bearing_deg=138.259,zone_reason=rear_sector"
1783680660.202643,robot_2,robot_1,skipped,distance_above_warning_threshold,BACK,1.030135,,global_pose,"bearing_deg=139.051,zone_reason=rear_sector"
1783680660.302631,robot_2,robot_1,skipped,distance_above_warning_threshold,BACK,1.053474,,global_pose,"bearing_deg=139.677,zone_reason=rear_sector"
1783680660.402636,robot_2,robot_1,skipped,distance_above_warning_threshold,BACK,1.077357,,global_pose,"bearing_deg=140.281,zone_reason=rear_sector"
1783680660.504773,robot_2,robot_1,skipped,distance_above_warning_threshold,BACK,1.101752,,global_pose,"bearing_deg=140.866,zone_reason=rear_sector"
1783680660.602709,robot_2,robot_1,skipped,distance_above_warning_threshold,BACK,1.126645,,global_pose,"bearing_deg=141.434,zone_reason=rear_sector"
1783680660.702628,robot_2,robot_1,skipped,distance_above_warning_threshold,BACK,1.152122,,global_pose,"bearing_deg=141.979,zone_reason=rear_sector"
1783680660.802616,robot_2,robot_1,skipped,distance_above_warning_threshold,BACK,1.185731,,global_pose,"bearing_deg=141.944,zone_reason=rear_sector"
1783680660.902663,robot_2,robot_1,skipped,distance_above_warning_threshold,BACK,1.223715,,global_pose,"bearing_deg=141.673,zone_reason=rear_sector"
1783680671.402659,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.233423,,global_pose,"bearing_deg=56.204,zone_reason=side_sector"
1783680671.503048,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.197061,,global_pose,"bearing_deg=55.317,zone_reason=side_sector"
1783680671.602645,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.160454,,global_pose,"bearing_deg=54.445,zone_reason=side_sector"
1783680671.702642,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.127433,,global_pose,"bearing_deg=53.221,zone_reason=side_sector"
1783680671.802640,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.095918,,global_pose,"bearing_deg=51.870,zone_reason=side_sector"
1783680671.902715,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.058463,,global_pose,"bearing_deg=51.022,zone_reason=side_sector"
1783680672.002628,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.020808,,global_pose,"bearing_deg=50.195,zone_reason=side_sector"
1783680672.102732,robot_2,robot_4,sent,,CORNER,0.983186,,global_pose,"bearing_deg=49.393,zone_reason=front_sector"
1783680672.202689,robot_2,robot_4,sent,,CORNER,0.956421,,global_pose,"bearing_deg=48.741,zone_reason=front_sector"
1783680672.302679,robot_2,robot_4,sent,,CORNER,0.947905,,global_pose,"bearing_deg=48.895,zone_reason=front_sector"
1783680672.402676,robot_2,robot_4,sent,,CORNER,0.950922,,global_pose,"bearing_deg=49.330,zone_reason=front_sector"
1783680672.502710,robot_2,robot_4,sent,,CORNER,0.953980,,global_pose,"bearing_deg=49.784,zone_reason=front_sector"
