wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783680570.188312,robot_2,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,2.887468,0.051429,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783680570.588365,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.887468,0.451480,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680571.088336,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.869761,0.453187,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680571.588384,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.845303,0.448605,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680572.088389,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.830448,0.452102,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680593.588328,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.134084,0.460738,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680594.088352,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.068710,0.463382,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680594.588341,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.002504,0.463529,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680599.188323,robot_2,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.776675,0.063973,0.600000,1.200000,0.280000,0.000000,0.212010,0.000000
1783680599.588310,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.776675,0.463955,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680603.088365,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.904922,0.462582,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680603.588478,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.915817,0.463646,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680604.088450,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.900024,0.459116,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680604.588332,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.900776,0.459575,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680605.088343,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.921847,0.457098,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680605.588317,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.967729,0.459435,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680606.088329,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.975510,0.450591,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680608.188339,robot_2,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.918268,0.056934,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783680608.588389,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.918268,0.456976,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680609.088344,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.931502,0.454870,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680609.588391,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.948172,0.457289,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680609.688358,robot_2,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.880370,0.055274,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783680612.088374,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.936024,0.457963,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783680612.188320,robot_2,turn_left_blocked,LEFT,LEFT,CLEAR,inf,0.943215,0.053291,0.600000,1.200000,0.160000,0.250000,0.160000,0.000000
