wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783526926.811212,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.237034,,global_pose,"bearing_deg=154.018,zone_reason=side_sector"
1783526926.911115,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.216545,,global_pose,"bearing_deg=153.531,zone_reason=side_sector"
1783526927.011064,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.195535,,global_pose,"bearing_deg=153.088,zone_reason=side_sector"
1783526927.111159,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.174056,,global_pose,"bearing_deg=152.692,zone_reason=side_sector"
1783526927.211205,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.152162,,global_pose,"bearing_deg=152.346,zone_reason=side_sector"
1783526927.311298,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.129914,,global_pose,"bearing_deg=152.056,zone_reason=side_sector"
1783526927.411085,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.107376,,global_pose,"bearing_deg=151.824,zone_reason=side_sector"
1783526927.511026,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.084614,,global_pose,"bearing_deg=151.655,zone_reason=side_sector"
1783526927.611042,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.060257,,global_pose,"bearing_deg=151.551,zone_reason=side_sector"
1783526927.711235,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.035844,,global_pose,"bearing_deg=151.527,zone_reason=side_sector"
1783526927.811049,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.011456,,global_pose,"bearing_deg=151.593,zone_reason=side_sector"
1783526927.911194,robot_3,robot_4,sent,,LEFT,0.987203,,global_pose,"bearing_deg=151.755,zone_reason=side_sector"
1783526928.011316,robot_3,robot_4,sent,,LEFT,0.975481,,global_pose,"bearing_deg=151.856,zone_reason=side_sector"
1783526928.111101,robot_3,robot_4,sent,,LEFT,0.975352,,global_pose,"bearing_deg=151.837,zone_reason=side_sector"
1783526928.211238,robot_3,robot_4,sent,,LEFT,0.975291,,global_pose,"bearing_deg=151.827,zone_reason=side_sector"
1783526928.311115,robot_3,robot_4,sent,,LEFT,0.975229,,global_pose,"bearing_deg=151.819,zone_reason=side_sector"
1783526928.411109,robot_3,robot_4,sent,,LEFT,0.975160,,global_pose,"bearing_deg=151.812,zone_reason=side_sector"
1783526928.511216,robot_3,robot_4,sent,,LEFT,0.975082,,global_pose,"bearing_deg=151.805,zone_reason=side_sector"
1783526928.611207,robot_3,robot_4,sent,,LEFT,0.974997,,global_pose,"bearing_deg=151.798,zone_reason=side_sector"
1783526928.711319,robot_3,robot_4,sent,,LEFT,0.974904,,global_pose,"bearing_deg=151.791,zone_reason=side_sector"
1783526928.811140,robot_3,robot_4,sent,,LEFT,0.974804,,global_pose,"bearing_deg=151.785,zone_reason=side_sector"
1783526928.911256,robot_3,robot_4,sent,,LEFT,0.974696,,global_pose,"bearing_deg=151.779,zone_reason=side_sector"
1783526929.011133,robot_3,robot_4,sent,,LEFT,0.974570,,global_pose,"bearing_deg=151.773,zone_reason=side_sector"
1783526929.111316,robot_3,robot_4,sent,,LEFT,0.966628,,global_pose,"bearing_deg=152.395,zone_reason=side_sector"
1783526929.211324,robot_3,robot_4,sent,,LEFT,0.960011,,global_pose,"bearing_deg=152.941,zone_reason=side_sector"
1783526929.311439,robot_3,robot_4,sent,,LEFT,0.952233,,global_pose,"bearing_deg=153.620,zone_reason=side_sector"
1783526929.411205,robot_3,robot_4,sent,,LEFT,0.940569,,global_pose,"bearing_deg=154.688,zone_reason=side_sector"
1783526929.511207,robot_3,robot_4,sent,,LEFT,0.929323,,global_pose,"bearing_deg=155.775,zone_reason=side_sector"
1783526929.611399,robot_3,robot_4,sent,,LEFT,0.918420,,global_pose,"bearing_deg=156.888,zone_reason=side_sector"
1783526929.711244,robot_3,robot_4,sent,,LEFT,0.914460,,global_pose,"bearing_deg=157.308,zone_reason=side_sector"
1783526929.811178,robot_3,robot_4,sent,,LEFT,0.909051,,global_pose,"bearing_deg=157.897,zone_reason=side_sector"
1783526929.911184,robot_3,robot_4,sent,,LEFT,0.902129,,global_pose,"bearing_deg=158.676,zone_reason=side_sector"
1783526930.011293,robot_3,robot_4,sent,,LEFT,0.895377,,global_pose,"bearing_deg=159.468,zone_reason=side_sector"
1783526930.111335,robot_3,robot_4,sent,,LEFT,0.888799,,global_pose,"bearing_deg=160.271,zone_reason=side_sector"
1783526930.211356,robot_3,robot_4,sent,,LEFT,0.887281,,global_pose,"bearing_deg=160.462,zone_reason=side_sector"
1783526930.311401,robot_3,robot_4,sent,,LEFT,0.881502,,global_pose,"bearing_deg=161.203,zone_reason=side_sector"
1783526930.411222,robot_3,robot_4,sent,,LEFT,0.873037,,global_pose,"bearing_deg=162.345,zone_reason=side_sector"
1783526930.511427,robot_3,robot_4,sent,,LEFT,0.864926,,global_pose,"bearing_deg=163.509,zone_reason=side_sector"
1783526930.611461,robot_3,robot_4,sent,,LEFT,0.859447,,global_pose,"bearing_deg=164.339,zone_reason=side_sector"
1783526930.711554,robot_3,robot_4,sent,,LEFT,0.858343,,global_pose,"bearing_deg=165.361,zone_reason=side_sector"
1783526930.811300,robot_3,robot_4,sent,,LEFT,0.858336,,global_pose,"bearing_deg=167.760,zone_reason=side_sector"
1783526930.911347,robot_3,robot_4,sent,,LEFT,0.854327,,global_pose,"bearing_deg=172.338,zone_reason=side_sector"
1783526931.011378,robot_3,robot_4,sent,,LEFT,0.846097,,global_pose,"bearing_deg=177.546,zone_reason=side_sector"
1783526931.111209,robot_3,robot_4,sent,,RIGHT,0.837770,,global_pose,"bearing_deg=-177.419,zone_reason=side_sector"
1783526931.211365,robot_3,robot_4,sent,,RIGHT,0.830074,,global_pose,"bearing_deg=-172.355,zone_reason=side_sector"
1783526931.311316,robot_3,robot_4,sent,,RIGHT,0.823025,,global_pose,"bearing_deg=-167.263,zone_reason=side_sector"
1783526931.411280,robot_3,robot_4,sent,,RIGHT,0.815436,,global_pose,"bearing_deg=-161.798,zone_reason=side_sector"
1783526931.511281,robot_3,robot_4,sent,,RIGHT,0.809213,,global_pose,"bearing_deg=-156.271,zone_reason=side_sector"
1783526931.611136,robot_3,robot_4,sent,,RIGHT,0.804990,,global_pose,"bearing_deg=-150.709,zone_reason=side_sector"
1783526931.711172,robot_3,robot_4,sent,,RIGHT,0.803497,,global_pose,"bearing_deg=-146.033,zone_reason=side_sector"
1783526931.811236,robot_3,robot_4,sent,,RIGHT,0.803493,,global_pose,"bearing_deg=-141.299,zone_reason=side_sector"
1783526931.911287,robot_3,robot_4,sent,,RIGHT,0.805503,,global_pose,"bearing_deg=-136.564,zone_reason=side_sector"
1783526932.011133,robot_3,robot_4,sent,,RIGHT,0.809706,,global_pose,"bearing_deg=-133.402,zone_reason=side_sector"
1783526932.111294,robot_3,robot_4,sent,,RIGHT,0.816065,,global_pose,"bearing_deg=-131.344,zone_reason=side_sector"
1783526932.211296,robot_3,robot_4,sent,,RIGHT,0.820471,,global_pose,"bearing_deg=-130.224,zone_reason=side_sector"
1783526932.311302,robot_3,robot_4,sent,,RIGHT,0.826531,,global_pose,"bearing_deg=-129.946,zone_reason=side_sector"
1783526932.411160,robot_3,robot_4,sent,,RIGHT,0.838591,,global_pose,"bearing_deg=-130.503,zone_reason=side_sector"
1783526932.511189,robot_3,robot_4,sent,,RIGHT,0.852473,,global_pose,"bearing_deg=-132.695,zone_reason=side_sector"
1783526932.611219,robot_3,robot_4,sent,,RIGHT,0.868084,,global_pose,"bearing_deg=-135.655,zone_reason=side_sector"
1783526932.711374,robot_3,robot_4,sent,,RIGHT,0.877476,,global_pose,"bearing_deg=-139.376,zone_reason=side_sector"
1783526932.811153,robot_3,robot_4,sent,,RIGHT,0.888449,,global_pose,"bearing_deg=-143.127,zone_reason=side_sector"
1783526932.911154,robot_3,robot_4,sent,,RIGHT,0.900826,,global_pose,"bearing_deg=-146.864,zone_reason=side_sector"
1783526933.011134,robot_3,robot_4,sent,,RIGHT,0.910626,,global_pose,"bearing_deg=-150.850,zone_reason=side_sector"
1783526933.111168,robot_3,robot_4,sent,,RIGHT,0.920669,,global_pose,"bearing_deg=-154.857,zone_reason=side_sector"
1783526933.211208,robot_3,robot_4,sent,,RIGHT,0.922967,,global_pose,"bearing_deg=-159.332,zone_reason=side_sector"
1783526933.311188,robot_3,robot_4,sent,,RIGHT,0.932977,,global_pose,"bearing_deg=-163.369,zone_reason=side_sector"
1783526933.411142,robot_3,robot_4,sent,,RIGHT,0.954895,,global_pose,"bearing_deg=-166.783,zone_reason=side_sector"
1783526933.511115,robot_3,robot_4,sent,,RIGHT,0.977398,,global_pose,"bearing_deg=-170.242,zone_reason=side_sector"
1783526933.611333,robot_3,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.000288,,global_pose,"bearing_deg=-173.752,zone_reason=side_sector"
1783526933.711113,robot_3,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.013035,,global_pose,"bearing_deg=-177.783,zone_reason=side_sector"
1783526933.811015,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.026110,,global_pose,"bearing_deg=178.154,zone_reason=side_sector"
1783526933.911083,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.044239,,global_pose,"bearing_deg=175.078,zone_reason=side_sector"
1783526934.010988,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.063022,,global_pose,"bearing_deg=173.174,zone_reason=side_sector"
1783526934.111122,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.082408,,global_pose,"bearing_deg=171.307,zone_reason=side_sector"
1783526934.211163,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.090856,,global_pose,"bearing_deg=169.113,zone_reason=side_sector"
1783526934.311079,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.102537,,global_pose,"bearing_deg=166.931,zone_reason=side_sector"
1783526934.411030,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.123368,,global_pose,"bearing_deg=164.875,zone_reason=side_sector"
1783526934.511064,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.144528,,global_pose,"bearing_deg=162.759,zone_reason=side_sector"
1783526934.611129,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.165968,,global_pose,"bearing_deg=160.586,zone_reason=side_sector"
1783526934.711154,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.175261,,global_pose,"bearing_deg=158.263,zone_reason=side_sector"
1783526934.811189,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.187744,,global_pose,"bearing_deg=155.914,zone_reason=side_sector"
1783526934.911201,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.209705,,global_pose,"bearing_deg=153.572,zone_reason=side_sector"
1783526935.011299,robot_3,robot_4,skipped,distance_above_warning_threshold,LEFT,1.234389,,global_pose,"bearing_deg=151.188,zone_reason=side_sector"
1783527054.211035,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.238162,,global_pose,"bearing_deg=7.435,zone_reason=front_sector"
1783527054.311067,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.224049,,global_pose,"bearing_deg=10.142,zone_reason=front_sector"
1783527054.411072,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.210050,,global_pose,"bearing_deg=12.882,zone_reason=front_sector"
1783527054.511078,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.196211,,global_pose,"bearing_deg=15.658,zone_reason=front_sector"
1783527054.610986,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.182562,,global_pose,"bearing_deg=18.469,zone_reason=front_sector"
1783527054.711019,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.169107,,global_pose,"bearing_deg=21.315,zone_reason=front_sector"
1783527054.810997,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.155903,,global_pose,"bearing_deg=24.197,zone_reason=front_sector"
1783527054.911011,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.143007,,global_pose,"bearing_deg=27.118,zone_reason=front_sector"
1783527055.011038,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.130467,,global_pose,"bearing_deg=30.077,zone_reason=front_sector"
1783527055.111106,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.118290,,global_pose,"bearing_deg=33.073,zone_reason=front_sector"
1783527055.211081,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.106507,,global_pose,"bearing_deg=36.105,zone_reason=front_sector"
1783527055.311050,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.095154,,global_pose,"bearing_deg=39.174,zone_reason=front_sector"
1783527055.411004,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.082523,,global_pose,"bearing_deg=42.561,zone_reason=front_sector"
1783527055.511007,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.062145,,global_pose,"bearing_deg=46.308,zone_reason=front_sector"
1783527055.611055,robot_3,robot_2,skipped,distance_above_warning_threshold,CORNER,1.042462,,global_pose,"bearing_deg=49.955,zone_reason=front_sector"
1783527055.711037,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.024113,,global_pose,"bearing_deg=53.691,zone_reason=side_sector"
1783527055.811049,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.007203,,global_pose,"bearing_deg=57.512,zone_reason=side_sector"
1783527055.911196,robot_3,robot_2,sent,,LEFT,0.991873,,global_pose,"bearing_deg=61.416,zone_reason=side_sector"
1783527056.011097,robot_3,robot_2,sent,,LEFT,0.978283,,global_pose,"bearing_deg=65.398,zone_reason=side_sector"
1783527056.111139,robot_3,robot_2,sent,,LEFT,0.966575,,global_pose,"bearing_deg=69.454,zone_reason=side_sector"
1783527056.211076,robot_3,robot_2,sent,,LEFT,0.957185,,global_pose,"bearing_deg=73.848,zone_reason=side_sector"
1783527056.311133,robot_3,robot_2,sent,,LEFT,0.952939,,global_pose,"bearing_deg=78.728,zone_reason=side_sector"
1783527056.411374,robot_3,robot_2,sent,,LEFT,0.948254,,global_pose,"bearing_deg=83.452,zone_reason=side_sector"
1783527056.511085,robot_3,robot_2,sent,,LEFT,0.945328,,global_pose,"bearing_deg=87.691,zone_reason=side_sector"
1783527056.611170,robot_3,robot_2,sent,,LEFT,0.944530,,global_pose,"bearing_deg=91.942,zone_reason=side_sector"
1783527056.711191,robot_3,robot_2,sent,,LEFT,0.945709,,global_pose,"bearing_deg=96.383,zone_reason=side_sector"
1783527056.811371,robot_3,robot_2,sent,,LEFT,0.947150,,global_pose,"bearing_deg=99.920,zone_reason=side_sector"
1783527056.911140,robot_3,robot_2,sent,,LEFT,0.952614,,global_pose,"bearing_deg=102.598,zone_reason=side_sector"
1783527057.011051,robot_3,robot_2,sent,,LEFT,0.960567,,global_pose,"bearing_deg=104.601,zone_reason=side_sector"
1783527057.111072,robot_3,robot_2,sent,,LEFT,0.969098,,global_pose,"bearing_deg=106.601,zone_reason=side_sector"
1783527057.211129,robot_3,robot_2,sent,,LEFT,0.972922,,global_pose,"bearing_deg=108.948,zone_reason=side_sector"
1783527057.311070,robot_3,robot_2,sent,,LEFT,0.973716,,global_pose,"bearing_deg=112.152,zone_reason=side_sector"
1783527057.411128,robot_3,robot_2,sent,,LEFT,0.978705,,global_pose,"bearing_deg=116.431,zone_reason=side_sector"
1783527057.511172,robot_3,robot_2,sent,,LEFT,0.984533,,global_pose,"bearing_deg=120.670,zone_reason=side_sector"
1783527057.611136,robot_3,robot_2,sent,,LEFT,0.991209,,global_pose,"bearing_deg=124.879,zone_reason=side_sector"
1783527057.711155,robot_3,robot_2,sent,,LEFT,0.997342,,global_pose,"bearing_deg=129.035,zone_reason=side_sector"
1783527057.811136,robot_3,robot_2,sent,,LEFT,0.998752,,global_pose,"bearing_deg=132.831,zone_reason=side_sector"
1783527057.911024,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.007601,,global_pose,"bearing_deg=136.971,zone_reason=side_sector"
1783527058.011106,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.017232,,global_pose,"bearing_deg=141.032,zone_reason=side_sector"
1783527058.111046,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.027477,,global_pose,"bearing_deg=145.048,zone_reason=side_sector"
1783527058.211150,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.036408,,global_pose,"bearing_deg=149.037,zone_reason=side_sector"
1783527058.311047,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.038456,,global_pose,"bearing_deg=152.795,zone_reason=side_sector"
1783527058.411175,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.050030,,global_pose,"bearing_deg=156.717,zone_reason=side_sector"
1783527058.511164,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.064169,,global_pose,"bearing_deg=160.551,zone_reason=side_sector"
1783527058.611022,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.092228,,global_pose,"bearing_deg=163.173,zone_reason=side_sector"
1783527058.711053,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.122160,,global_pose,"bearing_deg=164.194,zone_reason=side_sector"
1783527058.811043,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.152219,,global_pose,"bearing_deg=164.625,zone_reason=side_sector"
1783527058.911082,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.183108,,global_pose,"bearing_deg=165.040,zone_reason=side_sector"
1783527059.011101,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.215201,,global_pose,"bearing_deg=165.447,zone_reason=side_sector"
1783527059.111152,robot_3,robot_2,skipped,distance_above_warning_threshold,LEFT,1.247351,,global_pose,"bearing_deg=165.832,zone_reason=side_sector"
1783527076.410980,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.224487,,global_pose,"bearing_deg=-8.351,zone_reason=front_sector"
1783527076.511089,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.203346,,global_pose,"bearing_deg=-8.499,zone_reason=front_sector"
1783527076.611022,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.186549,,global_pose,"bearing_deg=-8.620,zone_reason=front_sector"
1783527076.711134,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.178304,,global_pose,"bearing_deg=-8.681,zone_reason=front_sector"
1783527076.811034,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.169756,,global_pose,"bearing_deg=-8.745,zone_reason=front_sector"
1783527076.910996,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.152970,,global_pose,"bearing_deg=-8.873,zone_reason=front_sector"
1783527077.011030,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.136190,,global_pose,"bearing_deg=-9.005,zone_reason=front_sector"
1783527077.111015,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.119415,,global_pose,"bearing_deg=-9.142,zone_reason=front_sector"
1783527077.211161,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.111183,,global_pose,"bearing_deg=-9.210,zone_reason=front_sector"
1783527077.311064,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.102648,,global_pose,"bearing_deg=-9.282,zone_reason=front_sector"
1783527077.411026,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.085887,,global_pose,"bearing_deg=-9.426,zone_reason=front_sector"
1783527077.511044,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.069133,,global_pose,"bearing_deg=-9.575,zone_reason=front_sector"
1783527077.611071,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.052387,,global_pose,"bearing_deg=-9.729,zone_reason=front_sector"
1783527077.711087,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044168,,global_pose,"bearing_deg=-9.807,zone_reason=front_sector"
1783527077.811000,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044170,,global_pose,"bearing_deg=-10.364,zone_reason=front_sector"
1783527077.911013,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044148,,global_pose,"bearing_deg=-12.207,zone_reason=front_sector"
1783527078.011016,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044137,,global_pose,"bearing_deg=-13.638,zone_reason=front_sector"
1783527078.111047,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044190,,global_pose,"bearing_deg=-13.783,zone_reason=front_sector"
1783527078.211030,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044298,,global_pose,"bearing_deg=-13.783,zone_reason=front_sector"
1783527078.311018,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044416,,global_pose,"bearing_deg=-13.784,zone_reason=front_sector"
1783527078.411032,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044535,,global_pose,"bearing_deg=-13.785,zone_reason=front_sector"
1783527078.511118,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044655,,global_pose,"bearing_deg=-13.785,zone_reason=front_sector"
1783527078.611087,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044775,,global_pose,"bearing_deg=-13.784,zone_reason=front_sector"
1783527078.711178,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.044895,,global_pose,"bearing_deg=-13.783,zone_reason=front_sector"
1783527078.811168,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.045016,,global_pose,"bearing_deg=-14.340,zone_reason=front_sector"
1783527078.911120,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.045130,,global_pose,"bearing_deg=-16.425,zone_reason=front_sector"
1783527079.011022,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.045225,,global_pose,"bearing_deg=-20.054,zone_reason=front_sector"
1783527079.111149,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.045285,,global_pose,"bearing_deg=-24.413,zone_reason=front_sector"
1783527079.211196,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.045321,,global_pose,"bearing_deg=-28.770,zone_reason=front_sector"
1783527079.311129,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.045340,,global_pose,"bearing_deg=-33.126,zone_reason=front_sector"
1783527079.411091,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.045362,,global_pose,"bearing_deg=-37.482,zone_reason=front_sector"
1783527079.511018,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.045350,,global_pose,"bearing_deg=-41.839,zone_reason=front_sector"
1783527079.611056,robot_3,robot_0,skipped,distance_above_warning_threshold,CORNER,1.045275,,global_pose,"bearing_deg=-46.198,zone_reason=front_sector"
1783527079.711203,robot_3,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.045154,,global_pose,"bearing_deg=-50.560,zone_reason=side_sector"
1783527079.810994,robot_3,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.045035,,global_pose,"bearing_deg=-54.921,zone_reason=side_sector"
