wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783526957.269457,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.248323,,global_pose,"bearing_deg=75.334,zone_reason=side_sector"
1783526957.369355,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.230665,,global_pose,"bearing_deg=75.761,zone_reason=side_sector"
1783526957.469352,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.214679,,global_pose,"bearing_deg=76.160,zone_reason=side_sector"
1783526957.569277,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.198752,,global_pose,"bearing_deg=76.570,zone_reason=side_sector"
1783526957.669325,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.182889,,global_pose,"bearing_deg=76.991,zone_reason=side_sector"
1783526957.769272,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.167783,,global_pose,"bearing_deg=77.404,zone_reason=side_sector"
1783526957.869375,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.152739,,global_pose,"bearing_deg=77.828,zone_reason=side_sector"
1783526957.969251,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.137760,,global_pose,"bearing_deg=78.263,zone_reason=side_sector"
1783526958.069368,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.122848,,global_pose,"bearing_deg=78.710,zone_reason=side_sector"
1783526958.169463,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.110257,,global_pose,"bearing_deg=79.423,zone_reason=side_sector"
1783526958.269265,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.097716,,global_pose,"bearing_deg=81.598,zone_reason=side_sector"
1783526958.369341,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.085164,,global_pose,"bearing_deg=85.198,zone_reason=side_sector"
1783526958.469280,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.072600,,global_pose,"bearing_deg=89.076,zone_reason=side_sector"
1783526958.569257,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.055227,,global_pose,"bearing_deg=93.139,zone_reason=side_sector"
1783526958.669485,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.037672,,global_pose,"bearing_deg=97.253,zone_reason=side_sector"
1783526958.769263,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.020595,,global_pose,"bearing_deg=101.416,zone_reason=side_sector"
1783526958.869326,robot_2,robot_4,skipped,distance_above_warning_threshold,LEFT,1.004093,,global_pose,"bearing_deg=105.633,zone_reason=side_sector"
1783526958.969357,robot_2,robot_4,sent,,LEFT,0.988223,,global_pose,"bearing_deg=109.905,zone_reason=side_sector"
1783526959.069458,robot_2,robot_4,sent,,LEFT,0.973036,,global_pose,"bearing_deg=114.233,zone_reason=side_sector"
1783526959.169500,robot_2,robot_4,sent,,LEFT,0.966937,,global_pose,"bearing_deg=118.058,zone_reason=side_sector"
1783526959.269531,robot_2,robot_4,sent,,LEFT,0.966705,,global_pose,"bearing_deg=121.520,zone_reason=side_sector"
1783526959.369361,robot_2,robot_4,sent,,LEFT,0.966523,,global_pose,"bearing_deg=124.986,zone_reason=side_sector"
1783526959.469357,robot_2,robot_4,sent,,LEFT,0.959000,,global_pose,"bearing_deg=129.060,zone_reason=side_sector"
1783526959.569435,robot_2,robot_4,sent,,LEFT,0.947149,,global_pose,"bearing_deg=133.257,zone_reason=side_sector"
1783526959.669480,robot_2,robot_4,sent,,LEFT,0.936205,,global_pose,"bearing_deg=136.398,zone_reason=side_sector"
1783526959.769382,robot_2,robot_4,sent,,LEFT,0.932015,,global_pose,"bearing_deg=138.796,zone_reason=side_sector"
1783526959.869420,robot_2,robot_4,sent,,LEFT,0.925762,,global_pose,"bearing_deg=141.512,zone_reason=side_sector"
1783526959.969423,robot_2,robot_4,sent,,LEFT,0.915024,,global_pose,"bearing_deg=144.875,zone_reason=side_sector"
1783526960.069698,robot_2,robot_4,sent,,LEFT,0.904866,,global_pose,"bearing_deg=148.272,zone_reason=side_sector"
1783526960.169437,robot_2,robot_4,sent,,LEFT,0.898910,,global_pose,"bearing_deg=151.129,zone_reason=side_sector"
1783526960.269360,robot_2,robot_4,sent,,LEFT,0.897823,,global_pose,"bearing_deg=153.252,zone_reason=side_sector"
1783526960.369361,robot_2,robot_4,sent,,LEFT,0.893972,,global_pose,"bearing_deg=155.822,zone_reason=side_sector"
1783526960.469361,robot_2,robot_4,sent,,LEFT,0.889245,,global_pose,"bearing_deg=158.565,zone_reason=side_sector"
1783526960.569342,robot_2,robot_4,sent,,LEFT,0.882024,,global_pose,"bearing_deg=161.799,zone_reason=side_sector"
1783526960.669662,robot_2,robot_4,sent,,LEFT,0.874863,,global_pose,"bearing_deg=165.132,zone_reason=side_sector"
1783526960.769575,robot_2,robot_4,sent,,LEFT,0.872090,,global_pose,"bearing_deg=167.656,zone_reason=side_sector"
1783526960.869518,robot_2,robot_4,sent,,LEFT,0.867570,,global_pose,"bearing_deg=170.588,zone_reason=side_sector"
1783526960.969637,robot_2,robot_4,sent,,LEFT,0.861724,,global_pose,"bearing_deg=174.238,zone_reason=side_sector"
1783526961.069501,robot_2,robot_4,sent,,LEFT,0.856380,,global_pose,"bearing_deg=178.705,zone_reason=side_sector"
1783526961.169653,robot_2,robot_4,sent,,RIGHT,0.851552,,global_pose,"bearing_deg=-176.806,zone_reason=side_sector"
1783526961.269619,robot_2,robot_4,sent,,RIGHT,0.849865,,global_pose,"bearing_deg=-173.180,zone_reason=side_sector"
1783526961.369530,robot_2,robot_4,sent,,RIGHT,0.847274,,global_pose,"bearing_deg=-169.211,zone_reason=side_sector"
1783526961.469669,robot_2,robot_4,sent,,RIGHT,0.843520,,global_pose,"bearing_deg=-164.693,zone_reason=side_sector"
1783526961.569730,robot_2,robot_4,sent,,RIGHT,0.840310,,global_pose,"bearing_deg=-160.163,zone_reason=side_sector"
1783526961.669776,robot_2,robot_4,sent,,RIGHT,0.837647,,global_pose,"bearing_deg=-155.623,zone_reason=side_sector"
1783526961.769567,robot_2,robot_4,sent,,RIGHT,0.836820,,global_pose,"bearing_deg=-151.981,zone_reason=side_sector"
1783526961.869727,robot_2,robot_4,sent,,RIGHT,0.835609,,global_pose,"bearing_deg=-147.986,zone_reason=side_sector"
1783526961.969713,robot_2,robot_4,sent,,RIGHT,0.834066,,global_pose,"bearing_deg=-143.432,zone_reason=side_sector"
1783526962.069624,robot_2,robot_4,sent,,RIGHT,0.833082,,global_pose,"bearing_deg=-138.874,zone_reason=side_sector"
1783526962.169516,robot_2,robot_4,sent,,RIGHT,0.832659,,global_pose,"bearing_deg=-134.314,zone_reason=side_sector"
1783526962.269392,robot_2,robot_4,sent,,RIGHT,0.832709,,global_pose,"bearing_deg=-130.667,zone_reason=side_sector"
1783526962.369610,robot_2,robot_4,sent,,RIGHT,0.832912,,global_pose,"bearing_deg=-126.991,zone_reason=side_sector"
1783526962.469438,robot_2,robot_4,sent,,RIGHT,0.833318,,global_pose,"bearing_deg=-124.773,zone_reason=side_sector"
