wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783526867.246453,robot_3,robot_0,skipped,target_zone_active,LEFT,true,0.006236,CORNER,true,0.069871,0.001500,1.000000,true,true,0.012127,0.011261,CORNER,0.807814,critical_distance
1783526867.246453,robot_3,robot_1,skipped,target_zone_active,LEFT,true,0.006236,CORNER,true,0.016455,0.000014,1.000000,true,true,0.012127,0.010983,CORNER,-90.257369,critical_distance
1783526867.246453,robot_3,robot_2,skipped,target_zone_active,LEFT,true,0.006236,CORNER,true,0.025362,0.000011,1.000000,true,true,0.012127,0.010779,CORNER,90.121784,critical_distance
1783526867.246453,robot_3,robot_4,skipped,target_zone_active,LEFT,true,0.006236,CORNER,true,0.089022,0.005000,1.000000,true,true,0.012127,0.010603,CORNER,-0.508787,critical_distance
1783526867.346534,robot_3,robot_0,skipped,target_zone_active,LEFT,true,0.106317,CORNER,true,0.169953,0.025454,1.000000,true,true,0.010192,0.011301,CORNER,-0.632156,critical_distance
1783526867.346534,robot_3,robot_1,skipped,target_zone_active,LEFT,true,0.106317,CORNER,true,0.116536,0.006255,1.000000,true,true,0.010192,0.010742,CORNER,-1.648990,critical_distance
1783526867.346534,robot_3,robot_2,skipped,target_zone_active,LEFT,true,0.106317,CORNER,true,0.125444,0.009818,1.000000,true,true,0.010192,0.010455,CORNER,2.555427,critical_distance
1783526867.346534,robot_3,robot_4,skipped,target_zone_active,LEFT,true,0.106317,CORNER,true,0.189103,0.030441,1.000000,true,true,0.010192,0.009964,CORNER,-1.891369,critical_distance
1783526867.446531,robot_3,robot_0,skipped,target_zone_active,LEFT,true,0.206314,CORNER,true,0.269950,0.043785,1.000000,true,true,0.011587,0.010856,CORNER,-3.082905,critical_distance
1783526867.446531,robot_3,robot_1,skipped,target_zone_active,LEFT,true,0.206314,CORNER,true,0.216533,0.022105,1.000000,true,true,0.011587,0.010642,CORNER,-1.033759,critical_distance
1783526867.446531,robot_3,robot_2,skipped,target_zone_active,LEFT,true,0.206314,CORNER,true,0.225441,0.027901,1.000000,true,true,0.011587,0.010462,CORNER,2.265125,critical_distance
1783526867.446531,robot_3,robot_4,skipped,target_zone_active,LEFT,true,0.206314,CORNER,true,0.289100,0.048771,1.000000,true,true,0.011587,0.010283,CORNER,-4.081998,critical_distance
1783526867.546448,robot_3,robot_0,skipped,target_zone_active,LEFT,true,0.306231,CORNER,true,0.369866,0.062088,1.000000,true,true,0.010736,0.011205,CORNER,-5.829842,critical_distance
1783526867.546448,robot_3,robot_1,skipped,target_zone_active,LEFT,true,0.306231,CORNER,true,0.316450,0.040408,1.000000,true,true,0.010736,0.010959,CORNER,0.364306,critical_distance
1783526867.546448,robot_3,robot_2,skipped,target_zone_active,LEFT,true,0.306231,CORNER,true,0.325357,0.046205,1.000000,true,true,0.010736,0.011990,CORNER,2.239157,critical_distance
1783526867.546448,robot_3,robot_4,skipped,target_zone_active,LEFT,true,0.306231,CORNER,true,0.389017,0.067073,1.000000,true,true,0.010736,0.010560,CORNER,-6.501376,critical_distance
1783526867.646434,robot_3,robot_0,skipped,target_zone_active,LEFT,true,0.406217,CORNER,true,0.469853,0.080390,1.000000,true,true,0.011288,0.011629,CORNER,-8.677132,critical_distance
1783526867.646434,robot_3,robot_1,skipped,target_zone_active,LEFT,true,0.406217,CORNER,true,0.416436,0.058711,1.000000,true,true,0.011288,0.011428,CORNER,3.271402,critical_distance
1783526867.646434,robot_3,robot_2,skipped,target_zone_active,LEFT,true,0.406217,CORNER,true,0.425344,0.064508,1.000000,true,true,0.011288,0.012204,CORNER,2.227924,critical_distance
1783526867.646434,robot_3,robot_4,skipped,target_zone_active,LEFT,true,0.406217,CORNER,true,0.489003,0.085375,1.000000,true,true,0.011288,0.011165,CORNER,-9.027857,critical_distance
1783526867.746528,robot_3,robot_0,skipped,target_zone_active,CORNER,true,0.063915,CORNER,true,0.569947,0.096193,1.000000,true,true,0.008814,0.009395,CORNER,-11.574892,critical_distance
1783526867.746528,robot_3,robot_1,skipped,target_zone_active,CORNER,true,0.063915,CORNER,true,0.516530,0.074515,1.000000,true,true,0.008814,0.010680,CORNER,6.674210,critical_distance
1783526867.746528,robot_3,robot_2,skipped,target_zone_active,CORNER,true,0.063915,CORNER,true,0.087152,0.080311,1.000000,true,true,0.008814,0.009101,CORNER,2.225546,critical_distance
1783526867.746528,robot_3,robot_4,sent,,CORNER,true,0.063915,CLEAR,false,0.038608,0.101178,1.000000,true,true,0.008814,0.008544,CORNER,-11.612822,critical_distance
1783526867.846368,robot_3,robot_0,sent,,CORNER,true,0.163756,CLEAR,false,0.000902,0.097184,1.000000,true,true,0.008112,0.009075,CORNER,-14.536095,critical_distance
1783526867.846368,robot_3,robot_1,sent,,CORNER,true,0.163756,CLEAR,false,0.076846,0.075506,1.000000,true,true,0.008112,0.008727,CORNER,10.029889,critical_distance
1783526867.846368,robot_3,robot_2,skipped,target_zone_active,CORNER,true,0.163756,CORNER,true,0.186993,0.081302,1.000000,true,true,0.008112,0.008395,CORNER,2.228436,critical_distance
1783526867.846368,robot_3,robot_4,sent,,CORNER,true,0.163756,CLEAR,false,0.138448,0.102169,1.000000,true,true,0.008112,0.010079,CORNER,-14.275199,critical_distance
1783526867.946473,robot_3,robot_0,sent,,CORNER,true,0.263861,CLEAR,false,0.101007,0.097184,1.000000,true,true,0.011702,0.010803,CORNER,-17.503423,critical_distance
1783526867.946473,robot_3,robot_1,sent,,CORNER,true,0.263861,CLEAR,false,0.176950,0.075506,1.000000,true,true,0.011702,0.010450,CORNER,13.379746,critical_distance
1783526867.946473,robot_3,robot_2,skipped,target_zone_active,CORNER,true,0.263861,CORNER,true,0.287098,0.081302,1.000000,true,true,0.011702,0.010133,CORNER,2.228436,critical_distance
1783526867.946473,robot_3,robot_4,sent,,CORNER,true,0.263861,CLEAR,false,0.238553,0.102169,1.000000,true,true,0.011702,0.009843,CORNER,-16.944383,critical_distance
1783526868.046482,robot_3,robot_0,sent,,CORNER,true,0.363869,CLEAR,false,0.201016,0.097184,1.000000,true,true,0.008895,0.009602,CORNER,-20.470751,critical_distance
1783526868.046482,robot_3,robot_1,sent,,CORNER,true,0.363869,CLEAR,false,0.276959,0.075506,1.000000,true,true,0.008895,0.009201,CORNER,16.729603,critical_distance
1783526868.046482,robot_3,robot_2,skipped,target_zone_active,CORNER,true,0.363869,CORNER,true,0.387106,0.081302,1.000000,true,true,0.008895,0.010994,CORNER,2.228436,critical_distance
1783526868.046482,robot_3,robot_4,sent,,CORNER,true,0.363869,CLEAR,false,0.338562,0.102169,1.000000,true,true,0.008895,0.008571,CORNER,-19.613568,critical_distance
1783526868.146470,robot_3,robot_0,sent,,CORNER,true,0.463857,CLEAR,false,0.301004,0.097184,1.000000,true,true,0.010513,0.011018,CORNER,-23.438079,critical_distance
1783526868.146470,robot_3,robot_1,sent,,CORNER,true,0.463857,CLEAR,false,0.376947,0.075506,1.000000,true,true,0.010513,0.010758,CORNER,20.079461,critical_distance
1783526868.146470,robot_3,robot_2,skipped,target_zone_active,CORNER,true,0.463857,CORNER,true,0.487094,0.081302,1.000000,true,true,0.010513,0.011627,CORNER,2.228436,critical_distance
1783526868.146470,robot_3,robot_4,sent,,CORNER,true,0.463857,CLEAR,false,0.438550,0.102169,1.000000,true,true,0.010513,0.010303,CORNER,-22.282752,critical_distance
1783526868.246527,robot_3,robot_0,sent,,CORNER,true,0.060479,CLEAR,false,0.032140,0.097184,1.000000,true,true,0.009842,0.010534,CORNER,-26.405407,critical_distance
1783526868.246527,robot_3,robot_1,sent,,CORNER,true,0.060479,CLEAR,false,0.074667,0.075506,1.000000,true,true,0.009842,0.010284,CORNER,23.429318,critical_distance
1783526868.246527,robot_3,robot_2,skipped,target_zone_active,CORNER,true,0.060479,CORNER,true,0.086940,0.081302,1.000000,true,true,0.009842,0.010062,CORNER,2.228436,critical_distance
1783526868.246527,robot_3,robot_4,sent,,CORNER,true,0.060479,CLEAR,false,0.047427,0.102169,1.000000,true,true,0.009842,0.011301,CORNER,-24.951937,critical_distance
1783526868.346399,robot_3,robot_0,sent,,CORNER,true,0.160351,CLEAR,false,0.132012,0.097184,1.000000,true,true,0.010305,0.010695,CORNER,-29.321169,critical_distance
1783526868.346399,robot_3,robot_1,sent,,CORNER,true,0.160351,CLEAR,false,0.174539,0.075506,1.000000,true,true,0.010305,0.011403,CORNER,26.779175,critical_distance
1783526868.346399,robot_3,robot_2,skipped,target_zone_active,CORNER,true,0.160351,CORNER,true,0.186812,0.081302,1.000000,true,true,0.010305,0.010487,CORNER,2.228436,critical_distance
1783526868.346399,robot_3,robot_4,sent,,CORNER,true,0.160351,CLEAR,false,0.147299,0.102169,1.000000,true,true,0.010305,0.010127,CORNER,-27.621121,critical_distance
1783526868.446462,robot_3,robot_0,sent,,CORNER,true,0.260415,CLEAR,false,0.232075,0.097184,1.000000,true,true,0.010022,0.010598,CORNER,-30.999343,critical_distance
1783526868.446462,robot_3,robot_1,sent,,CORNER,true,0.260415,CLEAR,false,0.274603,0.075506,1.000000,true,true,0.010022,0.011346,CORNER,30.129032,critical_distance
