wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783526886.275494,robot_4,robot_0,skipped,distance_above_warning_threshold,CORNER,1.249808,,global_pose,"bearing_deg=41.454,zone_reason=front_sector"
1783526886.375416,robot_4,robot_0,skipped,distance_above_warning_threshold,CORNER,1.220518,,global_pose,"bearing_deg=45.455,zone_reason=front_sector"
1783526886.475448,robot_4,robot_0,skipped,distance_above_warning_threshold,CORNER,1.192497,,global_pose,"bearing_deg=49.541,zone_reason=front_sector"
1783526886.576065,robot_4,robot_0,skipped,distance_above_warning_threshold,LEFT,1.167637,,global_pose,"bearing_deg=53.959,zone_reason=side_sector"
1783526886.677527,robot_4,robot_0,skipped,distance_above_warning_threshold,LEFT,1.150257,,global_pose,"bearing_deg=57.108,zone_reason=side_sector"
1783526886.776114,robot_4,robot_0,skipped,distance_above_warning_threshold,LEFT,1.133665,,global_pose,"bearing_deg=58.673,zone_reason=side_sector"
1783526886.876426,robot_4,robot_0,skipped,distance_above_warning_threshold,LEFT,1.117419,,global_pose,"bearing_deg=59.466,zone_reason=side_sector"
1783526886.975634,robot_4,robot_0,skipped,distance_above_warning_threshold,LEFT,1.092027,,global_pose,"bearing_deg=61.008,zone_reason=side_sector"
1783526887.075470,robot_4,robot_0,skipped,distance_above_warning_threshold,LEFT,1.055670,,global_pose,"bearing_deg=64.430,zone_reason=side_sector"
1783526887.175915,robot_4,robot_0,skipped,distance_above_warning_threshold,LEFT,1.021486,,global_pose,"bearing_deg=68.186,zone_reason=side_sector"
1783526887.276018,robot_4,robot_0,sent,,LEFT,0.989936,,global_pose,"bearing_deg=72.137,zone_reason=side_sector"
1783526887.375406,robot_4,robot_0,sent,,LEFT,0.961644,,global_pose,"bearing_deg=76.310,zone_reason=side_sector"
1783526887.476330,robot_4,robot_0,sent,,LEFT,0.943078,,global_pose,"bearing_deg=80.363,zone_reason=side_sector"
1783526887.575662,robot_4,robot_0,sent,,LEFT,0.937679,,global_pose,"bearing_deg=83.896,zone_reason=side_sector"
