wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783526867.277138,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.100656,LEFT,true,0.036971,0.001500,1.000000,true,true,0.042622,0.042965,CORNER,-179.432828,critical_distance
1783526867.277138,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.100656,CORNER,true,0.047080,0.001500,1.000000,true,true,0.042622,0.042473,CORNER,-179.037655,critical_distance
1783526867.277138,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.100656,CORNER,true,0.056047,0.001500,1.000000,true,true,0.042622,0.042237,CORNER,-179.561700,critical_distance
1783526867.277138,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.100656,CORNER,true,0.119836,0.003500,1.000000,true,true,0.042622,0.042016,CORNER,-0.852067,critical_distance
1783526867.377165,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.200683,LEFT,true,0.136998,0.025454,1.000000,true,true,0.041929,0.041255,CORNER,179.282226,critical_distance
1783526867.377165,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.200683,CORNER,true,0.147107,0.019200,1.000000,true,true,0.041929,0.041509,CORNER,179.196445,critical_distance
1783526867.377165,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.200683,CORNER,true,0.156075,0.015642,1.000000,true,true,0.041929,0.041378,CORNER,-179.975448,critical_distance
1783526867.377165,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.200683,CORNER,true,0.219864,0.004988,1.000000,true,true,0.041929,0.041114,CORNER,-2.886339,critical_distance
1783526867.477169,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.300687,LEFT,true,0.237002,0.043785,1.000000,true,true,0.041939,0.042435,CORNER,179.252381,critical_distance
1783526867.477169,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.300687,CORNER,true,0.247111,0.021680,1.000000,true,true,0.041939,0.041803,CORNER,178.708340,critical_distance
1783526867.477169,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.300687,CORNER,true,0.256078,0.015892,1.000000,true,true,0.041939,0.041675,CORNER,-179.975835,critical_distance
1783526867.477169,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.300687,CORNER,true,0.319868,0.004988,1.000000,true,true,0.041939,0.041542,CORNER,-5.555523,critical_distance
