wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783526886.318920,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.237948,,global_pose,"bearing_deg=26.703,zone_reason=front_sector"
1783526886.417107,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.209150,,global_pose,"bearing_deg=25.966,zone_reason=front_sector"
1783526886.517307,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.181675,,global_pose,"bearing_deg=25.316,zone_reason=front_sector"
1783526886.617113,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.160501,,global_pose,"bearing_deg=24.426,zone_reason=front_sector"
1783526886.717200,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.143561,,global_pose,"bearing_deg=23.357,zone_reason=front_sector"
1783526886.817103,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.127139,,global_pose,"bearing_deg=22.311,zone_reason=front_sector"
1783526886.917066,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.110387,,global_pose,"bearing_deg=21.300,zone_reason=front_sector"
1783526887.017066,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.077265,,global_pose,"bearing_deg=22.203,zone_reason=front_sector"
1783526887.117099,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.041720,,global_pose,"bearing_deg=25.128,zone_reason=front_sector"
1783526887.217087,robot_0,robot_4,skipped,distance_above_warning_threshold,CORNER,1.008515,,global_pose,"bearing_deg=29.762,zone_reason=front_sector"
1783526887.317161,robot_0,robot_4,sent,,CORNER,0.978193,,global_pose,"bearing_deg=35.820,zone_reason=front_sector"
1783526887.417174,robot_0,robot_4,sent,,CORNER,0.951877,,global_pose,"bearing_deg=42.193,zone_reason=front_sector"
1783526887.517135,robot_0,robot_4,sent,,CORNER,0.940540,,global_pose,"bearing_deg=48.331,zone_reason=front_sector"
1783526887.617153,robot_0,robot_4,sent,,LEFT,0.936188,,global_pose,"bearing_deg=53.979,zone_reason=side_sector"
1783526887.717236,robot_0,robot_4,sent,,LEFT,0.933515,,global_pose,"bearing_deg=59.707,zone_reason=side_sector"
1783526887.817228,robot_0,robot_4,sent,,LEFT,0.925789,,global_pose,"bearing_deg=66.551,zone_reason=side_sector"
1783526887.917255,robot_0,robot_4,sent,,LEFT,0.919788,,global_pose,"bearing_deg=73.581,zone_reason=side_sector"
1783526888.017135,robot_0,robot_4,sent,,LEFT,0.919142,,global_pose,"bearing_deg=80.657,zone_reason=side_sector"
1783526888.117161,robot_0,robot_4,sent,,LEFT,0.924009,,global_pose,"bearing_deg=87.705,zone_reason=side_sector"
1783526888.217193,robot_0,robot_4,sent,,LEFT,0.929831,,global_pose,"bearing_deg=93.383,zone_reason=side_sector"
