stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
24,960000000,global,1,1,0,robot,"('robot_1', 'robot_2')",robot_1,robot_2,4.028116,-0.602912,0.024165,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
26,10000000,global,2,1,1,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.571054,1.338050,0.148573,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
29,590000000,global,3,1,2,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.732245,1.599171,0.272414,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
83,390000000,global,4,1,3,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-3.826685,5.429065,0.024488,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
85,50000000,global,5,1,4,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-3.822583,5.430159,0.148361,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
86,350000000,global,6,1,5,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-3.863098,5.404262,0.147291,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
87,280000000,global,7,1,6,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-3.815175,5.436381,0.147550,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
136,990000000,global,8,1,7,obstacle,"('robot_4', 'box1::link::collision')",robot_4,box1::link::collision,-5.039241,2.958072,0.148108,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
138,330000000,global,9,1,8,obstacle,"('robot_4', 'box1::link::collision')",robot_4,box1::link::collision,-5.095334,2.966952,0.147529,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
175,610000000,global,10,1,9,obstacle,"('robot_0', 'north_wall::link::collision')",robot_0,north_wall::link::collision,2.281731,7.000123,0.023864,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
186,620000000,global,11,2,9,robot,"('robot_3', 'robot_4')",robot_3,robot_4,0.811393,5.767388,0.148061,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
189,380000000,global,12,3,9,robot,"('robot_3', 'robot_4')",robot_3,robot_4,0.851623,5.746133,0.147740,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
