wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783590102.683627,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.223297,,global_pose,"bearing_deg=21.556,zone_reason=front_sector"
1783590102.783653,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.168205,,global_pose,"bearing_deg=24.453,zone_reason=front_sector"
1783590102.883615,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.113984,,global_pose,"bearing_deg=27.458,zone_reason=front_sector"
1783590102.983569,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.069766,,global_pose,"bearing_deg=30.684,zone_reason=front_sector"
1783590103.083535,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.028463,,global_pose,"bearing_deg=34.061,zone_reason=front_sector"
1783590103.183640,robot_1,robot_4,sent,,CORNER,0.986504,,global_pose,"bearing_deg=37.546,zone_reason=front_sector"
1783590103.283771,robot_1,robot_4,sent,,CORNER,0.946682,,global_pose,"bearing_deg=41.075,zone_reason=front_sector"
1783590103.383620,robot_1,robot_4,sent,,CORNER,0.939323,,global_pose,"bearing_deg=44.022,zone_reason=front_sector"
1783590103.483590,robot_1,robot_4,sent,,CORNER,0.945186,,global_pose,"bearing_deg=46.347,zone_reason=front_sector"
1783590103.583719,robot_1,robot_4,sent,,CORNER,0.976223,,global_pose,"bearing_deg=46.597,zone_reason=front_sector"
1783590103.683517,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.009820,,global_pose,"bearing_deg=45.950,zone_reason=front_sector"
1783590103.783571,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.043531,,global_pose,"bearing_deg=45.336,zone_reason=front_sector"
1783590103.883707,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.070918,,global_pose,"bearing_deg=45.010,zone_reason=front_sector"
1783590103.983563,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.071910,,global_pose,"bearing_deg=45.453,zone_reason=front_sector"
1783590104.083564,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.054679,,global_pose,"bearing_deg=47.219,zone_reason=front_sector"
1783590104.183522,robot_1,robot_4,skipped,distance_above_warning_threshold,LEFT,1.034952,,global_pose,"bearing_deg=50.498,zone_reason=side_sector"
1783590104.283612,robot_1,robot_4,skipped,distance_above_warning_threshold,LEFT,1.015401,,global_pose,"bearing_deg=55.182,zone_reason=side_sector"
1783590104.383661,robot_1,robot_4,sent,,LEFT,0.996341,,global_pose,"bearing_deg=60.120,zone_reason=side_sector"
1783590104.483750,robot_1,robot_4,sent,,LEFT,0.977349,,global_pose,"bearing_deg=65.028,zone_reason=side_sector"
1783590104.583744,robot_1,robot_4,sent,,LEFT,0.960599,,global_pose,"bearing_deg=69.924,zone_reason=side_sector"
1783590104.683774,robot_1,robot_4,sent,,LEFT,0.958663,,global_pose,"bearing_deg=75.062,zone_reason=side_sector"
1783590104.783763,robot_1,robot_4,sent,,LEFT,0.958376,,global_pose,"bearing_deg=80.222,zone_reason=side_sector"
1783590104.883854,robot_1,robot_4,sent,,LEFT,0.958092,,global_pose,"bearing_deg=85.382,zone_reason=side_sector"
1783590104.983659,robot_1,robot_4,sent,,LEFT,0.957803,,global_pose,"bearing_deg=90.543,zone_reason=side_sector"
1783590105.083801,robot_1,robot_4,sent,,LEFT,0.957510,,global_pose,"bearing_deg=95.704,zone_reason=side_sector"
1783590105.183830,robot_1,robot_4,sent,,LEFT,0.957214,,global_pose,"bearing_deg=100.867,zone_reason=side_sector"
1783590105.283814,robot_1,robot_4,sent,,LEFT,0.956918,,global_pose,"bearing_deg=106.031,zone_reason=side_sector"
1783590105.383773,robot_1,robot_4,sent,,LEFT,0.956623,,global_pose,"bearing_deg=111.196,zone_reason=side_sector"
1783590105.483785,robot_1,robot_4,sent,,LEFT,0.956332,,global_pose,"bearing_deg=116.362,zone_reason=side_sector"
1783590105.584061,robot_1,robot_4,sent,,LEFT,0.956046,,global_pose,"bearing_deg=121.529,zone_reason=side_sector"
1783590105.683871,robot_1,robot_4,sent,,LEFT,0.955767,,global_pose,"bearing_deg=126.696,zone_reason=side_sector"
1783590105.783818,robot_1,robot_4,sent,,LEFT,0.956320,,global_pose,"bearing_deg=131.489,zone_reason=side_sector"
1783590105.883730,robot_1,robot_4,sent,,LEFT,0.967307,,global_pose,"bearing_deg=135.496,zone_reason=side_sector"
1783590105.983858,robot_1,robot_4,sent,,LEFT,0.980291,,global_pose,"bearing_deg=138.068,zone_reason=side_sector"
1783590106.084158,robot_1,robot_4,sent,,LEFT,0.993542,,global_pose,"bearing_deg=139.202,zone_reason=side_sector"
1783590106.183711,robot_1,robot_4,skipped,distance_above_warning_threshold,LEFT,1.006037,,global_pose,"bearing_deg=139.984,zone_reason=side_sector"
1783590106.283945,robot_1,robot_4,skipped,distance_above_warning_threshold,LEFT,1.007739,,global_pose,"bearing_deg=140.088,zone_reason=side_sector"
1783590106.383827,robot_1,robot_4,skipped,distance_above_warning_threshold,LEFT,1.007732,,global_pose,"bearing_deg=139.656,zone_reason=side_sector"
1783590106.483954,robot_1,robot_4,skipped,distance_above_warning_threshold,LEFT,1.007737,,global_pose,"bearing_deg=137.722,zone_reason=side_sector"
