wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783590124.736336,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.242435,,global_pose,"bearing_deg=-113.255,zone_reason=side_sector"
1783590124.836322,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.222796,,global_pose,"bearing_deg=-108.300,zone_reason=side_sector"
1783590124.936342,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.203485,,global_pose,"bearing_deg=-104.591,zone_reason=side_sector"
1783590125.036221,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.192836,,global_pose,"bearing_deg=-102.376,zone_reason=side_sector"
1783590125.136229,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.182818,,global_pose,"bearing_deg=-101.703,zone_reason=side_sector"
1783590125.236327,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.172477,,global_pose,"bearing_deg=-101.784,zone_reason=side_sector"
1783590125.336329,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.153430,,global_pose,"bearing_deg=-101.936,zone_reason=side_sector"
1783590125.436208,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.133702,,global_pose,"bearing_deg=-102.192,zone_reason=side_sector"
1783590125.436265,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.247121,,global_pose,"bearing_deg=-95.465,zone_reason=side_sector"
1783590125.536199,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.114223,,global_pose,"bearing_deg=-103.674,zone_reason=side_sector"
1783590125.536256,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.230403,,global_pose,"bearing_deg=-96.818,zone_reason=side_sector"
1783590125.636224,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.096832,,global_pose,"bearing_deg=-106.689,zone_reason=side_sector"
1783590125.636290,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.214665,,global_pose,"bearing_deg=-96.018,zone_reason=side_sector"
1783590125.736307,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.079394,,global_pose,"bearing_deg=-111.257,zone_reason=side_sector"
1783590125.736399,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.199610,,global_pose,"bearing_deg=-94.521,zone_reason=side_sector"
1783590125.836232,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.061664,,global_pose,"bearing_deg=-116.581,zone_reason=side_sector"
1783590125.836297,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.185210,,global_pose,"bearing_deg=-92.980,zone_reason=side_sector"
1783590125.936290,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.041802,,global_pose,"bearing_deg=-121.935,zone_reason=side_sector"
1783590125.936374,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.170539,,global_pose,"bearing_deg=-91.963,zone_reason=side_sector"
1783590126.036292,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.021960,,global_pose,"bearing_deg=-127.297,zone_reason=side_sector"
1783590126.036372,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.156379,,global_pose,"bearing_deg=-91.267,zone_reason=side_sector"
1783590126.136277,robot_0,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.001902,,global_pose,"bearing_deg=-132.671,zone_reason=side_sector"
1783590126.136364,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.142224,,global_pose,"bearing_deg=-90.546,zone_reason=side_sector"
1783590126.236279,robot_0,robot_4,sent,,RIGHT,0.971235,,global_pose,"bearing_deg=-138.182,zone_reason=side_sector"
1783590126.236336,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.120760,,global_pose,"bearing_deg=-89.406,zone_reason=side_sector"
1783590126.336353,robot_0,robot_4,sent,,RIGHT,0.953472,,global_pose,"bearing_deg=-143.567,zone_reason=side_sector"
1783590126.336439,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108436,,global_pose,"bearing_deg=-88.730,zone_reason=side_sector"
1783590126.436281,robot_0,robot_4,sent,,RIGHT,0.952640,,global_pose,"bearing_deg=-148.729,zone_reason=side_sector"
1783590126.436340,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108112,,global_pose,"bearing_deg=-88.697,zone_reason=side_sector"
1783590126.536293,robot_0,robot_4,sent,,RIGHT,0.952508,,global_pose,"bearing_deg=-153.889,zone_reason=side_sector"
1783590126.536357,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108177,,global_pose,"bearing_deg=-88.694,zone_reason=side_sector"
1783590126.636275,robot_0,robot_4,sent,,RIGHT,0.952396,,global_pose,"bearing_deg=-159.051,zone_reason=side_sector"
1783590126.636333,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108226,,global_pose,"bearing_deg=-88.690,zone_reason=side_sector"
1783590126.736278,robot_0,robot_4,sent,,RIGHT,0.952301,,global_pose,"bearing_deg=-164.214,zone_reason=side_sector"
1783590126.736336,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108271,,global_pose,"bearing_deg=-88.687,zone_reason=side_sector"
1783590126.836348,robot_0,robot_4,sent,,RIGHT,0.952221,,global_pose,"bearing_deg=-169.377,zone_reason=side_sector"
1783590126.836436,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108313,,global_pose,"bearing_deg=-88.684,zone_reason=side_sector"
1783590126.936363,robot_0,robot_4,sent,,RIGHT,0.952156,,global_pose,"bearing_deg=-174.540,zone_reason=side_sector"
1783590126.936463,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108352,,global_pose,"bearing_deg=-88.681,zone_reason=side_sector"
1783590127.036284,robot_0,robot_4,sent,,RIGHT,0.952108,,global_pose,"bearing_deg=-179.704,zone_reason=side_sector"
1783590127.036363,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108389,,global_pose,"bearing_deg=-88.677,zone_reason=side_sector"
1783590127.136360,robot_0,robot_4,sent,,LEFT,0.952076,,global_pose,"bearing_deg=175.133,zone_reason=side_sector"
1783590127.136450,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108423,,global_pose,"bearing_deg=-88.674,zone_reason=side_sector"
1783590127.236300,robot_0,robot_4,sent,,LEFT,0.952061,,global_pose,"bearing_deg=170.062,zone_reason=side_sector"
1783590127.236355,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108455,,global_pose,"bearing_deg=-88.671,zone_reason=side_sector"
1783590127.336355,robot_0,robot_4,sent,,LEFT,0.952061,,global_pose,"bearing_deg=166.212,zone_reason=side_sector"
1783590127.336436,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108484,,global_pose,"bearing_deg=-88.667,zone_reason=side_sector"
1783590127.436439,robot_0,robot_4,sent,,LEFT,0.952060,,global_pose,"bearing_deg=163.911,zone_reason=side_sector"
1783590127.436538,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108510,,global_pose,"bearing_deg=-88.663,zone_reason=side_sector"
1783590127.536362,robot_0,robot_4,sent,,LEFT,0.952042,,global_pose,"bearing_deg=163.160,zone_reason=side_sector"
1783590127.536447,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108533,,global_pose,"bearing_deg=-88.660,zone_reason=side_sector"
1783590127.636312,robot_0,robot_4,sent,,LEFT,0.952123,,global_pose,"bearing_deg=163.168,zone_reason=side_sector"
1783590127.636374,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.108717,,global_pose,"bearing_deg=-88.658,zone_reason=side_sector"
1783590127.736298,robot_0,robot_4,sent,,LEFT,0.962193,,global_pose,"bearing_deg=163.777,zone_reason=side_sector"
1783590127.736357,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.122629,,global_pose,"bearing_deg=-88.831,zone_reason=side_sector"
1783590127.836379,robot_0,robot_4,sent,,LEFT,0.976343,,global_pose,"bearing_deg=164.705,zone_reason=side_sector"
1783590127.836452,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.142117,,global_pose,"bearing_deg=-89.059,zone_reason=side_sector"
1783590127.936781,robot_0,robot_4,sent,,LEFT,0.990684,,global_pose,"bearing_deg=166.831,zone_reason=side_sector"
1783590127.936920,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.161625,,global_pose,"bearing_deg=-89.278,zone_reason=side_sector"
1783590128.036356,robot_0,robot_4,skipped,distance_above_warning_threshold,LEFT,1.005026,,global_pose,"bearing_deg=170.474,zone_reason=side_sector"
1783590128.036454,robot_0,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.180906,,global_pose,"bearing_deg=-89.487,zone_reason=side_sector"
