wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783590064.344747,robot_2,robot_0,skipped,source_zone_inactive,CLEAR,false,,CLEAR,false,,0.000001,1.000000,true,true,0.044212,0.043555,CORNER,-90.040107,critical_distance
1783590064.344747,robot_2,robot_1,skipped,source_zone_inactive,CLEAR,false,,CLEAR,false,,0.000750,1.000000,true,true,0.044212,0.043345,CORNER,0.008594,critical_distance
1783590064.344747,robot_2,robot_3,skipped,source_zone_inactive,CLEAR,false,,LEFT,true,0.076717,0.000750,1.000000,true,true,0.044212,0.043150,CORNER,-0.014324,critical_distance
1783590064.344747,robot_2,robot_4,skipped,source_zone_inactive,CLEAR,false,,CLEAR,false,,0.000001,1.000000,true,true,0.044212,0.042964,CORNER,-90.066151,critical_distance
1783590064.444876,robot_2,robot_0,skipped,target_zone_active,CORNER,true,0.086620,CORNER,true,0.097110,0.000204,1.000000,true,true,0.043907,0.044067,CORNER,133.198693,critical_distance
1783590064.444876,robot_2,robot_1,skipped,target_zone_active,CORNER,true,0.086620,CORNER,true,0.052867,0.012378,1.000000,true,true,0.043907,0.044612,CORNER,0.803108,critical_distance
1783590064.444876,robot_2,robot_3,skipped,target_zone_active,CORNER,true,0.086620,LEFT,true,0.176846,0.015127,1.000000,true,true,0.043907,0.043762,CORNER,0.325288,critical_distance
1783590064.444876,robot_2,robot_4,skipped,target_zone_active,CORNER,true,0.086620,CORNER,true,0.062064,0.009161,1.000000,true,true,0.043907,0.043620,CORNER,-1.038127,critical_distance
1783590064.544845,robot_2,robot_0,skipped,target_zone_active,CORNER,true,0.186589,CORNER,true,0.197079,0.004293,1.000000,true,true,0.043402,0.043714,CORNER,169.804939,critical_distance
1783590064.544845,robot_2,robot_1,skipped,target_zone_active,CORNER,true,0.186589,CORNER,true,0.152836,0.037273,1.000000,true,true,0.043402,0.043570,CORNER,1.242670,critical_distance
1783590064.544845,robot_2,robot_3,skipped,target_zone_active,CORNER,true,0.186589,LEFT,true,0.276815,0.034774,1.000000,true,true,0.043402,0.043188,CORNER,1.032273,critical_distance
1783590064.544845,robot_2,robot_4,skipped,target_zone_active,CORNER,true,0.186589,CORNER,true,0.162033,0.026699,1.000000,true,true,0.043402,0.044343,CORNER,-3.199237,critical_distance
1783590064.644815,robot_2,robot_0,skipped,target_zone_active,CORNER,true,0.286559,CORNER,true,0.297049,0.002262,1.000000,true,true,0.042300,0.043549,CORNER,158.601278,critical_distance
1783590064.644815,robot_2,robot_1,skipped,target_zone_active,CORNER,true,0.286559,CORNER,true,0.252806,0.058114,1.000000,true,true,0.042300,0.042604,CORNER,0.862905,critical_distance
1783590064.644815,robot_2,robot_3,skipped,target_zone_active,CORNER,true,0.286559,LEFT,true,0.376785,0.035868,1.000000,true,true,0.042300,0.043273,CORNER,1.099202,critical_distance
1783590064.644815,robot_2,robot_4,skipped,target_zone_active,CORNER,true,0.286559,CORNER,true,0.262003,0.027793,1.000000,true,true,0.042300,0.042122,CORNER,-7.427955,critical_distance
1783590064.744821,robot_2,robot_0,skipped,target_zone_active,CORNER,true,0.386564,CORNER,true,0.397055,0.008146,1.000000,true,true,0.042968,0.043283,CORNER,-1.812591,critical_distance
1783590064.744821,robot_2,robot_1,skipped,target_zone_active,CORNER,true,0.386564,CORNER,true,0.352811,0.069175,1.000000,true,true,0.042968,0.043115,CORNER,-0.180997,critical_distance
1783590064.744821,robot_2,robot_3,skipped,target_zone_active,CORNER,true,0.386564,LEFT,true,0.476791,0.026925,1.000000,true,true,0.042968,0.043904,CORNER,-0.771949,critical_distance
1783590064.744821,robot_2,robot_4,skipped,target_zone_active,CORNER,true,0.386564,CORNER,true,0.362009,0.018856,1.000000,true,true,0.042968,0.042825,CORNER,-14.417339,critical_distance
1783590064.844744,robot_2,robot_0,sent,,CORNER,true,0.053370,CLEAR,false,0.068727,0.008787,1.000000,true,true,0.043549,0.043753,CORNER,-18.948109,critical_distance
1783590064.844744,robot_2,robot_1,skipped,target_zone_active,CORNER,true,0.053370,CORNER,true,0.452734,0.069405,1.000000,true,true,0.043549,0.043665,CORNER,-2.343569,critical_distance
1783590064.844744,robot_2,robot_3,skipped,target_zone_active,CORNER,true,0.053370,LEFT,true,0.576714,0.007649,1.000000,true,true,0.043549,0.044137,CORNER,-22.176602,critical_distance
1783590064.844744,robot_2,robot_4,skipped,target_zone_active,CORNER,true,0.053370,CORNER,true,0.461932,0.011559,1.000000,true,true,0.043549,0.043451,CORNER,-14.362764,critical_distance
1783590064.944729,robot_2,robot_0,sent,,CORNER,true,0.153356,CLEAR,false,0.168712,0.005488,1.000000,true,true,0.044212,0.043596,CORNER,-95.413301,critical_distance
