wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783590150.034255,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.243533,,global_pose,"bearing_deg=-32.988,zone_reason=front_sector"
1783590150.135708,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.225857,,global_pose,"bearing_deg=-36.051,zone_reason=front_sector"
1783590150.236258,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.204595,,global_pose,"bearing_deg=-38.560,zone_reason=front_sector"
1783590150.336665,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.183764,,global_pose,"bearing_deg=-39.761,zone_reason=front_sector"
1783590150.435413,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.163833,,global_pose,"bearing_deg=-40.864,zone_reason=front_sector"
1783590150.536051,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.142259,,global_pose,"bearing_deg=-42.394,zone_reason=front_sector"
1783590150.636289,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.121736,,global_pose,"bearing_deg=-44.035,zone_reason=front_sector"
1783590150.733348,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.106163,,global_pose,"bearing_deg=-45.393,zone_reason=front_sector"
1783590150.835569,robot_2,robot_1,skipped,distance_above_warning_threshold,CORNER,1.081632,,global_pose,"bearing_deg=-48.018,zone_reason=front_sector"
1783590150.936339,robot_2,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.062567,,global_pose,"bearing_deg=-50.414,zone_reason=side_sector"
1783590151.033367,robot_2,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.048696,,global_pose,"bearing_deg=-52.391,zone_reason=side_sector"
1783590151.136479,robot_2,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.032837,,global_pose,"bearing_deg=-54.786,zone_reason=side_sector"
1783590151.233314,robot_2,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.023645,,global_pose,"bearing_deg=-56.305,zone_reason=side_sector"
1783590151.336876,robot_2,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.011226,,global_pose,"bearing_deg=-58.647,zone_reason=side_sector"
1783590151.436586,robot_2,robot_1,skipped,distance_above_warning_threshold,RIGHT,1.000992,,global_pose,"bearing_deg=-61.054,zone_reason=side_sector"
1783590151.534635,robot_2,robot_1,sent,,RIGHT,0.992405,,global_pose,"bearing_deg=-63.508,zone_reason=side_sector"
1783590151.635656,robot_2,robot_1,sent,,RIGHT,0.984321,,global_pose,"bearing_deg=-65.087,zone_reason=side_sector"
1783590151.734205,robot_2,robot_1,sent,,RIGHT,0.980494,,global_pose,"bearing_deg=-66.333,zone_reason=side_sector"
1783590151.836539,robot_2,robot_4,skipped,distance_above_warning_threshold,CORNER,1.238992,,global_pose,"bearing_deg=-46.601,zone_reason=front_sector"
1783590151.836903,robot_2,robot_1,sent,,RIGHT,0.980440,,global_pose,"bearing_deg=-68.575,zone_reason=side_sector"
1783590151.935519,robot_2,robot_4,skipped,distance_above_warning_threshold,CORNER,1.225394,,global_pose,"bearing_deg=-47.279,zone_reason=front_sector"
1783590151.935735,robot_2,robot_1,sent,,RIGHT,0.980287,,global_pose,"bearing_deg=-72.363,zone_reason=side_sector"
1783590152.035922,robot_2,robot_4,skipped,distance_above_warning_threshold,CORNER,1.211046,,global_pose,"bearing_deg=-48.124,zone_reason=front_sector"
1783590152.036239,robot_2,robot_1,sent,,RIGHT,0.979998,,global_pose,"bearing_deg=-77.404,zone_reason=side_sector"
1783590152.136739,robot_2,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.192995,,global_pose,"bearing_deg=-50.423,zone_reason=side_sector"
1783590152.137052,robot_2,robot_1,sent,,RIGHT,0.979620,,global_pose,"bearing_deg=-82.560,zone_reason=side_sector"
1783590152.236840,robot_2,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.175968,,global_pose,"bearing_deg=-54.204,zone_reason=side_sector"
1783590152.237221,robot_2,robot_1,sent,,RIGHT,0.979229,,global_pose,"bearing_deg=-87.718,zone_reason=side_sector"
1783590152.336662,robot_2,robot_4,skipped,distance_above_warning_threshold,RIGHT,1.161279,,global_pose,"bearing_deg=-58.681,zone_reason=side_sector"
1783590152.337078,robot_2,robot_1,sent,,RIGHT,0.978844,,global_pose,"bearing_deg=-92.878,zone_reason=side_sector"
