wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783590064.387477,robot_4,robot_2,skipped,target_zone_active,CORNER,true,0.004725,CORNER,true,0.029337,0.001892,1.000000,true,true,0.036536,0.036870,CORNER,179.322540,critical_distance
1783590064.387477,robot_4,robot_0,skipped,target_zone_active,CORNER,true,0.004725,CORNER,true,0.039541,0.001892,1.000000,true,true,0.036536,0.037684,CORNER,179.213990,critical_distance
1783590064.387477,robot_4,robot_1,sent,,CORNER,true,0.004725,CLEAR,false,,0.000609,1.000000,true,true,0.036536,0.037077,CORNER,3.185167,critical_distance
1783590064.387477,robot_4,robot_3,skipped,target_zone_active,CORNER,true,0.004725,LEFT,true,0.119412,0.001608,1.000000,true,true,0.036536,0.036700,CORNER,0.538307,critical_distance
1783590064.487638,robot_4,robot_2,skipped,target_zone_active,CORNER,true,0.104887,CORNER,true,0.129498,0.019877,1.000000,true,true,0.037206,0.036118,CORNER,178.828996,critical_distance
1783590064.487638,robot_4,robot_0,skipped,target_zone_active,CORNER,true,0.104887,CORNER,true,0.139702,0.022056,1.000000,true,true,0.037206,0.036485,CORNER,179.560869,critical_distance
1783590064.487638,robot_4,robot_1,skipped,target_zone_active,CORNER,true,0.104887,CORNER,true,0.095719,0.005576,1.000000,true,true,0.037206,0.036293,CORNER,1.906946,critical_distance
1783590064.487638,robot_4,robot_3,skipped,target_zone_active,CORNER,true,0.104887,LEFT,true,0.219573,0.008075,1.000000,true,true,0.037206,0.035945,CORNER,0.935229,critical_distance
1783590064.587579,robot_4,robot_2,skipped,target_zone_active,CORNER,true,0.204827,CORNER,true,0.229438,0.027793,1.000000,true,true,0.036667,0.036852,CORNER,176.991565,critical_distance
1783590064.587579,robot_4,robot_0,skipped,target_zone_active,CORNER,true,0.204827,CORNER,true,0.239642,0.033530,1.000000,true,true,0.036667,0.037021,CORNER,179.711142,critical_distance
1783590064.587579,robot_4,robot_1,skipped,target_zone_active,CORNER,true,0.204827,CORNER,true,0.195659,0.020324,1.000000,true,true,0.036667,0.037485,CORNER,0.523096,critical_distance
1783590064.587579,robot_4,robot_3,skipped,target_zone_active,CORNER,true,0.204827,LEFT,true,0.319514,0.008075,1.000000,true,true,0.036667,0.036122,CORNER,0.935229,critical_distance
1783590064.687529,robot_4,robot_2,skipped,target_zone_active,CORNER,true,0.304777,CORNER,true,0.329389,0.026299,1.000000,true,true,0.034306,0.034509,CORNER,174.457927,critical_distance
1783590064.687529,robot_4,robot_0,skipped,target_zone_active,CORNER,true,0.304777,CORNER,true,0.339593,0.020709,1.000000,true,true,0.034306,0.035089,CORNER,179.532318,critical_distance
1783590064.687529,robot_4,robot_1,skipped,target_zone_active,CORNER,true,0.304777,CORNER,true,0.295610,0.040323,1.000000,true,true,0.034306,0.034729,CORNER,0.263648,critical_distance
1783590064.687529,robot_4,robot_3,skipped,target_zone_active,CORNER,true,0.304777,LEFT,true,0.419464,0.008075,1.000000,true,true,0.034306,0.036157,CORNER,0.935229,critical_distance
1783590064.787519,robot_4,robot_2,skipped,target_zone_active,CORNER,true,0.404767,CORNER,true,0.429378,0.012592,1.000000,true,true,0.036284,0.034940,CORNER,168.918146,critical_distance
1783590064.787519,robot_4,robot_0,sent,,CORNER,true,0.404767,CLEAR,false,0.011769,0.004408,1.000000,true,true,0.036284,0.035372,CORNER,-170.053221,critical_distance
1783590064.787519,robot_4,robot_1,skipped,target_zone_active,CORNER,true,0.404767,CORNER,true,0.395599,0.056696,1.000000,true,true,0.036284,0.035148,CORNER,-0.757150,critical_distance
1783590064.787519,robot_4,robot_3,skipped,target_zone_active,CORNER,true,0.404767,LEFT,true,0.519454,0.004507,1.000000,true,true,0.036284,0.034751,CORNER,-10.037959,critical_distance
1783590064.887535,robot_4,robot_2,skipped,target_zone_active,CORNER,true,0.504783,CORNER,true,0.096086,0.011384,1.000000,true,true,0.035604,0.035762,CORNER,-177.044194,critical_distance
1783590064.887535,robot_4,robot_0,sent,,CORNER,true,0.504783,CLEAR,false,0.111785,0.007564,1.000000,true,true,0.035604,0.036095,CORNER,-124.631997,critical_distance
1783590064.887535,robot_4,robot_1,skipped,target_zone_active,CORNER,true,0.504783,CORNER,true,0.495615,0.058325,1.000000,true,true,0.035604,0.035913,CORNER,-6.135487,critical_distance
1783590064.887535,robot_4,robot_3,skipped,target_zone_active,CORNER,true,0.504783,LEFT,true,0.619470,0.015340,1.000000,true,true,0.035604,0.036858,CORNER,-156.235915,critical_distance
