stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1777379080,871945572,robot_1,48,-1.000,3.000,-0.500,3.500
1777379080,871970404,robot_2,13,-4.000,-2.000,-3.500,-1.500
1777379080,871989517,robot_4,36,-2.000,1.000,-1.500,1.500
1777379080,872008302,robot_3,64,1.000,-1.000,1.500,-0.500
1777379080,872026883,robot_0,81,3.000,-4.000,3.500,-3.500
1777379084,166443400,robot_1,58,0.000,3.000,0.500,3.500
1777379084,166471480,robot_2,23,-3.000,-2.000,-2.500,-1.500
1777379085,407338179,robot_0,91,4.000,-4.000,4.500,-3.500
1777379086,671082719,robot_4,46,-1.000,1.000,-0.500,1.500
1777379086,671198442,robot_3,74,2.000,-1.000,2.500,-0.500
1777379089,167588253,robot_1,68,1.000,3.000,1.500,3.500
1777379089,167618567,robot_2,33,-2.000,-2.000,-1.500,-1.500
1777379091,725283847,robot_4,56,0.000,1.000,0.500,1.500
1777379091,725297721,robot_3,84,3.000,-1.000,3.500,-0.500
1777379094,224513094,robot_1,78,2.000,3.000,2.500,3.500
1777379096,724696071,robot_4,66,1.000,1.000,1.500,1.500
1777379096,724706576,robot_3,94,4.000,-1.000,4.500,-0.500
