stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1776704512,540658916,robot_0,65,1.000,0.000,1.500,0.500
1776704512,540690212,robot_4,53,0.000,-2.000,0.500,-1.500
1776704512,540714199,robot_2,45,-1.000,0.000,-0.500,0.500
1776704512,540738085,robot_3,44,-1.000,-1.000,-0.500,-0.500
1776704512,540759497,robot_1,56,0.000,1.000,0.500,1.500
1776704514,322617573,robot_2,35,-2.000,0.000,-1.500,0.500
1776704514,322637285,robot_3,34,-2.000,-1.000,-1.500,-0.500
1776704515,181383837,robot_0,64,1.000,-1.000,1.500,-0.500
1776704516,442945831,robot_3,33,-2.000,-2.000,-1.500,-1.500
1776704516,663188831,robot_2,36,-2.000,1.000,-1.500,1.500
1776704517,301777453,robot_0,74,2.000,-1.000,2.500,-0.500
1776704518,144292198,robot_0,75,2.000,0.000,2.500,0.500
1776704518,144306896,robot_4,52,0.000,-3.000,0.500,-2.500
1776704518,782722634,robot_1,57,0.000,2.000,0.500,2.500
1776704519,642127736,robot_3,23,-3.000,-2.000,-2.500,-1.500
1776704519,843193174,robot_2,26,-3.000,1.000,-2.500,1.500
1776704522,763141459,robot_4,51,0.000,-4.000,0.500,-3.500
1776704523,182673969,robot_1,58,0.000,3.000,0.500,3.500
1776704523,383039291,robot_3,22,-3.000,-3.000,-2.500,-2.500
1776704523,602772549,robot_4,61,1.000,-4.000,1.500,-3.500
1776704525,503688568,robot_3,12,-4.000,-3.000,-3.500,-2.500
1776704527,3875002,robot_4,60,1.000,-5.000,1.500,-4.500
1776704527,863222460,robot_1,68,1.000,3.000,1.500,3.500
1776704528,301681515,robot_1,69,1.000,4.000,1.500,4.500
1776704546,42562361,robot_1,59,0.000,4.000,0.500,4.500
1776704547,722850312,robot_4,50,0.000,-5.000,0.500,-4.500
1776704552,582544650,robot_4,40,-1.000,-5.000,-0.500,-4.500
1776704557,43030832,robot_4,30,-2.000,-5.000,-1.500,-4.500
1776704559,761806964,robot_3,13,-4.000,-2.000,-3.500,-1.500
1776704561,262051888,robot_4,20,-3.000,-5.000,-2.500,-4.500
1776704564,463223020,robot_3,14,-4.000,-1.000,-3.500,-0.500
1776704567,603246406,robot_2,27,-3.000,2.000,-2.500,2.500
1776704569,702873605,robot_0,63,1.000,-2.000,1.500,-1.500
1776704574,783570960,robot_1,47,-1.000,2.000,-0.500,2.500
1776704577,523381622,robot_1,46,-1.000,1.000,-0.500,1.500
1776704578,582897133,robot_3,15,-4.000,0.000,-3.500,0.500
1776704581,922673645,robot_4,21,-3.000,-4.000,-2.500,-3.500
1776704585,762304037,robot_4,31,-2.000,-4.000,-1.500,-3.500
1776704588,242430476,robot_4,32,-2.000,-3.000,-1.500,-2.500
1776704598,541986127,robot_0,42,-1.000,-3.000,-0.500,-2.500
1776704599,602776815,robot_3,3,-5.000,-2.000,-4.500,-1.500
1776704601,62553692,robot_3,2,-5.000,-3.000,-4.500,-2.500
1776704621,543402796,robot_2,37,-2.000,2.000,-1.500,2.500
1776704624,942262460,robot_0,73,2.000,-2.000,2.500,-1.500
1776704629,423078029,robot_0,83,3.000,-2.000,3.500,-1.500
1776704634,83063038,robot_2,55,0.000,0.000,0.500,0.500
1776704647,342616471,robot_3,24,-3.000,-1.000,-2.500,-0.500
1776704651,782927396,robot_3,25,-3.000,0.000,-2.500,0.500
1776704657,243789655,robot_0,54,0.000,-1.000,0.500,-0.500
