stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1776774511,273296000,robot_0,81,3.000,-4.000,3.500,-3.500
1776774511,273326581,robot_2,13,-4.000,-2.000,-3.500,-1.500
1776774511,273351373,robot_3,64,1.000,-1.000,1.500,-0.500
1776774511,273376043,robot_1,48,-1.000,3.000,-0.500,3.500
1776774511,273392251,robot_4,36,-2.000,1.000,-1.500,1.500
1776774513,711718846,robot_1,58,0.000,3.000,0.500,3.500
1776774513,932666933,robot_2,23,-3.000,-2.000,-2.500,-1.500
1776774514,991534570,robot_0,91,4.000,-4.000,4.500,-3.500
1776774516,270783735,robot_3,74,2.000,-1.000,2.500,-0.500
1776774516,270800478,robot_4,46,-1.000,1.000,-0.500,1.500
1776774518,211416921,robot_1,68,1.000,3.000,1.500,3.500
1776774518,631915310,robot_2,33,-2.000,-2.000,-1.500,-1.500
1776774520,730793451,robot_4,56,0.000,1.000,0.500,1.500
1776774520,930969486,robot_3,84,3.000,-1.000,3.500,-0.500
1776774523,231072214,robot_1,78,2.000,3.000,2.500,3.500
1776774524,692714548,robot_4,55,0.000,0.000,0.500,0.500
1776774525,331590712,robot_4,65,1.000,0.000,1.500,0.500
1776774525,551833698,robot_3,94,4.000,-1.000,4.500,-0.500
1776774531,730294911,robot_2,32,-2.000,-3.000,-1.500,-2.500
1776774543,131476124,robot_2,22,-3.000,-3.000,-2.500,-2.500
1776774547,532578282,robot_4,54,0.000,-1.000,0.500,-0.500
1776774550,90869154,robot_4,53,0.000,-2.000,0.500,-1.500
1776774553,670517328,robot_2,3,-5.000,-2.000,-4.500,-1.500
1776774554,491219019,robot_4,52,0.000,-3.000,0.500,-2.500
1776774557,11588515,robot_3,66,1.000,1.000,1.500,1.500
1776774560,611831601,robot_3,76,2.000,1.000,2.500,1.500
1776774562,71487501,robot_3,77,2.000,2.000,2.500,2.500
1776774572,351242457,robot_0,90,4.000,-5.000,4.500,-4.500
1776774586,291436914,robot_4,67,1.000,2.000,1.500,2.500
1776774614,291598848,robot_1,79,2.000,4.000,2.500,4.500
1776774615,991232187,robot_4,87,3.000,2.000,3.500,2.500
1776774624,91574901,robot_4,97,4.000,2.000,4.500,2.500
1776774632,531557498,robot_1,69,1.000,4.000,1.500,4.500
1776774637,771886335,robot_1,59,0.000,4.000,0.500,4.500
1776774649,530750053,robot_3,57,0.000,2.000,0.500,2.500
1776774651,210518205,robot_1,38,-2.000,3.000,-1.500,3.500
1776774652,270186360,robot_1,39,-2.000,4.000,-1.500,4.500
1776774654,351827479,robot_3,47,-1.000,2.000,-0.500,2.500
1776774659,233127577,robot_3,37,-2.000,2.000,-1.500,2.500
1776774660,511479984,robot_0,80,3.000,-5.000,3.500,-4.500
1776774664,331582507,robot_3,26,-3.000,1.000,-2.500,1.500
1776774686,974904531,robot_3,16,-4.000,1.000,-3.500,1.500
1776774701,372141287,robot_1,49,-1.000,4.000,-0.500,4.500
