wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783590422.802983,robot_1,robot_3,skipped,target_zone_active,CORNER,true,0.100922,LEFT,true,0.119135,0.004804,1.000000,true,true,0.027341,0.026323,CORNER,179.976297,critical_distance
1783590422.802983,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.100922,CORNER,true,0.130405,0.001250,1.000000,true,true,0.027341,0.026678,CORNER,-0.271582,critical_distance
1783590422.802983,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.100922,CORNER,true,0.109832,0.003250,1.000000,true,true,0.027341,0.026479,CORNER,179.827452,critical_distance
1783590422.802983,robot_1,robot_4,skipped,target_zone_active,CORNER,true,0.100922,CORNER,true,0.085637,0.004385,1.000000,true,true,0.027341,0.026178,CORNER,179.974032,critical_distance
1783590422.902946,robot_1,robot_3,skipped,target_zone_active,CORNER,true,0.200885,LEFT,true,0.219097,0.007895,1.000000,true,true,0.026183,0.027313,CORNER,179.993509,critical_distance
1783590422.902946,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.200885,CORNER,true,0.230367,0.001232,1.000000,true,true,0.026183,0.026452,CORNER,-2.332219,critical_distance
1783590422.902946,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.200885,CORNER,true,0.209795,0.004018,1.000000,true,true,0.026183,0.025942,CORNER,178.011422,critical_distance
1783590422.902946,robot_1,robot_4,skipped,target_zone_active,CORNER,true,0.200885,CORNER,true,0.185599,0.013516,1.000000,true,true,0.026183,0.025750,CORNER,179.996208,critical_distance
1783590423.002998,robot_1,robot_3,skipped,target_zone_active,CORNER,true,0.300937,LEFT,true,0.319150,0.007895,1.000000,true,true,0.025674,0.025514,CORNER,-179.232998,critical_distance
1783590423.002998,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.300937,CORNER,true,0.330420,0.001232,1.000000,true,true,0.025674,0.025844,CORNER,-5.541625,critical_distance
1783590423.002998,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.300937,CORNER,true,0.309847,0.004018,1.000000,true,true,0.025674,0.026512,CORNER,174.843577,critical_distance
1783590423.002998,robot_1,robot_4,skipped,target_zone_active,CORNER,true,0.300937,CORNER,true,0.285652,0.008266,1.000000,true,true,0.025674,0.025367,CORNER,179.993800,critical_distance
