wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783590464.873029,robot_2,robot_0,skipped,distance_above_warning_threshold,CORNER,1.241106,,global_pose,"bearing_deg=-20.380,zone_reason=front_sector"
1783590464.973265,robot_2,robot_0,skipped,distance_above_warning_threshold,CORNER,1.201204,,global_pose,"bearing_deg=-20.124,zone_reason=front_sector"
1783590465.072862,robot_2,robot_0,skipped,distance_above_warning_threshold,CORNER,1.161861,,global_pose,"bearing_deg=-19.699,zone_reason=front_sector"
1783590465.172913,robot_2,robot_0,skipped,distance_above_warning_threshold,CORNER,1.129144,,global_pose,"bearing_deg=-19.119,zone_reason=front_sector"
1783590465.273034,robot_2,robot_0,skipped,distance_above_warning_threshold,CORNER,1.097258,,global_pose,"bearing_deg=-18.479,zone_reason=front_sector"
1783590465.372962,robot_2,robot_0,skipped,distance_above_warning_threshold,CORNER,1.070255,,global_pose,"bearing_deg=-18.567,zone_reason=front_sector"
1783590465.473028,robot_2,robot_0,skipped,distance_above_warning_threshold,CORNER,1.038323,,global_pose,"bearing_deg=-20.255,zone_reason=front_sector"
1783590465.573019,robot_2,robot_0,skipped,distance_above_warning_threshold,CORNER,1.007367,,global_pose,"bearing_deg=-22.212,zone_reason=front_sector"
1783590465.673101,robot_2,robot_0,sent,,CORNER,0.976888,,global_pose,"bearing_deg=-24.247,zone_reason=front_sector"
1783590465.773076,robot_2,robot_0,sent,,CORNER,0.948339,,global_pose,"bearing_deg=-26.585,zone_reason=front_sector"
1783590465.873138,robot_2,robot_0,sent,,CORNER,0.937422,,global_pose,"bearing_deg=-29.030,zone_reason=front_sector"
1783590465.973090,robot_2,robot_0,sent,,CORNER,0.937321,,global_pose,"bearing_deg=-30.940,zone_reason=front_sector"
1783590466.073091,robot_2,robot_0,sent,,CORNER,0.937269,,global_pose,"bearing_deg=-32.852,zone_reason=front_sector"
1783590466.172979,robot_2,robot_0,sent,,CORNER,0.937221,,global_pose,"bearing_deg=-34.764,zone_reason=front_sector"
1783590466.272962,robot_2,robot_0,sent,,CORNER,0.937172,,global_pose,"bearing_deg=-36.677,zone_reason=front_sector"
1783590466.373032,robot_2,robot_0,sent,,CORNER,0.937121,,global_pose,"bearing_deg=-38.589,zone_reason=front_sector"
1783590466.472861,robot_2,robot_0,sent,,CORNER,0.937068,,global_pose,"bearing_deg=-40.502,zone_reason=front_sector"
1783590466.572905,robot_2,robot_0,sent,,CORNER,0.937002,,global_pose,"bearing_deg=-42.415,zone_reason=front_sector"
1783590466.672849,robot_2,robot_0,sent,,CORNER,0.936968,,global_pose,"bearing_deg=-44.327,zone_reason=front_sector"
1783590466.773129,robot_2,robot_0,sent,,CORNER,0.936981,,global_pose,"bearing_deg=-46.237,zone_reason=front_sector"
1783590466.873072,robot_2,robot_0,sent,,CORNER,0.937049,,global_pose,"bearing_deg=-48.299,zone_reason=front_sector"
1783590466.973043,robot_2,robot_0,sent,,RIGHT,0.937139,,global_pose,"bearing_deg=-51.673,zone_reason=side_sector"
1783590467.072941,robot_2,robot_0,sent,,RIGHT,0.937174,,global_pose,"bearing_deg=-56.494,zone_reason=side_sector"
1783590467.173019,robot_2,robot_0,sent,,RIGHT,0.937133,,global_pose,"bearing_deg=-61.632,zone_reason=side_sector"
1783590467.273002,robot_2,robot_0,sent,,RIGHT,0.937054,,global_pose,"bearing_deg=-66.770,zone_reason=side_sector"
1783590467.372856,robot_2,robot_0,sent,,RIGHT,0.936955,,global_pose,"bearing_deg=-71.908,zone_reason=side_sector"
1783590467.472888,robot_2,robot_0,sent,,RIGHT,0.936824,,global_pose,"bearing_deg=-77.048,zone_reason=side_sector"
1783590467.572874,robot_2,robot_0,sent,,RIGHT,0.936659,,global_pose,"bearing_deg=-82.193,zone_reason=side_sector"
1783590467.673121,robot_2,robot_0,sent,,RIGHT,0.936465,,global_pose,"bearing_deg=-87.343,zone_reason=side_sector"
1783590467.773020,robot_2,robot_0,sent,,RIGHT,0.936252,,global_pose,"bearing_deg=-92.498,zone_reason=side_sector"
1783590467.873086,robot_2,robot_0,sent,,RIGHT,0.936037,,global_pose,"bearing_deg=-97.653,zone_reason=side_sector"
1783590467.972857,robot_2,robot_0,sent,,RIGHT,0.935824,,global_pose,"bearing_deg=-102.811,zone_reason=side_sector"
1783590468.072878,robot_2,robot_0,sent,,RIGHT,0.935615,,global_pose,"bearing_deg=-107.969,zone_reason=side_sector"
1783590468.173160,robot_2,robot_0,sent,,RIGHT,0.935412,,global_pose,"bearing_deg=-113.128,zone_reason=side_sector"
1783590468.272899,robot_2,robot_0,sent,,RIGHT,0.935217,,global_pose,"bearing_deg=-118.289,zone_reason=side_sector"
1783590468.372874,robot_2,robot_0,sent,,RIGHT,0.935027,,global_pose,"bearing_deg=-123.451,zone_reason=side_sector"
1783590468.473030,robot_2,robot_0,sent,,RIGHT,0.934859,,global_pose,"bearing_deg=-128.612,zone_reason=side_sector"
1783590468.572851,robot_2,robot_0,sent,,RIGHT,0.934715,,global_pose,"bearing_deg=-133.616,zone_reason=side_sector"
1783590468.672868,robot_2,robot_0,sent,,RIGHT,0.934589,,global_pose,"bearing_deg=-137.302,zone_reason=side_sector"
1783590468.772987,robot_2,robot_0,sent,,RIGHT,0.934496,,global_pose,"bearing_deg=-139.437,zone_reason=side_sector"
1783590468.872874,robot_2,robot_0,sent,,RIGHT,0.936330,,global_pose,"bearing_deg=-140.135,zone_reason=side_sector"
1783590468.972911,robot_2,robot_0,sent,,RIGHT,0.950572,,global_pose,"bearing_deg=-140.840,zone_reason=side_sector"
1783590469.072922,robot_2,robot_0,sent,,RIGHT,0.966145,,global_pose,"bearing_deg=-141.581,zone_reason=side_sector"
1783590469.172827,robot_2,robot_0,sent,,RIGHT,0.967086,,global_pose,"bearing_deg=-142.314,zone_reason=side_sector"
1783590469.273008,robot_2,robot_0,sent,,RIGHT,0.955657,,global_pose,"bearing_deg=-142.857,zone_reason=side_sector"
1783590469.372980,robot_2,robot_0,sent,,RIGHT,0.944316,,global_pose,"bearing_deg=-143.414,zone_reason=side_sector"
1783590469.472863,robot_2,robot_0,sent,,RIGHT,0.928114,,global_pose,"bearing_deg=-144.142,zone_reason=side_sector"
1783590469.572868,robot_2,robot_0,sent,,RIGHT,0.916946,,global_pose,"bearing_deg=-145.156,zone_reason=side_sector"
1783590469.673027,robot_2,robot_0,sent,,RIGHT,0.906073,,global_pose,"bearing_deg=-146.195,zone_reason=side_sector"
1783590469.772921,robot_2,robot_0,sent,,RIGHT,0.904465,,global_pose,"bearing_deg=-147.249,zone_reason=side_sector"
1783590469.872860,robot_2,robot_0,sent,,RIGHT,0.916160,,global_pose,"bearing_deg=-148.762,zone_reason=side_sector"
1783590469.973083,robot_2,robot_0,sent,,RIGHT,0.929130,,global_pose,"bearing_deg=-150.258,zone_reason=side_sector"
1783590470.072996,robot_2,robot_0,sent,,RIGHT,0.934167,,global_pose,"bearing_deg=-151.778,zone_reason=side_sector"
1783590470.173041,robot_2,robot_0,sent,,RIGHT,0.926432,,global_pose,"bearing_deg=-152.923,zone_reason=side_sector"
1783590470.273029,robot_2,robot_0,sent,,RIGHT,0.920218,,global_pose,"bearing_deg=-154.073,zone_reason=side_sector"
1783590470.372892,robot_2,robot_0,sent,,RIGHT,0.917603,,global_pose,"bearing_deg=-155.358,zone_reason=side_sector"
1783590470.472834,robot_2,robot_0,sent,,RIGHT,0.920929,,global_pose,"bearing_deg=-156.859,zone_reason=side_sector"
1783590470.572961,robot_2,robot_0,sent,,RIGHT,0.925770,,global_pose,"bearing_deg=-158.426,zone_reason=side_sector"
1783590470.672868,robot_2,robot_0,sent,,RIGHT,0.930209,,global_pose,"bearing_deg=-160.002,zone_reason=side_sector"
1783590470.772916,robot_2,robot_0,sent,,RIGHT,0.931577,,global_pose,"bearing_deg=-161.530,zone_reason=side_sector"
1783590470.872982,robot_2,robot_0,sent,,RIGHT,0.934798,,global_pose,"bearing_deg=-163.113,zone_reason=side_sector"
1783590470.972962,robot_2,robot_0,sent,,RIGHT,0.937636,,global_pose,"bearing_deg=-164.699,zone_reason=side_sector"
1783590471.072906,robot_2,robot_0,sent,,RIGHT,0.935622,,global_pose,"bearing_deg=-166.217,zone_reason=side_sector"
1783590471.172928,robot_2,robot_0,sent,,RIGHT,0.935682,,global_pose,"bearing_deg=-167.780,zone_reason=side_sector"
1783590471.272881,robot_2,robot_0,sent,,RIGHT,0.940319,,global_pose,"bearing_deg=-169.401,zone_reason=side_sector"
1783590471.372979,robot_2,robot_0,sent,,RIGHT,0.954240,,global_pose,"bearing_deg=-171.094,zone_reason=side_sector"
1783590471.472980,robot_2,robot_0,sent,,RIGHT,0.970505,,global_pose,"bearing_deg=-172.752,zone_reason=side_sector"
1783590471.573025,robot_2,robot_0,sent,,RIGHT,0.991459,,global_pose,"bearing_deg=-174.114,zone_reason=side_sector"
1783590471.672763,robot_2,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.019901,,global_pose,"bearing_deg=-175.400,zone_reason=side_sector"
1783590471.772837,robot_2,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.049553,,global_pose,"bearing_deg=-176.612,zone_reason=side_sector"
1783590471.872813,robot_2,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.077522,,global_pose,"bearing_deg=-177.711,zone_reason=side_sector"
1783590471.972797,robot_2,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.100148,,global_pose,"bearing_deg=-178.747,zone_reason=side_sector"
1783590472.072961,robot_2,robot_0,skipped,distance_above_warning_threshold,RIGHT,1.123128,,global_pose,"bearing_deg=-179.740,zone_reason=side_sector"
1783590472.172870,robot_2,robot_0,skipped,distance_above_warning_threshold,LEFT,1.147749,,global_pose,"bearing_deg=179.114,zone_reason=side_sector"
1783590472.272851,robot_2,robot_0,skipped,distance_above_warning_threshold,LEFT,1.174636,,global_pose,"bearing_deg=176.706,zone_reason=side_sector"
1783590472.372905,robot_2,robot_0,skipped,distance_above_warning_threshold,LEFT,1.201792,,global_pose,"bearing_deg=172.820,zone_reason=side_sector"
1783590472.472951,robot_2,robot_0,skipped,distance_above_warning_threshold,LEFT,1.230646,,global_pose,"bearing_deg=167.984,zone_reason=side_sector"
