wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783590432.038515,robot_4,robot_3,skipped,distance_above_warning_threshold,CORNER,1.236189,,global_pose,"bearing_deg=43.387,zone_reason=front_sector"
1783590432.139297,robot_4,robot_3,skipped,distance_above_warning_threshold,CORNER,1.189788,,global_pose,"bearing_deg=45.661,zone_reason=front_sector"
1783590432.238100,robot_4,robot_3,skipped,distance_above_warning_threshold,CORNER,1.148608,,global_pose,"bearing_deg=48.002,zone_reason=front_sector"
1783590432.339025,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.117244,,global_pose,"bearing_deg=50.101,zone_reason=side_sector"
1783590432.437912,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.088215,,global_pose,"bearing_deg=52.343,zone_reason=side_sector"
1783590432.538647,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.062759,,global_pose,"bearing_deg=54.883,zone_reason=side_sector"
1783590432.638164,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.041138,,global_pose,"bearing_deg=58.844,zone_reason=side_sector"
1783590432.738187,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.022466,,global_pose,"bearing_deg=63.782,zone_reason=side_sector"
1783590432.838588,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.007142,,global_pose,"bearing_deg=68.836,zone_reason=side_sector"
1783590432.938704,robot_4,robot_3,sent,,LEFT,0.995408,,global_pose,"bearing_deg=73.986,zone_reason=side_sector"
1783590433.038958,robot_4,robot_3,sent,,LEFT,0.987448,,global_pose,"bearing_deg=79.192,zone_reason=side_sector"
1783590433.138351,robot_4,robot_3,sent,,LEFT,0.983442,,global_pose,"bearing_deg=83.860,zone_reason=side_sector"
1783590433.237947,robot_4,robot_3,sent,,LEFT,0.982038,,global_pose,"bearing_deg=88.444,zone_reason=side_sector"
1783590433.339184,robot_4,robot_3,sent,,LEFT,0.982859,,global_pose,"bearing_deg=93.073,zone_reason=side_sector"
1783590433.438017,robot_4,robot_3,sent,,LEFT,0.987121,,global_pose,"bearing_deg=98.300,zone_reason=side_sector"
1783590433.538802,robot_4,robot_3,sent,,LEFT,0.994638,,global_pose,"bearing_deg=103.418,zone_reason=side_sector"
1783590433.637902,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.005244,,global_pose,"bearing_deg=108.330,zone_reason=side_sector"
1783590433.739808,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.019327,,global_pose,"bearing_deg=113.120,zone_reason=side_sector"
1783590433.838099,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.036833,,global_pose,"bearing_deg=117.786,zone_reason=side_sector"
1783590433.937930,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.057213,,global_pose,"bearing_deg=122.278,zone_reason=side_sector"
1783590434.038083,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.081599,,global_pose,"bearing_deg=126.522,zone_reason=side_sector"
1783590434.138266,robot_4,robot_3,skipped,distance_above_warning_threshold,LEFT,1.110248,,global_pose,"bearing_deg=129.253,zone_reason=side_sector"
