wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783590422.739565,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.067055,LEFT,true,0.055755,0.000500,1.000000,true,true,0.013547,0.014011,CORNER,179.995703,critical_distance
1783590422.739565,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.067055,CORNER,true,0.037502,0.000500,1.000000,true,true,0.013547,0.013438,CORNER,-179.944137,critical_distance
1783590422.739565,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.067055,CORNER,true,0.046471,0.000250,1.000000,true,true,0.013547,0.013347,CORNER,-0.025783,critical_distance
1783590422.739565,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.067055,CORNER,true,0.022129,0.000250,1.000000,true,true,0.013547,0.013265,CORNER,0.008594,critical_distance
1783590422.839769,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.167258,LEFT,true,0.155958,0.009127,1.000000,true,true,0.013316,0.012863,CORNER,179.986446,critical_distance
1783590422.839769,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.167258,CORNER,true,0.137706,0.001232,1.000000,true,true,0.013316,0.013066,CORNER,-179.386892,critical_distance
1783590422.839769,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.167258,CORNER,true,0.146674,0.005250,1.000000,true,true,0.013316,0.014205,CORNER,179.133991,critical_distance
1783590422.839769,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.167258,CORNER,true,0.122333,0.012478,1.000000,true,true,0.013316,0.012683,CORNER,179.990086,critical_distance
1783590422.939597,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.267087,LEFT,true,0.255787,0.009127,1.000000,true,true,0.012791,0.012375,CORNER,-179.841667,critical_distance
1783590422.939597,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.267087,CORNER,true,0.237535,0.001232,1.000000,true,true,0.012791,0.012579,CORNER,-177.043507,critical_distance
1783590422.939597,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.267087,CORNER,true,0.246503,0.005250,1.000000,true,true,0.012791,0.013428,CORNER,176.366834,critical_distance
1783590422.939597,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.267087,CORNER,true,0.222162,0.014498,1.000000,true,true,0.012791,0.012224,CORNER,179.991467,critical_distance
1783590423.039622,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.367111,LEFT,true,0.355812,0.009127,1.000000,true,true,0.012437,0.012301,CORNER,-178.208737,critical_distance
1783590423.039622,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.367111,CORNER,true,0.337559,0.001232,1.000000,true,true,0.012437,0.013058,CORNER,-174.407932,critical_distance
1783590423.039622,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.367111,CORNER,true,0.346527,0.005250,1.000000,true,true,0.012437,0.012869,CORNER,173.159036,critical_distance
1783590423.039622,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.367111,CORNER,true,0.322186,0.000252,1.000000,true,true,0.012437,0.012166,CORNER,0.490672,critical_distance
1783590423.139578,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.467067,LEFT,true,0.455767,0.009127,1.000000,true,true,0.013949,0.013798,CORNER,-174.856934,critical_distance
1783590423.139578,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.467067,CORNER,true,0.437515,0.001232,1.000000,true,true,0.013949,0.013871,CORNER,-171.772358,critical_distance
1783590423.139578,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.467067,CORNER,true,0.446483,0.005250,1.000000,true,true,0.013949,0.014317,CORNER,169.951238,critical_distance
1783590423.139578,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.467067,CORNER,true,0.422142,0.020252,1.000000,true,true,0.013949,0.014221,CORNER,0.006108,critical_distance
