stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
10,670000000,global,1,1,0,robot,"('robot_8', 'robot_9')",robot_8,robot_9,1.045660,-1.766310,0.147993,/world/random_world/model/robot_9/link/robot_9/base_footprint/sensor/contact_sensor/contact
13,20000000,global,2,2,0,robot,"('robot_8', 'robot_9')",robot_8,robot_9,1.050881,-1.837146,0.147647,/world/random_world/model/robot_9/link/robot_9/base_footprint/sensor/contact_sensor/contact
20,570000000,global,3,3,0,robot,"('robot_2', 'robot_3')",robot_2,robot_3,-0.311652,2.155791,0.147896,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
49,960000000,global,4,4,0,robot,"('robot_7', 'robot_8')",robot_7,robot_8,0.574871,-1.685335,0.147783,/world/random_world/model/robot_8/link/robot_8/base_footprint/sensor/contact_sensor/contact
52,630000000,global,5,4,1,obstacle,"('robot_3', 'aruco_box::link::collision')",robot_3,aruco_box::link::collision,-2.750608,2.818119,0.250001,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
90,970000000,global,6,4,2,obstacle,"('robot_3', 'aruco_box::link::collision')",robot_3,aruco_box::link::collision,-2.800760,2.750445,0.250001,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
108,170000000,global,7,5,2,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-0.606548,1.333562,0.148037,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
108,750000000,global,8,5,3,obstacle,"('robot_3', 'aruco_box::link::collision')",robot_3,aruco_box::link::collision,-2.833559,2.750843,0.261100,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
110,270000000,global,9,6,3,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-0.711809,1.281372,0.147629,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
128,550000000,global,10,6,4,obstacle,"('robot_3', 'aruco_box::link::collision')",robot_3,aruco_box::link::collision,-3.250000,2.750000,0.250000,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
131,560000000,global,11,6,5,obstacle,"('robot_3', 'aruco_box::link::collision')",robot_3,aruco_box::link::collision,-3.250000,2.750000,0.261323,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
135,830000000,global,12,6,6,obstacle,"('robot_3', 'aruco_box::link::collision')",robot_3,aruco_box::link::collision,-3.250000,2.750000,0.261531,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
