stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1770817566,695425347,robot_6,75,-2.000,-2.000,-1.500,-1.500
1770817566,695455985,robot_4,78,-2.000,1.000,-1.500,1.500
1770817566,695491430,robot_0,133,2.000,0.000,2.500,0.500
1770817566,695513254,robot_2,106,0.000,1.000,0.500,1.500
1770817566,695535886,robot_5,77,-2.000,0.000,-1.500,0.500
1770817566,695557252,robot_7,89,-1.000,-2.000,-0.500,-1.500
1770817566,695578643,robot_1,120,1.000,1.000,1.500,1.500
1770817566,695599418,robot_8,103,0.000,-2.000,0.500,-1.500
1770817566,695623008,robot_9,117,1.000,-2.000,1.500,-1.500
1770817566,695644174,robot_3,92,-1.000,1.000,-0.500,1.500
1770817568,551156679,robot_5,62,-3.000,-1.000,-2.500,-0.500
1770817568,953657022,robot_0,132,2.000,-1.000,2.500,-0.500
1770817568,953697688,robot_5,63,-3.000,0.000,-2.500,0.500
1770817570,160703178,robot_2,107,0.000,2.000,0.500,2.500
1770817571,614179958,robot_7,88,-1.000,-3.000,-0.500,-2.500
1770817575,571540766,robot_3,93,-1.000,2.000,-0.500,2.500
1770817579,747492391,robot_8,102,0.000,-3.000,0.500,-2.500
1770817580,369039546,robot_5,76,-2.000,-1.000,-1.500,-0.500
1770817582,14572013,robot_1,119,1.000,0.000,1.500,0.500
1770817582,438575705,robot_0,118,1.000,-1.000,1.500,-0.500
1770817582,657308578,robot_4,64,-3.000,1.000,-2.500,1.500
1770817595,393085763,robot_3,79,-2.000,2.000,-1.500,2.500
1770817601,437791656,robot_3,65,-3.000,2.000,-2.500,2.500
1770817612,461347520,robot_6,61,-3.000,-2.000,-2.500,-1.500
1770817635,532158778,robot_1,105,0.000,0.000,0.500,0.500
1770817639,124792799,robot_4,49,-4.000,0.000,-3.500,0.500
1770817640,992329651,robot_1,91,-1.000,0.000,-0.500,0.500
1770817642,856739443,robot_8,116,1.000,-3.000,1.500,-2.500
1770817649,461639187,robot_6,60,-3.000,-3.000,-2.500,-2.500
1770817658,793415671,robot_8,101,0.000,-4.000,0.500,-3.500
1770817659,454188348,robot_6,46,-4.000,-3.000,-3.500,-2.500
1770817662,868106683,robot_5,48,-4.000,-1.000,-3.500,-0.500
1770817676,743333199,robot_6,47,-4.000,-2.000,-3.500,-1.500
1770817697,431010735,robot_3,51,-4.000,2.000,-3.500,2.500
1770817716,690295241,robot_8,87,-1.000,-4.000,-0.500,-3.500
1770817716,910696023,robot_4,50,-4.000,1.000,-3.500,1.500
1770817757,699720510,robot_5,34,-5.000,-1.000,-4.500,-0.500
1770817782,754519,robot_8,86,-1.000,-5.000,-0.500,-4.500
1770817807,308081572,robot_3,37,-5.000,2.000,-4.500,2.500
1770817808,569162336,robot_3,38,-5.000,3.000,-4.500,3.500
1770817810,438551868,robot_5,20,-6.000,-1.000,-5.500,-0.500
1770817812,556033946,robot_8,100,0.000,-5.000,0.500,-4.500
1770817814,40892365,robot_9,74,-2.000,-3.000,-1.500,-2.500
1770817834,776840802,robot_5,21,-6.000,0.000,-5.500,0.500
1770817845,580795624,robot_1,80,-2.000,3.000,-1.500,3.500
1770817855,680531805,robot_1,66,-3.000,3.000,-2.500,3.500
1770817857,577381776,robot_3,52,-4.000,3.000,-3.500,3.500
