group,prompt,run,layout,trial,yaml_path,prompt_path,results_parent,run_output_dir,status
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_1/run_20260429_200233,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_2,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_2/run_20260429_200737,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_3,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_3/run_20260429_201240,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_4,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_4/run_20260429_201744,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_5,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_5/run_20260429_202247,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_6,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_6/run_20260429_202751,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_7,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_7/run_20260429_203255,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_8,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_8/run_20260429_203758,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_9,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_9/run_20260429_204302,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_10,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_10/run_20260429_204805,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_11,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_11/run_20260429_205309,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_12,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_12/run_20260429_205813,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_13,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_13/run_20260429_210316,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_14,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_14/run_20260429_210820,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_15,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_15/run_20260429_211323,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_16,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_16/run_20260429_211827,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_17,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_17/run_20260429_212331,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_18,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_18/run_20260429_212834,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_19,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_19/run_20260429_213338,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_20,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_20/run_20260429_213841,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_11,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_11/run_20260429_214345,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_12,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_12/run_20260429_214849,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_13,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_13/run_20260429_215352,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_14,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_14/run_20260429_215856,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_15,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_15/run_20260429_220359,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_16,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_16/run_20260429_220903,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_17,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_17/run_20260429_221407,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_18,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_18/run_20260429_221910,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_19,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_19/run_20260429_222414,ok
gpt-4.1,prompt_2,run_5,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/explore_sup_gpt_new_2_run_5_400.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_5/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_20,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_5/trial_20/run_20260429_222917,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_21,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_21/run_20260429_223421,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_22,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_22/run_20260429_223925,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_23,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_23/run_20260429_224428,ok
gpt-4.1,prompt_2,run_4,random_safe,1,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/explore_sup_gpt_new_2_run_4_399.yaml,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/gpt-4.1/prompt_2/run_4/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_24,/home/ecem/ros2_ws/src/Leo_sct/LAST_PROMPTS/random_safe_selected_controllers/gpt-4.1/prompt_2_run_4/trial_24/run_20260429_224932,ok
