stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
16,820000000,global,1,0,1,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.334651,0.885599,0.023748,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
28,650000000,global,2,0,2,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-2.086917,2.518064,0.023527,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
58,740000000,global,3,0,3,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.327065,-1.961901,0.148018,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
61,320000000,global,4,0,4,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.303457,-1.939135,0.247840,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
63,640000000,global,5,0,5,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.282177,-1.920642,0.267489,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
142,340000000,global,6,0,6,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.508078,0.831846,0.023555,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
144,190000000,global,7,0,7,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.556577,0.910440,0.148058,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
146,560000000,global,8,0,8,obstacle,"('robot_3', 'box3::link::collision')",robot_3,box3::link::collision,3.555141,0.908021,0.147570,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
153,50000000,global,9,0,9,obstacle,"('robot_2', 'box3::link::collision')",robot_2,box3::link::collision,2.741127,1.541955,0.023120,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
203,170000000,global,10,1,9,robot,"('robot_2', 'robot_4')",robot_2,robot_4,1.824898,2.789180,0.147897,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
204,540000000,global,11,2,9,robot,"('robot_1', 'robot_3')",robot_1,robot_3,4.102343,0.044508,0.148622,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
