bump_total,stamp_sec,stamp_nsec,bump_type,key,entity_a,entity_b,robot,frame_index_oldest_first,frame_wall_time,frame_stamp_sec,frame_stamp_nsec,encoding,height,width,npy_path,pgm_path
3,165,50000000,obstacle,"('robot_2', 'box4::link::collision')",robot_2,box4::link::collision,robot_2,4,1783688944.936295,164,500000000,32FC1,360,640,collision_depth_frames/bump_0003_robot_2_box4_link_collision/robot_2/frame_04_164_500000000.npy,collision_depth_frames/bump_0003_robot_2_box4_link_collision/robot_2/frame_04_164_500000000.pgm
4,166,510000000,obstacle,"('robot_2', 'box4::link::collision')",robot_2,box4::link::collision,robot_2,0,1783688944.434081,164,0,32FC1,360,640,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_00_164_0.npy,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_00_164_0.pgm
4,166,510000000,obstacle,"('robot_2', 'box4::link::collision')",robot_2,box4::link::collision,robot_2,1,1783688944.936295,164,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_01_164_500000000.npy,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_01_164_500000000.pgm
4,166,510000000,obstacle,"('robot_2', 'box4::link::collision')",robot_2,box4::link::collision,robot_2,2,1783688945.447854,165,0,32FC1,360,640,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_02_165_0.npy,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_02_165_0.pgm
4,166,510000000,obstacle,"('robot_2', 'box4::link::collision')",robot_2,box4::link::collision,robot_2,3,1783688945.930179,165,500000000,32FC1,360,640,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_03_165_500000000.npy,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_03_165_500000000.pgm
4,166,510000000,obstacle,"('robot_2', 'box4::link::collision')",robot_2,box4::link::collision,robot_2,4,1783688946.435717,166,0,32FC1,360,640,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_04_166_0.npy,collision_depth_frames/bump_0004_robot_2_box4_link_collision/robot_2/frame_04_166_0.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_0,0,1783688965.928374,185,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_00_185_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_00_185_500000000.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_0,1,1783688966.430095,186,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_01_186_0.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_01_186_0.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_0,2,1783688966.924626,186,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_02_186_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_02_186_500000000.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_0,3,1783688967.429528,187,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_03_187_0.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_03_187_0.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_0,4,1783688967.926088,187,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_04_187_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_0/frame_04_187_500000000.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_3,0,1783688965.903435,185,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_00_185_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_00_185_500000000.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_3,1,1783688966.402583,186,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_01_186_0.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_01_186_0.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_3,2,1783688966.897645,186,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_02_186_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_02_186_500000000.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_3,3,1783688967.402678,187,0,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_03_187_0.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_03_187_0.pgm
5,187,700000000,robot,"('robot_0', 'robot_3')",robot_0,robot_3,robot_3,4,1783688967.900452,187,500000000,32FC1,360,640,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_04_187_500000000.npy,collision_depth_frames/bump_0005_robot_0_robot_3/robot_3/frame_04_187_500000000.pgm
6,329,530000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,0,1783689107.434645,327,0,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_00_327_0.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_00_327_0.pgm
6,329,530000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,1,1783689107.932099,327,500000000,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_01_327_500000000.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_01_327_500000000.pgm
6,329,530000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,2,1783689108.432728,328,0,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_02_328_0.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_02_328_0.pgm
6,329,530000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,3,1783689108.946182,328,500000000,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_03_328_500000000.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_03_328_500000000.pgm
6,329,530000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,4,1783689109.442131,329,0,32FC1,360,640,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_04_329_0.npy,collision_depth_frames/bump_0006_robot_0_east_wall_link_collision/robot_0/frame_04_329_0.pgm
7,332,540000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,0,1783689110.421894,330,0,32FC1,360,640,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_00_330_0.npy,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_00_330_0.pgm
7,332,540000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,1,1783689110.923630,330,500000000,32FC1,360,640,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_01_330_500000000.npy,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_01_330_500000000.pgm
7,332,540000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,2,1783689111.430434,331,0,32FC1,360,640,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_02_331_0.npy,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_02_331_0.pgm
7,332,540000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,3,1783689111.923269,331,500000000,32FC1,360,640,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_03_331_500000000.npy,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_03_331_500000000.pgm
7,332,540000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,4,1783689112.423238,332,0,32FC1,360,640,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_04_332_0.npy,collision_depth_frames/bump_0007_robot_0_east_wall_link_collision/robot_0/frame_04_332_0.pgm
8,335,10000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,0,1783689112.935745,332,500000000,32FC1,360,640,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_00_332_500000000.npy,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_00_332_500000000.pgm
8,335,10000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,1,1783689113.424619,333,0,32FC1,360,640,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_01_333_0.npy,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_01_333_0.pgm
8,335,10000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,2,1783689113.923154,333,500000000,32FC1,360,640,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_02_333_500000000.npy,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_02_333_500000000.pgm
8,335,10000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,3,1783689114.522312,334,0,32FC1,360,640,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_03_334_0.npy,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_03_334_0.pgm
8,335,10000000,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,robot_0,4,1783689114.921464,334,500000000,32FC1,360,640,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_04_334_500000000.npy,collision_depth_frames/bump_0008_robot_0_east_wall_link_collision/robot_0/frame_04_334_500000000.pgm
9,337,660000000,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,robot_0,0,1783689115.919525,335,500000000,32FC1,360,640,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_00_335_500000000.npy,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_00_335_500000000.pgm
9,337,660000000,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,robot_0,1,1783689116.423721,336,0,32FC1,360,640,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_01_336_0.npy,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_01_336_0.pgm
9,337,660000000,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,robot_0,2,1783689116.922222,336,500000000,32FC1,360,640,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_02_336_500000000.npy,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_02_336_500000000.pgm
9,337,660000000,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,robot_0,3,1783689117.418947,337,0,32FC1,360,640,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_03_337_0.npy,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_03_337_0.pgm
9,337,660000000,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,robot_0,4,1783689117.918891,337,500000000,32FC1,360,640,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_04_337_500000000.npy,collision_depth_frames/bump_0009_robot_0_box4_link_collision/robot_0/frame_04_337_500000000.pgm
10,442,270000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,0,1783689220.391659,440,0,32FC1,360,640,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_00_440_0.npy,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_00_440_0.pgm
10,442,270000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,1,1783689220.893087,440,500000000,32FC1,360,640,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_01_440_500000000.npy,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_01_440_500000000.pgm
10,442,270000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,2,1783689221.395731,441,0,32FC1,360,640,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_02_441_0.npy,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_02_441_0.pgm
10,442,270000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,3,1783689221.897706,441,500000000,32FC1,360,640,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_03_441_500000000.npy,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_03_441_500000000.pgm
10,442,270000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,4,1783689222.393407,442,0,32FC1,360,640,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_04_442_0.npy,collision_depth_frames/bump_0010_robot_3_box2_link_collision/robot_3/frame_04_442_0.pgm
11,445,330000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,0,1783689223.393492,443,0,32FC1,360,640,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_00_443_0.npy,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_00_443_0.pgm
11,445,330000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,1,1783689223.893337,443,500000000,32FC1,360,640,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_01_443_500000000.npy,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_01_443_500000000.pgm
11,445,330000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,2,1783689224.394945,444,0,32FC1,360,640,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_02_444_0.npy,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_02_444_0.pgm
11,445,330000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,3,1783689224.895213,444,500000000,32FC1,360,640,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_03_444_500000000.npy,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_03_444_500000000.pgm
11,445,330000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,4,1783689225.394829,445,0,32FC1,360,640,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_04_445_0.npy,collision_depth_frames/bump_0011_robot_3_box2_link_collision/robot_3/frame_04_445_0.pgm
12,446,280000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,0,1783689224.394945,444,0,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_00_444_0.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_00_444_0.pgm
12,446,280000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,1,1783689224.895213,444,500000000,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_01_444_500000000.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_01_444_500000000.pgm
12,446,280000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,2,1783689225.394829,445,0,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_02_445_0.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_02_445_0.pgm
12,446,280000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,3,1783689225.894351,445,500000000,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_03_445_500000000.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_03_445_500000000.pgm
12,446,280000000,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,robot_3,4,1783689226.394624,446,0,32FC1,360,640,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_04_446_0.npy,collision_depth_frames/bump_0012_robot_3_box2_link_collision/robot_3/frame_04_446_0.pgm
13,449,170000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,0,1783689227.415019,447,0,32FC1,360,640,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_00_447_0.npy,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_00_447_0.pgm
13,449,170000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,1,1783689227.922184,447,500000000,32FC1,360,640,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_01_447_500000000.npy,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_01_447_500000000.pgm
13,449,170000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,2,1783689228.511733,448,0,32FC1,360,640,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_02_448_0.npy,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_02_448_0.pgm
13,449,170000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,3,1783689228.910922,448,500000000,32FC1,360,640,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_03_448_500000000.npy,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_03_448_500000000.pgm
13,449,170000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,4,1783689229.407750,449,0,32FC1,360,640,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_04_449_0.npy,collision_depth_frames/bump_0013_robot_1_east_wall_link_collision/robot_1/frame_04_449_0.pgm
14,453,800000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,0,1783689231.909819,451,500000000,32FC1,360,640,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_00_451_500000000.npy,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_00_451_500000000.pgm
14,453,800000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,1,1783689232.406618,452,0,32FC1,360,640,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_01_452_0.npy,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_01_452_0.pgm
14,453,800000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,2,1783689232.913938,452,500000000,32FC1,360,640,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_02_452_500000000.npy,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_02_452_500000000.pgm
14,453,800000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,3,1783689233.409660,453,0,32FC1,360,640,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_03_453_0.npy,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_03_453_0.pgm
14,453,800000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,4,1783689233.908641,453,500000000,32FC1,360,640,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_04_453_500000000.npy,collision_depth_frames/bump_0014_robot_1_east_wall_link_collision/robot_1/frame_04_453_500000000.pgm
15,472,860000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,0,1783689250.914885,470,500000000,32FC1,360,640,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_00_470_500000000.npy,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_00_470_500000000.pgm
15,472,860000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,1,1783689251.415822,471,0,32FC1,360,640,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_01_471_0.npy,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_01_471_0.pgm
15,472,860000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,2,1783689251.916574,471,500000000,32FC1,360,640,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_02_471_500000000.npy,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_02_471_500000000.pgm
15,472,860000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,3,1783689252.412077,472,0,32FC1,360,640,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_03_472_0.npy,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_03_472_0.pgm
15,472,860000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,4,1783689252.921941,472,500000000,32FC1,360,640,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_04_472_500000000.npy,collision_depth_frames/bump_0015_robot_1_east_wall_link_collision/robot_1/frame_04_472_500000000.pgm
16,475,150000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,0,1783689253.412757,473,0,32FC1,360,640,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_00_473_0.npy,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_00_473_0.pgm
16,475,150000000,obstacle,"('robot_1', 'east_wall::link::collision')",robot_1,east_wall::link::collision,robot_1,1,1783689253.914163,473,500000000,32FC1,360,640,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_01_473_500000000.npy,collision_depth_frames/bump_0016_robot_1_east_wall_link_collision/robot_1/frame_01_473_500000000.pgm
