wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783687015.221833,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.793937,0.056872,0.600000,1.200000,0.280000,0.000000,0.232725,0.000000
1783687015.321842,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.793937,0.156898,0.600000,1.200000,0.280000,0.000000,0.232725,0.000000
1783687015.421829,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.793937,0.256881,0.600000,1.200000,0.280000,0.000000,0.232725,0.000000
1783687015.521805,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.793937,0.356859,0.600000,1.200000,0.280000,0.000000,0.232725,0.000000
1783687015.721837,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.673275,0.054862,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783687018.521821,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.201348,0.404053,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687018.621822,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.201348,0.504041,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687019.121858,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.201259,0.499581,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687019.621831,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.056783,0.499533,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687029.521824,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.892186,0.407940,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687032.521824,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.959582,0.407924,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687033.021798,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.013242,0.409235,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687033.121841,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.013242,0.509275,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687033.621985,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.959527,0.496094,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687042.721884,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.707823,0.099710,0.600000,1.200000,0.280000,0.000000,0.129387,0.000000
1783687042.821812,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.707823,0.199671,0.600000,1.200000,0.280000,0.000000,0.129387,0.000000
1783687042.921919,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.707823,0.299743,0.600000,1.200000,0.280000,0.000000,0.129387,0.000000
1783687043.021846,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.707823,0.399698,0.600000,1.200000,0.280000,0.000000,0.129387,0.000000
1783687043.221814,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.610477,0.097336,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783687046.621829,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.036419,0.484998,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687047.121814,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,3.169298,0.470016,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687056.721788,robot_4,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.775204,0.093418,0.600000,1.200000,0.280000,0.000000,0.210245,0.000000
1783687057.121825,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.775204,0.493448,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687061.122000,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.910882,0.472887,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687062.521822,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.038211,0.405416,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687062.621853,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.038211,0.505443,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687063.121841,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.068313,0.495350,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687063.621863,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.137878,0.482160,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687064.121969,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.116197,0.493266,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687064.621838,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.021828,0.479876,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687065.121850,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.962777,0.485824,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687065.621960,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.918010,0.483767,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687065.721812,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.868929,0.090443,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687067.121871,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.903778,0.489446,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687067.621798,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.144383,0.490964,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687068.121826,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.412587,0.495117,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687068.621924,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.751675,0.488311,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687069.121845,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.571094,0.481791,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687069.621879,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.570946,0.483170,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687075.621862,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,3.174539,2.216333,0.495210,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687076.121845,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,3.674514,2.052566,0.492348,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687076.621807,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,4.174485,1.832057,0.499248,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687081.321992,robot_4,peer_warning_turn_away_front|peer_warning_yield_slow_front,RIGHT,RIGHT,CORNER,0.080585,2.272761,0.174602,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687081.422051,robot_4,peer_warning_turn_away_front|peer_warning_yield_slow_front,RIGHT,RIGHT,CORNER,0.080540,2.272761,0.274640,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687081.522063,robot_4,peer_warning_turn_away_front|peer_warning_yield_slow_front,RIGHT,RIGHT,CORNER,0.080674,2.272761,0.374649,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687081.622063,robot_4,peer_warning_turn_away_front|peer_warning_yield_slow_front|stale_distance_stop,RIGHT,RIGHT,CORNER,0.080658,2.272761,0.474665,0.600000,1.200000,0.160000,0.250000,0.000000,0.650000
1783687081.722032,robot_4,peer_warning_turn_away_front|peer_warning_yield_slow_front,RIGHT,RIGHT,CORNER,0.080519,2.148149,0.085881,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687081.821902,robot_4,peer_warning_turn_away_front|peer_warning_yield_slow_front,RIGHT,RIGHT,CORNER,0.080502,2.148149,0.185821,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687081.921831,robot_4,peer_warning_turn_away_front|peer_warning_yield_slow_front,RIGHT,RIGHT,CORNER,0.080533,2.148149,0.285763,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687082.021971,robot_4,peer_warning_turn_away_front|peer_warning_yield_slow_front,RIGHT,RIGHT,CORNER,0.080593,2.148149,0.385871,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687082.121887,robot_4,peer_warning_turn_away_front|peer_warning_stop_front_close,RIGHT,RIGHT,CORNER,0.080497,2.148149,0.485805,0.600000,1.200000,0.160000,0.250000,0.000000,0.650000
1783687082.222038,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,RIGHT,RIGHT,RIGHT,0.080475,2.172117,0.097619,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687082.322114,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,RIGHT,RIGHT,RIGHT,0.080672,2.172117,0.197670,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687082.422198,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,RIGHT,RIGHT,RIGHT,0.080424,2.172117,0.297749,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687082.522018,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,RIGHT,RIGHT,RIGHT,0.080559,2.172117,0.397602,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687082.621974,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080356,1.699128,0.007591,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687082.721837,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080374,1.699128,0.107489,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687082.821843,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080424,1.699128,0.207517,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687082.921828,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080420,1.699128,0.307500,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.021841,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080486,1.699128,0.407510,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.121748,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080193,1.742569,0.005023,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.221904,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080499,1.742569,0.105161,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.321831,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080410,1.742569,0.205110,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.422006,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080574,1.742569,0.305237,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.522007,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080356,1.742569,0.405222,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.621897,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080332,1.742569,0.505165,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.722004,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080545,1.623076,0.094066,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.822041,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080623,1.623076,0.194092,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687083.922055,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080609,1.623076,0.294103,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.022036,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080516,1.623076,0.394068,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.121790,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080414,2.845950,0.004282,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.221862,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080379,2.845950,0.104343,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.321882,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080418,2.845950,0.204354,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.421842,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080298,2.845950,0.304318,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.521863,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.080414,2.845950,0.404342,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.622320,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.180781,2.845950,0.504645,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.721867,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.280422,2.698516,0.098762,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.822001,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.380487,2.698516,0.198789,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687084.921849,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.480404,2.698516,0.298743,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687085.021850,robot_4,peer_warning_turn_away_right|peer_warning_yield_slow_side,CLEAR,RIGHT,RIGHT,0.580412,2.698516,0.398758,0.600000,1.200000,0.160000,0.250000,0.072000,0.650000
1783687092.621813,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,8.180368,0.757694,0.007017,0.600000,1.200000,0.280000,0.000000,0.189232,0.000000
1783687092.721811,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,8.280370,0.757694,0.107021,0.600000,1.200000,0.280000,0.000000,0.189232,0.000000
1783687092.821821,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,8.380383,0.757694,0.207035,0.600000,1.200000,0.280000,0.000000,0.189232,0.000000
1783687092.921805,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,8.480367,0.757694,0.307015,0.600000,1.200000,0.280000,0.000000,0.189232,0.000000
1783687093.121715,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,8.680261,0.657385,0.001351,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783687095.521944,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,11.080465,0.955278,0.406179,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687095.621829,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,11.180382,0.955278,0.506098,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687096.521955,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,12.080474,1.055165,0.408517,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687097.021861,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,12.580410,0.956086,0.406615,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687097.121816,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,12.680370,0.896182,0.008355,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687097.621789,robot_4,turn_right_blocked,RIGHT,RIGHT,CLEAR,13.180353,0.917032,0.006493,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783687098.021828,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,13.580390,0.917032,0.406532,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687098.121751,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,13.680309,0.896072,0.006004,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687099.621765,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,15.180323,0.754212,0.010541,0.600000,1.200000,0.280000,0.000000,0.185054,0.000000
1783687099.721817,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,15.280381,0.754212,0.110600,0.600000,1.200000,0.280000,0.000000,0.185054,0.000000
1783687099.821832,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,15.380398,0.754212,0.210615,0.600000,1.200000,0.280000,0.000000,0.185054,0.000000
1783687099.921811,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,15.480369,0.754212,0.310584,0.600000,1.200000,0.280000,0.000000,0.185054,0.000000
1783687100.121710,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,15.680274,0.652684,0.005181,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783687105.621746,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,21.180304,0.762924,0.002675,0.600000,1.200000,0.280000,0.000000,0.195509,0.000000
1783687105.721828,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,21.280388,0.762924,0.102761,0.600000,1.200000,0.280000,0.000000,0.195509,0.000000
1783687105.821851,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,21.380405,0.762924,0.202779,0.600000,1.200000,0.280000,0.000000,0.195509,0.000000
1783687105.921809,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,21.480368,0.762924,0.302742,0.600000,1.200000,0.280000,0.000000,0.195509,0.000000
1783687106.121722,robot_4,zone_stop_forward,CORNER,CORNER,CLEAR,21.680278,0.660331,0.002912,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783687110.121874,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,25.680426,1.036366,0.403797,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687111.021847,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,26.580404,1.421358,0.405934,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687111.521836,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,27.080388,1.639493,0.404132,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687111.621808,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,27.180361,1.639493,0.504104,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687131.521829,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,47.080378,1.619879,0.406852,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687132.021803,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,47.580364,1.518968,0.405196,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687132.521804,robot_4,stale_distance_stop,LEFT,LEFT,CLEAR,48.080365,1.450049,0.405224,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
