wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783687071.744760,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.236107,,global_pose,"bearing_deg=38.972,zone_reason=front_sector"
1783687071.844811,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.229340,,global_pose,"bearing_deg=40.073,zone_reason=front_sector"
1783687071.944808,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.222962,,global_pose,"bearing_deg=41.201,zone_reason=front_sector"
1783687072.044770,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.216937,,global_pose,"bearing_deg=42.357,zone_reason=front_sector"
1783687072.144809,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.206706,,global_pose,"bearing_deg=43.450,zone_reason=front_sector"
1783687072.244772,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.191177,,global_pose,"bearing_deg=44.469,zone_reason=front_sector"
1783687072.344787,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.186129,,global_pose,"bearing_deg=45.722,zone_reason=front_sector"
1783687072.444831,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.181579,,global_pose,"bearing_deg=47.000,zone_reason=front_sector"
1783687072.544857,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.177491,,global_pose,"bearing_deg=48.303,zone_reason=front_sector"
1783687072.644895,robot_0,robot_3,skipped,distance_above_warning_threshold,CORNER,1.169327,,global_pose,"bearing_deg=49.538,zone_reason=front_sector"
1783687072.744925,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.155981,,global_pose,"bearing_deg=50.692,zone_reason=side_sector"
1783687072.844828,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.157543,,global_pose,"bearing_deg=52.178,zone_reason=side_sector"
1783687072.944800,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.166594,,global_pose,"bearing_deg=53.804,zone_reason=side_sector"
1783687073.044824,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.176542,,global_pose,"bearing_deg=55.408,zone_reason=side_sector"
1783687073.144843,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.187390,,global_pose,"bearing_deg=56.984,zone_reason=side_sector"
1783687073.244821,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.199121,,global_pose,"bearing_deg=58.531,zone_reason=side_sector"
1783687073.344765,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.211708,,global_pose,"bearing_deg=60.047,zone_reason=side_sector"
1783687073.444903,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.225126,,global_pose,"bearing_deg=61.531,zone_reason=side_sector"
1783687073.544814,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.239347,,global_pose,"bearing_deg=62.982,zone_reason=side_sector"
1783687178.244788,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.241503,,global_pose,"bearing_deg=68.008,zone_reason=side_sector"
1783687178.344758,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.213437,,global_pose,"bearing_deg=70.227,zone_reason=side_sector"
1783687178.444791,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.187277,,global_pose,"bearing_deg=72.548,zone_reason=side_sector"
1783687178.544777,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.163150,,global_pose,"bearing_deg=74.969,zone_reason=side_sector"
1783687178.644749,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.141185,,global_pose,"bearing_deg=77.488,zone_reason=side_sector"
1783687178.744788,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.121510,,global_pose,"bearing_deg=80.100,zone_reason=side_sector"
1783687178.844783,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.104247,,global_pose,"bearing_deg=82.800,zone_reason=side_sector"
1783687178.944753,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.089510,,global_pose,"bearing_deg=85.580,zone_reason=side_sector"
1783687179.044730,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.077403,,global_pose,"bearing_deg=88.428,zone_reason=side_sector"
1783687179.144829,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.068017,,global_pose,"bearing_deg=91.334,zone_reason=side_sector"
1783687179.244755,robot_0,robot_3,skipped,distance_above_warning_threshold,LEFT,1.061422,,global_pose,"bearing_deg=94.284,zone_reason=side_sector"
