wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783687244.556131,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.235414,,global_pose,"bearing_deg=38.876,zone_reason=front_sector"
1783687244.656065,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.213743,,global_pose,"bearing_deg=39.706,zone_reason=front_sector"
1783687244.756092,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.192336,,global_pose,"bearing_deg=40.565,zone_reason=front_sector"
1783687244.856071,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.171206,,global_pose,"bearing_deg=41.456,zone_reason=front_sector"
1783687244.956102,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.150371,,global_pose,"bearing_deg=42.380,zone_reason=front_sector"
1783687245.056060,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.129845,,global_pose,"bearing_deg=43.337,zone_reason=front_sector"
1783687245.156095,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.109646,,global_pose,"bearing_deg=44.329,zone_reason=front_sector"
1783687245.256059,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.089792,,global_pose,"bearing_deg=45.358,zone_reason=front_sector"
1783687245.356063,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.070303,,global_pose,"bearing_deg=46.424,zone_reason=front_sector"
1783687245.456095,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.051198,,global_pose,"bearing_deg=47.530,zone_reason=front_sector"
1783687245.556160,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.032498,,global_pose,"bearing_deg=48.676,zone_reason=front_sector"
1783687245.656112,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.014228,,global_pose,"bearing_deg=49.864,zone_reason=front_sector"
1783687245.756248,robot_1,robot_4,sent,,LEFT,0.996409,,global_pose,"bearing_deg=51.095,zone_reason=side_sector"
1783687245.856132,robot_1,robot_4,sent,,LEFT,0.979219,,global_pose,"bearing_deg=52.359,zone_reason=side_sector"
1783687245.956190,robot_1,robot_4,sent,,LEFT,0.971328,,global_pose,"bearing_deg=52.966,zone_reason=side_sector"
1783687246.056256,robot_1,robot_4,sent,,LEFT,0.967009,,global_pose,"bearing_deg=53.307,zone_reason=side_sector"
1783687246.156261,robot_1,robot_4,sent,,LEFT,0.962872,,global_pose,"bearing_deg=53.639,zone_reason=side_sector"
1783687246.256237,robot_1,robot_4,sent,,LEFT,0.962887,,global_pose,"bearing_deg=53.655,zone_reason=side_sector"
1783687246.356121,robot_1,robot_4,sent,,LEFT,0.967411,,global_pose,"bearing_deg=54.305,zone_reason=side_sector"
