wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783687007.671118,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.771268,0.003805,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783687017.071228,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.915544,0.482256,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687018.571290,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.914673,0.490918,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687019.071296,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.947255,0.485843,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687019.171149,robot_0,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.913125,0.089058,0.600000,1.200000,0.160000,-0.250000,0.160000,0.000000
1783687019.571203,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.913125,0.489094,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687019.671145,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.878540,0.081568,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687022.071170,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.937976,0.484735,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687025.071366,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.951894,0.486440,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687025.171336,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.026010,0.089514,0.600000,1.200000,0.160000,0.250000,0.160000,0.000000
1783687025.571167,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.026010,0.489377,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687026.071206,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.990414,0.489025,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687026.571199,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.916137,0.484373,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687030.571177,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.987029,0.490472,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687031.071177,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.013831,0.488380,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687031.571288,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.980689,0.487869,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687031.671169,robot_0,turn_left_blocked,LEFT,LEFT,CLEAR,inf,0.917380,0.088057,0.600000,1.200000,0.160000,0.250000,0.160000,0.000000
1783687032.071253,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.917380,0.488111,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687036.671295,robot_0,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.918518,0.082281,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783687037.071484,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.918518,0.482407,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687037.571184,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.921970,0.483477,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687039.071318,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.901073,0.485422,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687040.071297,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.923573,0.480562,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687041.071188,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.900617,0.482771,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783687043.571192,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.741626,0.481038,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687047.071269,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.828586,0.461488,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687047.571594,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.828445,0.481263,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783687047.671350,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,2.828445,0.581027,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
