stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
27,530000000,global,1,1,0,robot,"('robot_0', 'robot_3')",robot_0,robot_3,3.469328,-2.866599,0.147823,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
29,480000000,global,2,1,1,obstacle,"('robot_3', 'cylinder2::link::collision')",robot_3,cylinder2::link::collision,3.911201,-2.363929,0.085858,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
32,160000000,global,3,1,2,obstacle,"('robot_3', 'cylinder2::link::collision')",robot_3,cylinder2::link::collision,4.333198,-2.474004,0.148013,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
36,0,global,4,2,2,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-2.638258,1.209390,0.149007,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
36,970000000,global,5,2,3,obstacle,"('robot_3', 'cylinder2::link::collision')",robot_3,cylinder2::link::collision,4.220424,-2.470092,0.147564,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
41,840000000,global,6,2,4,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-2.086876,2.517642,0.148078,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
42,80000000,global,7,2,5,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.003065,-2.662794,0.148087,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
44,0,global,8,2,6,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-1.960191,2.602590,0.147922,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
45,870000000,global,9,2,7,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000447,-2.881691,0.147657,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
48,390000000,global,10,2,8,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000152,-2.856792,0.272564,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
56,100000000,global,11,3,8,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-2.509810,2.102049,0.147951,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
58,10000000,global,12,4,8,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-2.736072,2.300695,0.147703,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
58,960000000,global,13,4,9,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-2.517925,3.164061,0.148577,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
59,340000000,global,14,4,10,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000073,-2.756915,0.147851,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
61,530000000,global,15,4,11,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000229,-2.958983,0.148312,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
61,830000000,global,16,4,12,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-2.542646,3.199735,0.147306,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
63,290000000,global,17,4,13,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000155,-2.908908,0.147763,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
64,70000000,global,18,4,14,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-2.619962,3.315281,0.272455,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
65,770000000,global,19,4,15,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000137,-2.867566,0.272569,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
66,70000000,global,20,4,16,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-2.492868,3.125244,0.023197,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
72,490000000,global,21,4,17,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-2.284579,2.813814,0.147726,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
73,240000000,global,22,5,17,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-2.771141,2.377628,0.147678,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
74,450000000,global,23,5,18,obstacle,"('robot_2', 'box2::link::collision')",robot_2,box2::link::collision,-2.298843,2.834993,0.272542,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
74,910000000,global,24,6,18,robot,"('robot_1', 'robot_2')",robot_1,robot_2,-2.779408,2.387361,0.147873,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
76,630000000,global,25,6,19,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000395,-2.791124,0.148087,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
78,950000000,global,26,6,20,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000106,-3.087227,0.023010,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
