stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
69,590000000,global,1,0,1,obstacle,"('robot_0', 'south_wall::link::collision')",robot_0,south_wall::link::collision,5.304752,-7.000049,0.024148,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
95,200000000,global,2,0,2,obstacle,"('robot_0', 'east_wall::link::collision')",robot_0,east_wall::link::collision,7.002238,-4.411344,0.147114,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
141,550000000,global,3,0,3,obstacle,"('robot_3', 'north_wall::link::collision')",robot_3,north_wall::link::collision,-2.230434,7.001310,0.146466,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
310,410000000,global,4,0,4,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,6.340718,7.000090,0.271489,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
311,0,global,5,0,5,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,6.474224,7.002964,0.147309,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
313,970000000,global,6,0,6,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,6.258125,7.001599,0.147545,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
314,750000000,global,7,0,7,obstacle,"('robot_0', 'box0::link::collision')",robot_0,box0::link::collision,4.252430,-5.297902,0.272567,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
372,50000000,global,8,0,8,obstacle,"('robot_0', 'south_wall::link::collision')",robot_0,south_wall::link::collision,5.939144,-7.001159,0.148083,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
470,0,global,9,1,8,robot,"('robot_1', 'robot_2')",robot_1,robot_2,1.946258,-0.317221,0.148240,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
477,370000000,global,10,2,8,robot,"('robot_1', 'robot_2')",robot_1,robot_2,2.023943,-0.524808,0.023537,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
