stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
18,70000000,global,1,0,1,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000096,-0.223367,0.024165,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
20,290000000,global,2,0,2,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000095,-0.229742,0.272568,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
24,770000000,global,3,0,3,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000058,-0.057650,0.023105,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
27,320000000,global,4,0,4,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.432489,-2.109258,0.044383,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
28,180000000,global,5,0,5,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.264229,-1.906367,0.148898,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
29,870000000,global,6,0,6,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000018,-0.097974,0.272500,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
31,120000000,global,7,0,7,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.337457,-1.972772,0.265442,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
31,290000000,global,8,0,8,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000713,-0.054207,0.147575,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
34,30000000,global,9,0,9,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000997,-0.115972,0.148071,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
36,900000000,global,10,0,10,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.426716,-2.098088,0.102051,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
39,300000000,global,11,0,11,obstacle,"('robot_3', 'east_wall::link::collision')",robot_3,east_wall::link::collision,5.000305,0.204637,0.147730,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
40,690000000,global,12,0,12,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.325239,-1.960047,0.147714,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
47,70000000,global,13,0,13,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.393320,-2.042719,0.033065,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
50,920000000,global,14,0,14,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.328320,-1.963185,0.169363,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
57,160000000,global,15,0,15,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.391650,-2.040280,0.148086,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
61,50000000,global,16,0,16,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.311521,-1.946627,0.147566,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
67,110000000,global,17,0,17,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.404450,-2.059690,0.148087,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
71,120000000,global,18,0,18,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.298603,-1.934757,0.147715,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
77,870000000,global,19,0,19,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.195345,-1.861012,0.119136,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
80,950000000,global,20,0,20,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.291608,-1.928617,0.206808,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
86,920000000,global,21,0,21,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.400507,-2.053531,0.148087,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
91,70000000,global,22,0,22,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.274988,-1.914787,0.204399,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
