stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
68,660000000,global,1,0,1,obstacle,"('robot_2', 'north_wall::link::collision')",robot_2,north_wall::link::collision,2.443553,7.000526,0.024148,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
68,940000000,global,2,1,1,robot,"('robot_1', 'robot_4')",robot_1,robot_4,-4.823704,-0.096285,0.024116,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
70,120000000,global,3,1,2,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,-3.827885,5.211531,0.147358,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
79,570000000,global,4,2,2,robot,"('robot_4', 'robot_5')",robot_4,robot_5,-5.955052,-0.101005,0.148357,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
92,300000000,global,5,3,2,robot,"('robot_4', 'robot_5')",robot_4,robot_5,-5.876899,0.061758,0.024154,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
126,350000000,global,6,3,3,obstacle,"('robot_5', 'box1::link::collision')",robot_5,box1::link::collision,-5.679140,1.092426,0.148028,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
155,40000000,global,7,3,4,obstacle,"('robot_4', 'box4::link::collision')",robot_4,box4::link::collision,-4.395590,-5.176453,0.148013,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
164,210000000,global,8,4,4,robot,"('robot_0', 'robot_4')",robot_0,robot_4,-2.953495,-4.537052,0.024153,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
174,150000000,global,9,4,5,obstacle,"('robot_4', 'box4::link::collision')",robot_4,box4::link::collision,-4.395633,-5.176486,0.024118,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
186,230000000,global,10,4,6,obstacle,"('robot_5', 'west_wall::link::collision')",robot_5,west_wall::link::collision,-7.001768,0.670829,0.147941,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
210,750000000,global,11,4,7,obstacle,"('robot_3', 'north_wall::link::collision')",robot_3,north_wall::link::collision,-1.668213,7.001416,0.147569,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
222,270000000,global,12,4,8,obstacle,"('robot_5', 'west_wall::link::collision')",robot_5,west_wall::link::collision,-7.001151,0.818741,0.147885,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
273,920000000,global,13,4,9,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,-2.330496,4.586597,0.147928,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
275,170000000,global,14,4,10,obstacle,"('robot_5', 'west_wall::link::collision')",robot_5,west_wall::link::collision,-7.000205,0.562634,0.147568,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
275,700000000,global,15,4,11,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,-4.551154,-5.643351,0.148867,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
276,350000000,global,16,4,12,obstacle,"('robot_7', 'south_wall::link::collision')",robot_7,south_wall::link::collision,0.394598,-7.000089,0.271491,/world/random_world/model/robot_7/link/robot_7/base_footprint/sensor/contact_sensor/contact
280,530000000,global,17,4,13,obstacle,"('robot_7', 'south_wall::link::collision')",robot_7,south_wall::link::collision,0.701134,-7.000703,0.147828,/world/random_world/model/robot_7/link/robot_7/base_footprint/sensor/contact_sensor/contact
281,820000000,global,18,4,14,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,-4.616591,-5.845659,0.272570,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
287,180000000,global,19,4,15,obstacle,"('robot_0', 'south_wall::link::collision')",robot_0,south_wall::link::collision,-4.503181,-7.001081,0.147841,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
287,810000000,global,20,4,16,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,-4.928751,-6.791209,0.147841,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
294,640000000,global,21,4,17,obstacle,"('robot_0', 'south_wall::link::collision')",robot_0,south_wall::link::collision,-4.536185,-7.001149,0.147832,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
295,790000000,global,22,4,18,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,-4.772353,-6.317321,0.147827,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
296,200000000,global,23,4,19,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,-3.037333,5.639845,0.147753,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
298,710000000,global,24,4,20,obstacle,"('robot_0', 'box4::link::collision')",robot_0,box4::link::collision,-4.556088,-5.653710,0.147827,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
299,460000000,global,25,4,21,obstacle,"('robot_3', 'box2::link::collision')",robot_3,box2::link::collision,-2.982068,5.560723,0.147769,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
299,620000000,global,26,4,22,obstacle,"('robot_2', 'north_wall::link::collision')",robot_2,north_wall::link::collision,0.233447,7.000288,0.147652,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
338,80000000,global,27,5,22,robot,"('robot_6', 'robot_7')",robot_6,robot_7,2.294105,-2.157135,0.148675,/world/random_world/model/robot_7/link/robot_7/base_footprint/sensor/contact_sensor/contact
341,330000000,global,28,5,23,obstacle,"('robot_5', 'west_wall::link::collision')",robot_5,west_wall::link::collision,-7.000220,0.840480,0.272566,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
353,700000000,global,29,5,24,obstacle,"('robot_5', 'west_wall::link::collision')",robot_5,west_wall::link::collision,-7.001936,0.593245,0.147820,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
372,220000000,global,30,5,25,obstacle,"('robot_5', 'west_wall::link::collision')",robot_5,west_wall::link::collision,-7.003236,0.999086,0.147820,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
388,190000000,global,31,6,25,robot,"('robot_2', 'robot_3')",robot_2,robot_3,1.733792,6.131240,0.147961,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
392,910000000,global,32,6,26,obstacle,"('robot_5', 'west_wall::link::collision')",robot_5,west_wall::link::collision,-7.001709,0.936135,0.147822,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
402,160000000,global,33,6,27,obstacle,"('robot_5', 'box1::link::collision')",robot_5,box1::link::collision,-5.679140,1.092426,0.147825,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
403,640000000,global,34,6,28,obstacle,"('robot_2', 'north_wall::link::collision')",robot_2,north_wall::link::collision,2.599506,7.001016,0.146999,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
404,290000000,global,35,6,29,obstacle,"('robot_2', 'north_wall::link::collision')",robot_2,north_wall::link::collision,2.463682,7.001825,0.147023,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
404,670000000,global,36,6,30,obstacle,"('robot_1', 'box0::link::collision')",robot_1,box0::link::collision,2.955017,-4.958057,0.272601,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
434,760000000,global,37,6,31,obstacle,"('robot_5', 'box1::link::collision')",robot_5,box1::link::collision,-5.669845,1.092230,0.147838,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
437,510000000,global,38,6,32,obstacle,"('robot_5', 'box1::link::collision')",robot_5,box1::link::collision,-5.648983,1.285052,0.147986,/world/random_world/model/robot_5/link/robot_5/base_footprint/sensor/contact_sensor/contact
452,550000000,global,39,6,33,obstacle,"('robot_0', 'cylinder1::link::collision')",robot_0,cylinder1::link::collision,-1.817329,-3.107888,0.147825,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
453,240000000,global,40,6,34,obstacle,"('robot_0', 'cylinder1::link::collision')",robot_0,cylinder1::link::collision,-1.853968,-3.253130,0.147825,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
454,440000000,global,41,6,35,obstacle,"('robot_4', 'cylinder2::link::collision')",robot_4,cylinder2::link::collision,6.148870,-1.681109,0.147505,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
465,650000000,global,42,7,35,robot,"('robot_1', 'robot_6')",robot_1,robot_6,2.116752,-2.750712,0.272155,/world/random_world/model/robot_6/link/robot_6/base_footprint/sensor/contact_sensor/contact
469,840000000,global,43,8,35,robot,"('robot_1', 'robot_6')",robot_1,robot_6,2.061147,-2.764160,0.023974,/world/random_world/model/robot_6/link/robot_6/base_footprint/sensor/contact_sensor/contact
