stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
17,90000000,global,1,0,1,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,0.878369,5.000260,0.024158,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
20,160000000,global,2,0,2,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,1.138397,5.000018,0.022936,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
27,810000000,global,3,0,3,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,1.174525,5.000110,0.147685,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
29,900000000,global,4,0,4,obstacle,"('robot_1', 'north_wall::link::collision')",robot_1,north_wall::link::collision,1.153967,5.000047,0.272584,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
77,260000000,global,5,0,5,obstacle,"('robot_3', 'west_wall::link::collision')",robot_3,west_wall::link::collision,-5.000440,0.156168,0.148652,/world/random_world/model/robot_3/link/robot_3/base_footprint/sensor/contact_sensor/contact
82,0,global,6,0,6,obstacle,"('robot_0', 'box0::link::collision')",robot_0,box0::link::collision,2.279162,-3.010486,0.024012,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
83,770000000,global,7,0,7,obstacle,"('robot_0', 'box0::link::collision')",robot_0,box0::link::collision,2.279056,-3.010382,0.148164,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
86,270000000,global,8,0,8,obstacle,"('robot_0', 'box0::link::collision')",robot_0,box0::link::collision,2.278472,-3.011053,0.106286,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
87,930000000,global,9,0,9,obstacle,"('robot_0', 'box0::link::collision')",robot_0,box0::link::collision,2.279056,-3.010382,0.147717,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
93,970000000,global,10,0,10,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.486992,-2.275221,0.050782,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
95,660000000,global,11,0,11,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.447356,-2.141130,0.147028,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
109,20000000,global,12,0,12,obstacle,"('robot_4', 'cylinder0::link::collision')",robot_4,cylinder0::link::collision,3.175264,3.611099,0.088874,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
