wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783688787.994673,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.762700,0.054203,0.600000,1.200000,0.280000,0.000000,0.195241,0.000000
1783688788.094635,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.762700,0.154192,0.600000,1.200000,0.280000,0.000000,0.195241,0.000000
1783688788.194588,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.762700,0.254152,0.600000,1.200000,0.280000,0.000000,0.195241,0.000000
1783688788.294622,robot_4,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.762700,0.354184,0.600000,1.200000,0.280000,0.000000,0.195241,0.000000
1783688793.394661,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.915724,0.464208,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688793.894833,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.920791,0.460991,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688794.394611,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.910821,0.464583,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688794.894632,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.918413,0.454475,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688795.394628,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.947808,0.469158,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688795.895111,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.005357,0.455375,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688796.394692,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,3.266267,0.457922,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688796.894674,robot_4,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,3.227188,0.461624,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
