wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783688781.545767,robot_2,turn_left_blocked,LEFT,LEFT,CLEAR,inf,0.983070,0.094822,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783688781.945742,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.983070,0.494807,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688782.445738,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.079503,0.494820,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688782.945719,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.217184,0.478862,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688783.445723,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.438398,0.495927,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688783.945735,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.542590,0.478671,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688784.445731,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.452330,0.498044,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688787.446170,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.784994,0.496047,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688788.945728,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.927014,0.489375,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688789.845814,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.927554,0.400411,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688789.945831,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.927554,0.500429,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688790.045713,robot_2,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.871984,0.097575,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688790.545727,robot_2,turn_left_blocked,LEFT,LEFT,CLEAR,inf,0.908208,0.097181,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783688790.945710,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.908208,0.497169,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688791.945780,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.959071,0.479130,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688794.346023,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.019079,0.402586,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688794.445725,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.019079,0.502333,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688794.945632,robot_2,turn_left_blocked,LEFT,LEFT,CLEAR,inf,0.901082,0.006819,0.600000,1.200000,0.160000,0.250000,0.160000,0.000000
1783688795.345921,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.901082,0.407068,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688795.445727,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.901082,0.506908,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688801.345790,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.918595,0.407897,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688801.945684,robot_2,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.901823,0.009785,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783688802.345784,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.901823,0.409874,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688802.445678,robot_2,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.875685,0.006264,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688804.445798,robot_2,distance_cbf_cap,LEFT,LEFT,CLEAR,inf,0.756499,0.003534,0.600000,1.200000,0.280000,0.000000,0.187799,0.000000
1783688804.845786,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.756499,0.403582,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688804.945691,robot_2,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.672579,0.007303,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688809.045815,robot_2,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.952170,0.094070,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783688809.445850,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.952170,0.494099,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688809.945791,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.933469,0.492527,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688810.445754,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.906919,0.492920,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688811.445757,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.023340,0.489325,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688811.945782,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.941283,0.492568,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688812.445747,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.992311,0.483810,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688816.445709,robot_2,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.757598,0.001494,0.600000,1.200000,0.280000,0.000000,0.189118,0.000000
1783688816.545901,robot_2,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.757598,0.101687,0.600000,1.200000,0.280000,0.000000,0.189118,0.000000
1783688816.645901,robot_2,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.757598,0.201687,0.600000,1.200000,0.280000,0.000000,0.189118,0.000000
1783688816.745800,robot_2,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.757598,0.301599,0.600000,1.200000,0.280000,0.000000,0.189118,0.000000
1783688819.445761,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.910138,0.478760,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688819.545704,robot_2,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.887120,0.079226,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688820.945840,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.965270,0.493609,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688821.045709,robot_2,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.888172,0.098303,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688822.445743,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.936202,0.490150,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688823.045706,robot_2,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.990978,0.098648,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783688823.445723,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.990978,0.498655,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688827.045752,robot_2,turn_left_blocked,LEFT,LEFT,CLEAR,inf,0.912709,0.092409,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783688827.445784,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.912709,0.492444,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
