wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783688780.473257,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,2.771268,0.081985,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783688788.873317,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.960227,0.445688,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688789.373371,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.914737,0.438037,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688789.873356,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.949685,0.455862,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688790.373295,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.003684,0.453838,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688790.873422,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.955930,0.452080,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688790.973315,robot_0,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.930191,0.056590,0.600000,1.200000,0.160000,-0.250000,0.160000,0.000000
1783688791.373270,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.930191,0.456550,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688795.973404,robot_0,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.729627,0.053077,0.600000,1.200000,0.160000,0.250000,0.155552,0.250000
1783688796.073375,robot_0,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.729627,0.153049,0.600000,1.200000,0.160000,0.250000,0.155552,0.250000
1783688796.173364,robot_0,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.729627,0.253036,0.600000,1.200000,0.160000,0.250000,0.155552,0.250000
1783688796.273341,robot_0,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.729627,0.353013,0.600000,1.200000,0.160000,0.250000,0.155552,0.250000
1783688796.373366,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.729627,0.453045,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688796.473297,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.729627,0.552987,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688798.373470,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.954841,0.454655,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688798.873695,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.120690,0.455876,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688799.373273,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.278148,0.455041,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688799.873348,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.532856,0.457682,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688800.373371,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.973224,0.445621,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688800.873286,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.518139,0.449834,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688808.373371,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.580461,0.449785,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688808.873277,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.526800,0.441895,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688809.373360,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.477434,0.442229,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688809.873381,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.448061,0.441386,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688813.373273,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.848074,0.446309,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688814.373372,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.973471,0.447218,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688814.873283,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.133518,0.443444,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688815.373480,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.283232,0.442193,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688815.873345,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.522567,0.442678,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688816.373466,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.921545,0.441339,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688816.873347,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,2.440033,0.449264,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688825.873309,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.174636,0.450768,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688826.373287,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,3.182773,0.449416,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688835.973298,robot_0,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.724770,0.055499,0.600000,1.200000,0.160000,0.250000,0.149724,0.250000
1783688836.073298,robot_0,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.724770,0.155499,0.600000,1.200000,0.160000,0.250000,0.149724,0.250000
1783688836.173350,robot_0,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.724770,0.255533,0.600000,1.200000,0.160000,0.250000,0.149724,0.250000
1783688836.273342,robot_0,distance_cbf_cap,RIGHT,RIGHT,CLEAR,inf,0.724770,0.355515,0.600000,1.200000,0.160000,0.250000,0.149724,0.250000
1783688836.373332,robot_0,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.724770,0.455518,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688836.473286,robot_0,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.647348,0.053983,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783688839.373307,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.352714,0.446003,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688839.873364,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.340132,0.452166,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688840.373365,robot_0,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.288170,0.450192,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783688842.473341,robot_0,distance_cbf_cap,CLEAR,CLEAR,CLEAR,inf,0.736745,0.052845,0.600000,1.200000,0.280000,0.000000,0.164095,0.000000
