wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783526536.441678,robot_3,robot_4,skipped,target_zone_active,LEFT,true,0.133933,CORNER,true,0.043833,0.000172,1.000000,true,true,0.032809,0.034104,CORNER,-171.654532,critical_distance
1783526536.441678,robot_3,robot_0,skipped,target_zone_active,LEFT,true,0.133933,CORNER,true,0.108042,0.002145,1.000000,true,true,0.032809,0.033334,CORNER,0.195274,critical_distance
1783526536.441678,robot_3,robot_1,skipped,target_zone_active,LEFT,true,0.133933,CORNER,true,0.160328,0.007830,1.000000,true,true,0.032809,0.033136,CORNER,0.342128,critical_distance
1783526536.441678,robot_3,robot_2,sent,,LEFT,true,0.133933,CLEAR,false,,0.001831,1.000000,true,true,0.032809,0.032962,CORNER,-1.067164,critical_distance
1783526536.541646,robot_3,robot_4,skipped,target_zone_active,LEFT,true,0.233901,CORNER,true,0.143801,0.001085,1.000000,true,true,0.033118,0.031824,CORNER,-162.876334,critical_distance
1783526536.541646,robot_3,robot_0,skipped,target_zone_active,LEFT,true,0.233901,CORNER,true,0.208010,0.017716,1.000000,true,true,0.033118,0.032358,CORNER,0.076916,critical_distance
1783526536.541646,robot_3,robot_1,skipped,target_zone_active,LEFT,true,0.233901,CORNER,true,0.260296,0.026025,1.000000,true,true,0.033118,0.032163,CORNER,2.225278,critical_distance
1783526536.541646,robot_3,robot_2,skipped,target_zone_active,LEFT,true,0.233901,CORNER,true,0.091703,0.004306,1.000000,true,true,0.033118,0.031998,CORNER,-175.327822,critical_distance
1783526536.641697,robot_3,robot_4,skipped,target_zone_active,LEFT,true,0.333953,CORNER,true,0.243852,0.015786,1.000000,true,true,0.033332,0.032167,CORNER,-6.155004,critical_distance
1783526536.641697,robot_3,robot_0,skipped,target_zone_active,LEFT,true,0.333953,CORNER,true,0.308061,0.036020,1.000000,true,true,0.033332,0.032635,CORNER,0.064034,critical_distance
1783526536.641697,robot_3,robot_1,skipped,target_zone_active,LEFT,true,0.333953,CORNER,true,0.360347,0.044329,1.000000,true,true,0.033332,0.032464,CORNER,4.715847,critical_distance
1783526536.641697,robot_3,robot_2,skipped,target_zone_active,LEFT,true,0.333953,CORNER,true,0.191755,0.001594,1.000000,true,true,0.033332,0.032315,CORNER,-125.731495,critical_distance
1783526536.741586,robot_3,robot_4,skipped,target_zone_active,LEFT,true,0.433842,CORNER,true,0.343741,0.034087,1.000000,true,true,0.032934,0.031954,CORNER,-7.828081,critical_distance
1783526536.741586,robot_3,robot_0,skipped,target_zone_active,LEFT,true,0.433842,CORNER,true,0.407951,0.054323,1.000000,true,true,0.032934,0.032393,CORNER,0.059833,critical_distance
