wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783526536.386375,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.105065,CORNER,true,0.052730,0.000500,1.000000,true,true,0.028183,0.028360,CORNER,179.944137,critical_distance
1783526536.386375,robot_1,robot_4,sent,,CORNER,true,0.105065,CLEAR,false,,0.000500,1.000000,true,true,0.028183,0.028035,CORNER,180.000000,critical_distance
1783526536.386375,robot_1,robot_2,sent,,CORNER,true,0.105065,CLEAR,false,,0.000250,1.000000,true,true,0.028183,0.027516,CORNER,-0.042972,critical_distance
1783526536.386375,robot_1,robot_3,skipped,target_zone_active,CORNER,true,0.105065,LEFT,true,0.078779,0.000500,1.000000,true,true,0.028183,0.027355,CORNER,179.974217,critical_distance
1783526536.486471,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.205161,CORNER,true,0.152826,0.008309,1.000000,true,true,0.026922,0.027095,CORNER,-179.991109,critical_distance
1783526536.486471,robot_1,robot_4,skipped,target_zone_active,CORNER,true,0.205161,CORNER,true,0.088593,0.019553,1.000000,true,true,0.026922,0.026612,CORNER,179.535073,critical_distance
1783526536.486471,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.205161,CORNER,true,0.036492,0.017257,1.000000,true,true,0.026922,0.027737,CORNER,179.588466,critical_distance
1783526536.486471,robot_1,robot_3,skipped,target_zone_active,CORNER,true,0.205161,LEFT,true,0.178875,0.016874,1.000000,true,true,0.026922,0.026764,CORNER,-179.994399,critical_distance
1783526536.586424,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.305114,CORNER,true,0.252779,0.008309,1.000000,true,true,0.027827,0.027924,CORNER,-179.991109,critical_distance
1783526536.586424,robot_1,robot_4,skipped,target_zone_active,CORNER,true,0.305114,CORNER,true,0.188546,0.028551,1.000000,true,true,0.027827,0.027635,CORNER,177.469218,critical_distance
1783526536.586424,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.305114,CORNER,true,0.136446,0.040850,1.000000,true,true,0.027827,0.028290,CORNER,177.663812,critical_distance
1783526536.586424,robot_1,robot_3,skipped,target_zone_active,CORNER,true,0.305114,LEFT,true,0.278829,0.035177,1.000000,true,true,0.027827,0.027728,CORNER,-179.997313,critical_distance
1783526536.686404,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.405094,CORNER,true,0.352759,0.008309,1.000000,true,true,0.028392,0.027676,CORNER,-179.991109,critical_distance
1783526536.686404,robot_1,robot_4,skipped,target_zone_active,CORNER,true,0.405094,CORNER,true,0.288526,0.028551,1.000000,true,true,0.028392,0.027308,CORNER,174.975318,critical_distance
1783526536.686404,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.405094,CORNER,true,0.236425,0.045254,1.000000,true,true,0.028392,0.027508,CORNER,173.436125,critical_distance
1783526536.686404,robot_1,robot_3,skipped,target_zone_active,CORNER,true,0.405094,LEFT,true,0.378808,0.053480,1.000000,true,true,0.028392,0.027406,CORNER,-179.998233,critical_distance
1783526536.786418,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.505108,CORNER,true,0.452773,0.008309,1.000000,true,true,0.027466,0.027939,CORNER,-179.991109,critical_distance
1783526536.786418,robot_1,robot_4,skipped,target_zone_active,CORNER,true,0.505108,CORNER,true,0.388540,0.028551,1.000000,true,true,0.027466,0.027124,CORNER,172.481418,critical_distance
1783526536.786418,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.505108,CORNER,true,0.336439,0.045254,1.000000,true,true,0.027466,0.027347,CORNER,168.305359,critical_distance
1783526536.786418,robot_1,robot_3,skipped,target_zone_active,CORNER,true,0.505108,LEFT,true,0.478822,0.069284,1.000000,true,true,0.027466,0.027239,CORNER,-179.998636,critical_distance
1783526536.886444,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.605134,CORNER,true,0.552800,0.008309,1.000000,true,true,0.027710,0.028151,CORNER,-179.991109,critical_distance
1783526536.886444,robot_1,robot_4,skipped,target_zone_active,CORNER,true,0.605134,CORNER,true,0.488567,0.028551,1.000000,true,true,0.027710,0.027346,CORNER,169.987519,critical_distance
1783526536.886444,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.605134,CORNER,true,0.436466,0.045254,1.000000,true,true,0.027710,0.027586,CORNER,163.346480,critical_distance
1783526536.886444,robot_1,robot_3,skipped,target_zone_active,CORNER,true,0.605134,LEFT,true,0.578849,0.070275,1.000000,true,true,0.027710,0.027474,CORNER,-179.998655,critical_distance
1783526536.986382,robot_1,robot_0,skipped,source_zone_inactive,CLEAR,false,0.057447,CLEAR,false,0.015301,0.007577,1.000000,true,true,0.027963,0.027506,CORNER,-178.810561,critical_distance
1783526536.986382,robot_1,robot_4,skipped,source_zone_inactive,CLEAR,false,0.057447,CLEAR,false,0.044400,0.027821,1.000000,true,true,0.027963,0.027119,CORNER,167.838588,critical_distance
1783526536.986382,robot_1,robot_2,skipped,source_zone_inactive,CLEAR,false,0.057447,CORNER,true,0.536404,0.044526,1.000000,true,true,0.027963,0.027377,CORNER,160.079249,critical_distance
1783526536.986382,robot_1,robot_3,skipped,source_zone_inactive,CLEAR,false,0.057447,CORNER,true,0.034769,0.069542,1.000000,true,true,0.027963,0.027243,CORNER,-179.869569,critical_distance
1783526537.086406,robot_1,robot_0,skipped,source_zone_inactive,CLEAR,false,0.157472,CLEAR,false,0.115325,0.007422,1.000000,true,true,0.027400,0.027603,CORNER,-29.820528,critical_distance
1783526537.086406,robot_1,robot_4,skipped,source_zone_inactive,CLEAR,false,0.157472,CLEAR,false,0.144424,0.012781,1.000000,true,true,0.027400,0.028285,CORNER,-176.046826,critical_distance
1783526537.086406,robot_1,robot_2,skipped,source_zone_inactive,CLEAR,false,0.157472,CORNER,true,0.090693,0.028448,1.000000,true,true,0.027400,0.027224,CORNER,166.631046,critical_distance
1783526537.086406,robot_1,robot_3,skipped,source_zone_inactive,CLEAR,false,0.157472,CORNER,true,0.134794,0.053159,1.000000,true,true,0.027400,0.027056,CORNER,-176.173678,critical_distance
1783526537.186441,robot_1,robot_0,skipped,source_zone_inactive,CLEAR,false,0.257506,CLEAR,false,0.215360,0.013702,1.000000,true,true,0.027453,0.027655,CORNER,-36.806968,critical_distance
1783526537.186441,robot_1,robot_4,skipped,source_zone_inactive,CLEAR,false,0.257506,CLEAR,false,0.244459,0.016923,1.000000,true,true,0.027453,0.027096,CORNER,-139.638229,critical_distance
1783526537.186441,robot_1,robot_2,skipped,source_zone_inactive,CLEAR,false,0.257506,CORNER,true,0.190727,0.011839,1.000000,true,true,0.027453,0.027277,CORNER,-149.253383,critical_distance
1783526537.186441,robot_1,robot_3,skipped,source_zone_inactive,CLEAR,false,0.257506,CORNER,true,0.234828,0.032964,1.000000,true,true,0.027453,0.028444,CORNER,-167.321543,critical_distance
1783526537.286373,robot_1,robot_0,skipped,source_zone_inactive,CLEAR,false,0.357438,CLEAR,false,0.315291,0.021223,1.000000,true,true,0.027815,0.027964,CORNER,-36.885006,critical_distance
1783526537.286373,robot_1,robot_4,skipped,source_zone_inactive,CLEAR,false,0.357438,CLEAR,false,0.344391,0.034376,1.000000,true,true,0.027815,0.027528,CORNER,-141.060342,critical_distance
1783526537.286373,robot_1,robot_2,skipped,source_zone_inactive,CLEAR,false,0.357438,CORNER,true,0.290659,0.020129,1.000000,true,true,0.027815,0.028471,CORNER,-66.925248,critical_distance
1783526537.286373,robot_1,robot_3,skipped,source_zone_inactive,CLEAR,false,0.357438,CORNER,true,0.334760,0.016718,1.000000,true,true,0.027815,0.027664,CORNER,-134.888134,critical_distance
1783526537.386337,robot_1,robot_0,skipped,source_zone_inactive,CLEAR,false,0.059668,CLEAR,false,0.003315,0.032947,1.000000,true,true,0.026749,0.026878,CORNER,-32.097952,critical_distance
1783526537.386337,robot_1,robot_4,skipped,source_zone_inactive,CLEAR,false,0.059668,CLEAR,false,0.043898,0.052673,1.000000,true,true,0.026749,0.026495,CORNER,-141.694130,critical_distance
1783526537.386337,robot_1,robot_2,skipped,source_zone_inactive,CLEAR,false,0.059668,CORNER,true,0.390623,0.040298,1.000000,true,true,0.026749,0.027361,CORNER,-47.911936,critical_distance
1783526537.386337,robot_1,robot_3,skipped,source_zone_inactive,CLEAR,false,0.059668,CORNER,true,0.025578,0.020482,1.000000,true,true,0.026749,0.026613,CORNER,-65.746902,critical_distance
1783526537.486385,robot_1,robot_0,skipped,source_zone_inactive,CLEAR,false,0.159716,CLEAR,false,0.103363,0.045011,1.000000,true,true,0.027895,0.028646,CORNER,-30.831687,critical_distance
1783526537.486385,robot_1,robot_4,skipped,source_zone_inactive,CLEAR,false,0.159716,CLEAR,false,0.143945,0.072405,1.000000,true,true,0.027895,0.027305,CORNER,-142.142507,critical_distance
