wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783526825.544770,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.247834,,global_pose,"bearing_deg=30.592,zone_reason=front_sector"
1783526825.644621,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.225094,,global_pose,"bearing_deg=31.223,zone_reason=front_sector"
1783526825.744797,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.202508,,global_pose,"bearing_deg=31.877,zone_reason=front_sector"
1783526825.844826,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.180086,,global_pose,"bearing_deg=32.557,zone_reason=front_sector"
1783526825.944708,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.153951,,global_pose,"bearing_deg=33.389,zone_reason=front_sector"
1783526826.044786,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.127310,,global_pose,"bearing_deg=34.286,zone_reason=front_sector"
1783526826.144662,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.100958,,global_pose,"bearing_deg=35.227,zone_reason=front_sector"
1783526826.244701,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.074918,,global_pose,"bearing_deg=36.213,zone_reason=front_sector"
1783526826.344742,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.057970,,global_pose,"bearing_deg=36.888,zone_reason=front_sector"
1783526826.444950,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.048243,,global_pose,"bearing_deg=37.288,zone_reason=front_sector"
1783526826.544729,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.038568,,global_pose,"bearing_deg=37.696,zone_reason=front_sector"
1783526826.644662,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.028947,,global_pose,"bearing_deg=38.111,zone_reason=front_sector"
1783526826.744679,robot_1,robot_4,skipped,distance_above_warning_threshold,CORNER,1.012485,,global_pose,"bearing_deg=39.570,zone_reason=front_sector"
1783526826.844811,robot_1,robot_4,sent,,CORNER,0.993205,,global_pose,"bearing_deg=42.741,zone_reason=front_sector"
1783526826.944657,robot_1,robot_4,sent,,CORNER,0.974779,,global_pose,"bearing_deg=46.940,zone_reason=front_sector"
1783526827.044658,robot_1,robot_4,sent,,LEFT,0.957586,,global_pose,"bearing_deg=51.243,zone_reason=side_sector"
1783526827.144664,robot_1,robot_4,sent,,LEFT,0.941827,,global_pose,"bearing_deg=55.639,zone_reason=side_sector"
1783526827.244652,robot_1,robot_4,sent,,LEFT,0.927637,,global_pose,"bearing_deg=60.125,zone_reason=side_sector"
1783526827.344751,robot_1,robot_4,sent,,LEFT,0.915139,,global_pose,"bearing_deg=64.696,zone_reason=side_sector"
1783526827.444745,robot_1,robot_4,sent,,LEFT,0.904441,,global_pose,"bearing_deg=69.343,zone_reason=side_sector"
1783526827.544661,robot_1,robot_4,sent,,LEFT,0.895643,,global_pose,"bearing_deg=74.055,zone_reason=side_sector"
1783526827.644767,robot_1,robot_4,sent,,LEFT,0.888830,,global_pose,"bearing_deg=78.823,zone_reason=side_sector"
1783526827.744777,robot_1,robot_4,sent,,LEFT,0.884067,,global_pose,"bearing_deg=83.632,zone_reason=side_sector"
1783526827.844870,robot_1,robot_4,sent,,LEFT,0.881405,,global_pose,"bearing_deg=88.468,zone_reason=side_sector"
1783526827.944796,robot_1,robot_4,sent,,LEFT,0.880869,,global_pose,"bearing_deg=93.316,zone_reason=side_sector"
1783526828.044792,robot_1,robot_4,sent,,LEFT,0.882423,,global_pose,"bearing_deg=97.464,zone_reason=side_sector"
1783526828.144806,robot_1,robot_4,sent,,LEFT,0.886976,,global_pose,"bearing_deg=100.536,zone_reason=side_sector"
1783526828.244749,robot_1,robot_4,sent,,LEFT,0.893800,,global_pose,"bearing_deg=102.719,zone_reason=side_sector"
1783526828.344727,robot_1,robot_4,sent,,LEFT,0.902038,,global_pose,"bearing_deg=104.851,zone_reason=side_sector"
1783526828.444649,robot_1,robot_4,sent,,LEFT,0.908311,,global_pose,"bearing_deg=106.262,zone_reason=side_sector"
1783526828.544749,robot_1,robot_4,sent,,LEFT,0.909041,,global_pose,"bearing_deg=107.117,zone_reason=side_sector"
1783526828.644760,robot_1,robot_4,sent,,LEFT,0.909078,,global_pose,"bearing_deg=109.353,zone_reason=side_sector"
1783526828.744754,robot_1,robot_4,sent,,LEFT,0.909041,,global_pose,"bearing_deg=112.203,zone_reason=side_sector"
1783526828.844754,robot_1,robot_4,sent,,LEFT,0.908984,,global_pose,"bearing_deg=115.053,zone_reason=side_sector"
1783526828.944767,robot_1,robot_4,sent,,LEFT,0.908928,,global_pose,"bearing_deg=117.904,zone_reason=side_sector"
1783526829.044708,robot_1,robot_4,sent,,LEFT,0.908875,,global_pose,"bearing_deg=120.755,zone_reason=side_sector"
1783526829.144754,robot_1,robot_4,sent,,LEFT,0.908827,,global_pose,"bearing_deg=123.607,zone_reason=side_sector"
1783526829.244761,robot_1,robot_4,sent,,LEFT,0.908783,,global_pose,"bearing_deg=126.459,zone_reason=side_sector"
1783526829.344816,robot_1,robot_4,sent,,LEFT,0.908745,,global_pose,"bearing_deg=129.311,zone_reason=side_sector"
1783526829.444889,robot_1,robot_4,sent,,LEFT,0.908722,,global_pose,"bearing_deg=132.163,zone_reason=side_sector"
1783526829.544786,robot_1,robot_4,sent,,LEFT,0.908661,,global_pose,"bearing_deg=135.015,zone_reason=side_sector"
1783526829.644845,robot_1,robot_4,sent,,LEFT,0.908560,,global_pose,"bearing_deg=137.868,zone_reason=side_sector"
1783526829.744708,robot_1,robot_4,sent,,LEFT,0.908458,,global_pose,"bearing_deg=140.721,zone_reason=side_sector"
1783526829.845057,robot_1,robot_4,sent,,LEFT,0.908361,,global_pose,"bearing_deg=143.574,zone_reason=side_sector"
1783526829.944784,robot_1,robot_4,sent,,LEFT,0.908270,,global_pose,"bearing_deg=146.427,zone_reason=side_sector"
