wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783526536.406585,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.072984,CORNER,true,0.008791,0.000001,1.000000,true,true,0.047924,0.048497,CORNER,-90.040628,critical_distance
1783526536.406585,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.072984,CORNER,true,0.125082,0.000500,1.000000,true,true,0.047924,0.047725,CORNER,-0.107429,critical_distance
1783526536.406585,robot_0,robot_2,sent,,CORNER,true,0.072984,CLEAR,false,,0.000750,1.000000,true,true,0.047924,0.047547,CORNER,-0.108862,critical_distance
1783526536.406585,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.072984,LEFT,true,0.099154,0.000001,1.000000,true,true,0.047924,0.047365,CORNER,-90.019601,critical_distance
1783526536.506636,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.173036,CORNER,true,0.108842,0.011244,1.000000,true,true,0.047249,0.046942,CORNER,179.934819,critical_distance
1783526536.506636,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.173036,CORNER,true,0.225134,0.008309,1.000000,true,true,0.047249,0.047139,CORNER,1.010197,critical_distance
1783526536.506636,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.173036,CORNER,true,0.056605,0.008949,1.000000,true,true,0.047249,0.047736,CORNER,-179.860206,critical_distance
1783526536.506636,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.173036,LEFT,true,0.199206,0.008565,1.000000,true,true,0.047249,0.047043,CORNER,-179.947563,critical_distance
1783526536.606647,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.273046,CORNER,true,0.208853,0.020243,1.000000,true,true,0.047805,0.047374,CORNER,177.835001,critical_distance
1783526536.606647,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.273046,CORNER,true,0.325145,0.008309,1.000000,true,true,0.047805,0.047658,CORNER,3.425005,critical_distance
1783526536.606647,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.273046,CORNER,true,0.156616,0.032545,1.000000,true,true,0.047805,0.048409,CORNER,178.048086,critical_distance
1783526536.606647,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.273046,LEFT,true,0.299217,0.026868,1.000000,true,true,0.047805,0.047513,CORNER,-179.983285,critical_distance
1783526536.706633,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.373033,CORNER,true,0.308839,0.020243,1.000000,true,true,0.048259,0.047898,CORNER,175.341102,critical_distance
1783526536.706633,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.373033,CORNER,true,0.425131,0.008309,1.000000,true,true,0.048259,0.048670,CORNER,5.917074,critical_distance
1783526536.706633,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.373033,CORNER,true,0.256602,0.036950,1.000000,true,true,0.048259,0.048146,CORNER,173.843143,critical_distance
1783526536.706633,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.373033,LEFT,true,0.399203,0.045171,1.000000,true,true,0.048259,0.048025,CORNER,-179.990058,critical_distance
1783526536.806654,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.473053,CORNER,true,0.408860,0.020243,1.000000,true,true,0.048094,0.046918,CORNER,172.847202,critical_distance
1783526536.806654,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.473053,CORNER,true,0.525151,0.008309,1.000000,true,true,0.048094,0.047462,CORNER,8.409143,critical_distance
1783526536.806654,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.473053,CORNER,true,0.356622,0.036950,1.000000,true,true,0.048094,0.047260,CORNER,168.712377,critical_distance
1783526536.806654,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.473053,LEFT,true,0.499223,0.060975,1.000000,true,true,0.048094,0.047085,CORNER,-179.992635,critical_distance
1783526536.906716,robot_0,robot_4,skipped,target_zone_active,CORNER,true,0.573115,CORNER,true,0.508922,0.020243,1.000000,true,true,0.048238,0.046900,CORNER,170.353302,critical_distance
1783526536.906716,robot_0,robot_1,skipped,target_zone_active,CORNER,true,0.573115,CORNER,true,0.625213,0.008309,1.000000,true,true,0.048238,0.047405,CORNER,10.849646,critical_distance
1783526536.906716,robot_0,robot_2,skipped,target_zone_active,CORNER,true,0.573115,CORNER,true,0.456684,0.036950,1.000000,true,true,0.048238,0.047216,CORNER,163.753498,critical_distance
1783526536.906716,robot_0,robot_3,skipped,target_zone_active,CORNER,true,0.573115,LEFT,true,0.599285,0.061966,1.000000,true,true,0.048238,0.047061,CORNER,-179.992752,critical_distance
1783526537.006558,robot_0,robot_4,skipped,source_zone_inactive,CLEAR,false,0.035440,CLEAR,false,0.064656,0.020243,1.000000,true,true,0.047670,0.047303,CORNER,167.859403,critical_distance
1783526537.006558,robot_0,robot_1,skipped,source_zone_inactive,CLEAR,false,0.035440,CLEAR,false,0.077745,0.007577,1.000000,true,true,0.047670,0.048116,CORNER,13.233108,critical_distance
1783526537.006558,robot_0,robot_2,skipped,source_zone_inactive,CLEAR,false,0.035440,CORNER,true,0.010780,0.036950,1.000000,true,true,0.047670,0.047543,CORNER,160.255662,critical_distance
1783526537.006558,robot_0,robot_3,skipped,source_zone_inactive,CLEAR,false,0.035440,CORNER,true,0.055063,0.061966,1.000000,true,true,0.047670,0.047421,CORNER,-179.992752,critical_distance
1783526537.106597,robot_0,robot_4,skipped,source_zone_inactive,CLEAR,false,0.135479,CLEAR,false,0.164695,0.018472,1.000000,true,true,0.048194,0.048637,CORNER,166.116412,critical_distance
1783526537.106597,robot_0,robot_1,skipped,source_zone_inactive,CLEAR,false,0.135479,CLEAR,false,0.177785,0.007422,1.000000,true,true,0.048194,0.048057,CORNER,162.257459,critical_distance
1783526537.106597,robot_0,robot_2,skipped,source_zone_inactive,CLEAR,false,0.135479,CORNER,true,0.110819,0.034452,1.000000,true,true,0.048194,0.047924,CORNER,158.638201,critical_distance
1783526537.106597,robot_0,robot_3,skipped,source_zone_inactive,CLEAR,false,0.135479,CORNER,true,0.155102,0.059466,1.000000,true,true,0.048194,0.047778,CORNER,179.837833,critical_distance
1783526537.206607,robot_0,robot_4,skipped,source_zone_inactive,CLEAR,false,0.235489,CLEAR,false,0.264705,0.020718,1.000000,true,true,0.048061,0.047538,CORNER,179.193857,critical_distance
1783526537.206607,robot_0,robot_1,skipped,source_zone_inactive,CLEAR,false,0.235489,CLEAR,false,0.277795,0.013702,1.000000,true,true,0.048061,0.047871,CORNER,155.271018,critical_distance
1783526537.206607,robot_0,robot_2,skipped,source_zone_inactive,CLEAR,false,0.235489,CORNER,true,0.210829,0.017894,1.000000,true,true,0.048061,0.047705,CORNER,160.791101,critical_distance
1783526537.206607,robot_0,robot_3,skipped,source_zone_inactive,CLEAR,false,0.235489,CORNER,true,0.255112,0.042880,1.000000,true,true,0.048061,0.048720,CORNER,178.228608,critical_distance
