stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1770733000,210744413,robot_0,133,2.000,0.000,2.500,0.500
1770733000,210763304,robot_2,77,-2.000,0.000,-1.500,0.500
1770733000,210776476,robot_1,107,0.000,2.000,0.500,2.500
1770733000,210790514,robot_3,103,0.000,-2.000,0.500,-1.500
1770733001,239329621,robot_2,62,-3.000,-1.000,-2.500,-0.500
1770733002,370076842,robot_1,93,-1.000,2.000,-0.500,2.500
1770733002,370098578,robot_3,102,0.000,-3.000,0.500,-2.500
1770733002,572907080,robot_2,76,-2.000,-1.000,-1.500,-0.500
1770733002,775383366,robot_0,132,2.000,-1.000,2.500,-0.500
1770733002,775443187,robot_3,88,-1.000,-3.000,-0.500,-2.500
1770733003,378366077,robot_2,63,-3.000,0.000,-2.500,0.500
1770733004,404518670,robot_1,92,-1.000,1.000,-0.500,1.500
1770733010,65483445,robot_0,118,1.000,-1.000,1.500,-0.500
1770733012,152297167,robot_1,106,0.000,1.000,0.500,1.500
1770733012,553713510,robot_0,119,1.000,0.000,1.500,0.500
1770733013,577182680,robot_3,89,-1.000,-2.000,-0.500,-1.500
1770733069,419828945,robot_2,90,-1.000,-1.000,-0.500,-0.500
1770733069,638805424,robot_2,91,-1.000,0.000,-0.500,0.500
1770733080,515016587,robot_2,75,-2.000,-2.000,-1.500,-1.500
1770733080,916892336,robot_2,61,-3.000,-2.000,-2.500,-1.500
1770733084,415064852,robot_3,101,0.000,-4.000,0.500,-3.500
1770733103,442789734,robot_0,104,0.000,-1.000,0.500,-0.500
1770733110,95145358,robot_3,100,0.000,-5.000,0.500,-4.500
1770733130,257401356,robot_3,87,-1.000,-4.000,-0.500,-3.500
1770733140,435890262,robot_0,117,1.000,-2.000,1.500,-1.500
1770733148,329273166,robot_3,86,-1.000,-5.000,-0.500,-4.500
1770733170,680914037,robot_0,105,0.000,0.000,0.500,0.500
1770733214,552498276,robot_3,115,1.000,-4.000,1.500,-3.500
1770733231,588277844,robot_3,116,1.000,-3.000,1.500,-2.500
1770733247,203133810,robot_2,48,-4.000,-1.000,-3.500,-0.500
1770733257,567640103,robot_1,121,1.000,2.000,1.500,2.500
1770733271,268560908,robot_2,47,-4.000,-2.000,-3.500,-1.500
