stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
16,670000000,global,1,0,1,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.314636,0.852551,0.023947,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
17,310000000,global,2,0,2,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.386540,-2.032974,0.108053,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
18,560000000,global,3,0,3,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.270576,-1.911285,0.044722,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
20,790000000,global,4,0,4,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.428140,1.036581,0.147667,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
20,960000000,global,5,0,5,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.312123,-1.947199,0.147870,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
22,930000000,global,6,0,6,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.273198,-1.913358,0.149168,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
27,20000000,global,7,0,7,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.351967,-1.988933,0.148077,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
30,640000000,global,8,0,8,obstacle,"('robot_2', 'cylinder1::link::collision')",robot_2,cylinder1::link::collision,-1.323538,-1.958335,0.266552,/world/random_world/model/robot_2/link/robot_2/base_footprint/sensor/contact_sensor/contact
59,380000000,global,9,0,9,obstacle,"('robot_0', 'cylinder2::link::collision')",robot_0,cylinder2::link::collision,3.712655,-2.186085,0.144162,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
60,630000000,global,10,0,10,obstacle,"('robot_0', 'cylinder2::link::collision')",robot_0,cylinder2::link::collision,3.592839,-1.961410,0.101086,/world/random_world/model/robot_0/link/robot_0/base_footprint/sensor/contact_sensor/contact
62,180000000,global,11,0,11,obstacle,"('robot_4', 'box2::link::collision')",robot_4,box2::link::collision,-1.388573,3.094411,0.148082,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
