stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1770811146,365037174,robot_5,77,-2.000,0.000,-1.500,0.500
1770811146,365062909,robot_7,89,-1.000,-2.000,-0.500,-1.500
1770811146,365082289,robot_9,117,1.000,-2.000,1.500,-1.500
1770811146,365100149,robot_6,75,-2.000,-2.000,-1.500,-1.500
1770811146,365118729,robot_3,92,-1.000,1.000,-0.500,1.500
1770811146,365136285,robot_8,103,0.000,-2.000,0.500,-1.500
1770811146,365154862,robot_0,133,2.000,0.000,2.500,0.500
1770811146,365173745,robot_2,106,0.000,1.000,0.500,1.500
1770811146,365192695,robot_1,120,1.000,1.000,1.500,1.500
1770811146,365210254,robot_4,78,-2.000,1.000,-1.500,1.500
1770811147,767027509,robot_5,62,-3.000,-1.000,-2.500,-0.500
1770811147,968754257,robot_5,63,-3.000,0.000,-2.500,0.500
1770811147,968809288,robot_0,132,2.000,-1.000,2.500,-0.500
1770811148,575051403,robot_7,88,-1.000,-3.000,-0.500,-2.500
1770811148,575075606,robot_3,93,-1.000,2.000,-0.500,2.500
1770811148,575087091,robot_8,102,0.000,-3.000,0.500,-2.500
1770811148,778105722,robot_2,107,0.000,2.000,0.500,2.500
1770811150,243419901,robot_1,134,2.000,1.000,2.500,1.500
1770811150,243442038,robot_4,64,-3.000,1.000,-2.500,1.500
1770811150,461479796,robot_6,61,-3.000,-2.000,-2.500,-1.500
1770811150,865919823,robot_9,131,2.000,-2.000,2.500,-1.500
1770811151,285626698,robot_3,79,-2.000,2.000,-1.500,2.500
1770811153,695115415,robot_8,101,0.000,-4.000,0.500,-3.500
1770811154,736779041,robot_2,108,0.000,3.000,0.500,3.500
1770811155,358818624,robot_3,80,-2.000,3.000,-1.500,3.500
1770811156,201243701,robot_7,74,-2.000,-3.000,-1.500,-2.500
1770811156,403249713,robot_4,50,-4.000,1.000,-3.500,1.500
1770811156,825355805,robot_9,130,2.000,-3.000,2.500,-2.500
1770811156,825453573,robot_1,148,3.000,1.000,3.500,1.500
1770811157,43742242,robot_6,47,-4.000,-2.000,-3.500,-1.500
1770811159,312781932,robot_8,100,0.000,-5.000,0.500,-4.500
1770811159,953848314,robot_2,122,1.000,3.000,1.500,3.500
1770811161,420939732,robot_6,46,-4.000,-3.000,-3.500,-2.500
1770811161,843200374,robot_3,81,-2.000,4.000,-1.500,4.500
1770811162,61296753,robot_9,129,2.000,-4.000,2.500,-3.500
1770811162,61342637,robot_4,36,-5.000,1.000,-4.500,1.500
1770811163,266042827,robot_2,123,1.000,4.000,1.500,4.500
1770811163,670359711,robot_6,32,-5.000,-3.000,-4.500,-2.500
1770811164,952801124,robot_1,119,1.000,0.000,1.500,0.500
1770811166,216681201,robot_8,99,0.000,-6.000,0.500,-5.500
1770811166,620218898,robot_2,137,2.000,4.000,2.500,4.500
1770811167,263685009,robot_5,76,-2.000,-1.000,-1.500,-0.500
1770811167,465998130,robot_2,136,2.000,3.000,2.500,3.500
1770811167,666831142,robot_4,35,-5.000,0.000,-4.500,0.500
1770811169,111798215,robot_8,85,-1.000,-6.000,-0.500,-5.500
1770811170,172155410,robot_9,115,1.000,-4.000,1.500,-3.500
1770811171,15710861,robot_6,31,-5.000,-4.000,-4.500,-3.500
1770811171,216941036,robot_6,17,-6.000,-4.000,-5.500,-3.500
1770811171,636996956,robot_1,118,1.000,-1.000,1.500,-0.500
1770811173,85575979,robot_7,48,-4.000,-1.000,-3.500,-0.500
1770811173,85618514,robot_2,150,3.000,3.000,3.500,3.500
1770811174,949700271,robot_0,144,3.000,-3.000,3.500,-2.500
1770811175,591038691,robot_8,71,-2.000,-6.000,-1.500,-5.500
1770811176,817199175,robot_5,91,-1.000,0.000,-0.500,0.500
1770811178,22788506,robot_6,16,-6.000,-5.000,-5.500,-4.500
1770811179,327044334,robot_7,49,-4.000,0.000,-3.500,0.500
1770811179,728676984,robot_2,164,4.000,3.000,4.500,3.500
1770811180,972477058,robot_0,145,3.000,-2.000,3.500,-1.500
1770811182,17178666,robot_8,57,-3.000,-6.000,-2.500,-5.500
1770811183,80352316,robot_0,159,4.000,-2.000,4.500,-1.500
1770811186,190421800,robot_2,178,5.000,3.000,5.500,3.500
1770811187,455112124,robot_4,51,-4.000,2.000,-3.500,2.500
1770811189,139984044,robot_8,43,-4.000,-6.000,-3.500,-5.500
1770811190,404509938,robot_8,44,-4.000,-5.000,-3.500,-4.500
1770811191,667688073,robot_2,191,6.000,2.000,6.500,2.500
1770811192,471593709,robot_0,158,4.000,-3.000,4.500,-2.500
1770811193,312424946,robot_6,45,-4.000,-4.000,-3.500,-3.500
1770811194,517406017,robot_3,94,-1.000,3.000,-0.500,3.500
1770811194,517440435,robot_4,52,-4.000,3.000,-3.500,3.500
1770811196,202214114,robot_4,66,-3.000,3.000,-2.500,3.500
1770811197,426586443,robot_2,177,5.000,2.000,5.500,2.500
1770811199,291039523,robot_7,65,-3.000,2.000,-2.500,2.500
1770811199,492824110,robot_6,59,-3.000,-4.000,-2.500,-3.500
1770811199,693590349,robot_1,173,5.000,-2.000,5.500,-1.500
1770811200,113847481,robot_5,109,0.000,4.000,0.500,4.500
1770811200,939572435,robot_3,95,-1.000,4.000,-0.500,4.500
1770811201,140277813,robot_6,58,-3.000,-5.000,-2.500,-4.500
1770811202,968526877,robot_1,160,4.000,-1.000,4.500,-0.500
1770811206,117064883,robot_6,72,-2.000,-5.000,-1.500,-4.500
1770811209,227264241,robot_5,124,1.000,5.000,1.500,5.500
1770811212,355539299,robot_3,110,0.000,5.000,0.500,5.500
1770811215,427422516,robot_5,138,2.000,5.000,2.500,5.500
1770811219,127431656,robot_2,190,6.000,1.000,6.500,1.500
1770811219,347049095,robot_4,121,1.000,2.000,1.500,2.500
1770811220,188867550,robot_2,176,5.000,1.000,5.500,1.500
1770811220,389206717,robot_5,139,2.000,6.000,2.500,6.500
1770811220,810847323,robot_9,34,-5.000,-1.000,-4.500,-0.500
1770811221,13132364,robot_5,153,3.000,6.000,3.500,6.500
1770811222,255678372,robot_7,37,-5.000,2.000,-4.500,2.500
1770811222,255737787,robot_0,174,5.000,-1.000,5.500,-0.500
1770811225,803997464,robot_2,175,5.000,0.000,5.500,0.500
