group,prompt,run,layout,trial,yaml_path,prompt_path,results_parent,run_output_dir,status
gpt-4.1,prompt_1,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_1/run_1/explore_sup_gpt_new_1_run_1_336.yaml,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_1/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_1/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_1/run_1/spread/trial_1/run_20260428_141934,ok
gpt-4.1,prompt_2,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_2/run_1/explore_sup_gpt_new_2_run_1_346.yaml,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_2/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_2/run_1/spread/trial_1/run_20260428_142438,ok
gpt-4.1,prompt_3,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_3/run_1/explore_sup_gpt_new_3_run_1_347.yaml,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_3/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_3/run_1/spread/trial_1/run_20260428_142941,ok
gpt-4.1,prompt_4,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_4/run_1/explore_sup_gpt_new_4_run_1_339.yaml,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_4/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_4/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-4.1/prompt_4/run_1/spread/trial_1/run_20260428_143445,ok
gpt-5.4,prompt_1,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_1/run_1/explore_sup_gpt_new_1_run_1_345.yaml,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_1/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_1/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_1/run_1/spread/trial_1/run_20260428_143949,ok
gpt-5.4,prompt_2,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_2/run_1/explore_sup_gpt_new_2_run_1_352.yaml,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_2/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_2/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_2/run_1/spread/trial_1/run_20260428_144452,ok
gpt-5.4,prompt_3,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_3/run_1/explore_sup_gpt_new_3_run_1_349.yaml,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_3/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_3/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_3/run_1/spread/trial_1/run_20260428_144956,ok
gpt-5.4,prompt_4,run_1,spread,1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_4/run_1/explore_sup_gpt_new_4_run_1_342.yaml,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_4/run_1/prompt.txt,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_4/run_1/spread/trial_1,/home/ecem/ros2_ws/src/Leo_sct/prompts_backward_restriction/gpt-5.4/prompt_4/run_1/spread/trial_1/run_20260428_145459,ok
