wall_time,source,target,decision,skip_reason,source_zone,source_zone_active,source_zone_age_s,target_zone,target_zone_active,target_zone_age_s,distance_m,warning_distance_m,source_pose_fresh,target_pose_fresh,source_pose_age_s,target_pose_age_s,warning_zone,bearing_deg,zone_reason
1783521775.132915,robot_1,robot_0,skipped,source_zone_inactive,CLEAR,false,,CLEAR,false,,0.000750,1.000000,true,true,0.044344,0.044652,CORNER,-179.982811,critical_distance
1783521775.132915,robot_1,robot_2,skipped,source_zone_inactive,CLEAR,false,,CLEAR,false,,0.000750,1.000000,true,true,0.044344,0.044257,CORNER,180.000000,critical_distance
1783521775.232891,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.053126,CORNER,true,0.061695,0.004526,1.000000,true,true,0.044165,0.044413,CORNER,-179.750531,critical_distance
1783521775.232891,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.053126,CORNER,true,0.073118,0.000840,1.000000,true,true,0.044165,0.044078,CORNER,-13.588131,critical_distance
1783521775.332876,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.153111,CORNER,true,0.161680,0.000227,1.000000,true,true,0.044231,0.043610,CORNER,-10.617834,critical_distance
1783521775.332876,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.153111,CORNER,true,0.173103,0.011744,1.000000,true,true,0.044231,0.043447,CORNER,-5.406609,critical_distance
1783521775.432859,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.253094,CORNER,true,0.261662,0.009974,1.000000,true,true,0.044419,0.044016,CORNER,-0.232138,critical_distance
1783521775.432859,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.253094,CORNER,true,0.273086,0.025758,1.000000,true,true,0.044419,0.043877,CORNER,-2.475982,critical_distance
1783521775.532867,robot_1,robot_0,skipped,target_zone_active,CORNER,true,0.353102,CORNER,true,0.361670,0.010724,1.000000,true,true,0.044640,0.044317,CORNER,-0.092479,critical_distance
1783521775.532867,robot_1,robot_2,skipped,target_zone_active,CORNER,true,0.353102,CORNER,true,0.373094,0.026523,1.000000,true,true,0.044640,0.044203,CORNER,0.240403,critical_distance
1783521775.632943,robot_1,robot_0,skipped,source_zone_inactive,CLEAR,false,0.056034,CLEAR,false,0.065049,0.010474,1.000000,true,true,0.044003,0.044103,CORNER,0.036608,critical_distance
