wall_time,source,target,decision,skip_reason,warning_zone,distance_m,confidence,raw_detection,raw_message
1783521775.184005,robot_0,robot_1,sent,,CORNER,0.002000,,global_pose,"bearing_deg=0.290,zone_reason=critical_distance"
1783521775.184136,robot_0,robot_2,sent,,CORNER,0.000434,,global_pose,"bearing_deg=-5.186,zone_reason=critical_distance"
1783521775.284105,robot_0,robot_1,sent,,CORNER,0.004527,,global_pose,"bearing_deg=0.470,zone_reason=critical_distance"
1783521775.284200,robot_0,robot_2,sent,,CORNER,0.008564,,global_pose,"bearing_deg=-4.946,zone_reason=critical_distance"
1783521775.384094,robot_0,robot_1,sent,,CORNER,0.005224,,global_pose,"bearing_deg=179.576,zone_reason=critical_distance"
1783521775.384238,robot_0,robot_2,sent,,CORNER,0.014458,,global_pose,"bearing_deg=-3.870,zone_reason=critical_distance"
1783521775.484028,robot_0,robot_1,sent,,CORNER,0.010724,,global_pose,"bearing_deg=179.912,zone_reason=critical_distance"
1783521775.484135,robot_0,robot_2,sent,,CORNER,0.015803,,global_pose,"bearing_deg=0.630,zone_reason=critical_distance"
1783521775.584006,robot_0,robot_1,sent,,CORNER,0.010724,,global_pose,"bearing_deg=-179.960,zone_reason=critical_distance"
1783521775.584098,robot_0,robot_2,sent,,CORNER,0.015904,,global_pose,"bearing_deg=5.128,zone_reason=critical_distance"
1783521775.684031,robot_0,robot_1,sent,,CORNER,0.005474,,global_pose,"bearing_deg=-179.736,zone_reason=critical_distance"
1783521775.684119,robot_0,robot_2,sent,,CORNER,0.019759,,global_pose,"bearing_deg=6.806,zone_reason=critical_distance"
1783521775.784133,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=-0.278,zone_reason=critical_distance"
1783521775.784306,robot_0,robot_2,sent,,CORNER,0.021997,,global_pose,"bearing_deg=6.255,zone_reason=critical_distance"
1783521775.884016,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=0.341,zone_reason=critical_distance"
1783521775.884181,robot_0,robot_2,sent,,CORNER,0.021997,,global_pose,"bearing_deg=7.716,zone_reason=critical_distance"
1783521775.984053,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=2.662,zone_reason=critical_distance"
1783521775.984162,robot_0,robot_2,sent,,CORNER,0.021997,,global_pose,"bearing_deg=10.896,zone_reason=critical_distance"
1783521776.084018,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=6.701,zone_reason=critical_distance"
1783521776.084110,robot_0,robot_2,sent,,CORNER,0.021997,,global_pose,"bearing_deg=15.795,zone_reason=critical_distance"
1783521776.184080,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=12.230,zone_reason=critical_distance"
1783521776.184218,robot_0,robot_2,sent,,CORNER,0.021997,,global_pose,"bearing_deg=21.525,zone_reason=critical_distance"
1783521776.284053,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=17.960,zone_reason=critical_distance"
1783521776.284207,robot_0,robot_2,sent,,CORNER,0.021997,,global_pose,"bearing_deg=27.254,zone_reason=critical_distance"
1783521776.384042,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=23.689,zone_reason=critical_distance"
1783521776.384240,robot_0,robot_2,sent,,CORNER,0.021997,,global_pose,"bearing_deg=32.984,zone_reason=critical_distance"
1783521776.484153,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=29.419,zone_reason=critical_distance"
1783521776.484319,robot_0,robot_2,sent,,CORNER,0.021997,,global_pose,"bearing_deg=38.713,zone_reason=critical_distance"
1783521776.584103,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=35.148,zone_reason=critical_distance"
1783521776.584254,robot_0,robot_2,sent,,CORNER,0.021997,,global_pose,"bearing_deg=44.443,zone_reason=critical_distance"
1783521776.684246,robot_0,robot_1,sent,,CORNER,0.005276,,global_pose,"bearing_deg=40.878,zone_reason=critical_distance"
