stamp_sec,stamp_nsec,robot,cell_index,cell_min_x,cell_min_y,cell_center_x,cell_center_y
1777385019,331020840,robot_2,13,-4.000,-2.000,-3.500,-1.500
1777385019,331044092,robot_0,81,3.000,-4.000,3.500,-3.500
1777385019,331062155,robot_4,36,-2.000,1.000,-1.500,1.500
1777385019,331080065,robot_1,48,-1.000,3.000,-0.500,3.500
1777385019,331103837,robot_3,64,1.000,-1.000,1.500,-0.500
1777385022,215777039,robot_2,23,-3.000,-2.000,-2.500,-1.500
1777385022,215802029,robot_1,58,0.000,3.000,0.500,3.500
1777385023,493397224,robot_0,91,4.000,-4.000,4.500,-3.500
1777385024,753389061,robot_4,46,-1.000,1.000,-0.500,1.500
1777385024,753405969,robot_3,74,2.000,-1.000,2.500,-0.500
1777385027,252290434,robot_2,33,-2.000,-2.000,-1.500,-1.500
1777385027,252316731,robot_1,68,1.000,3.000,1.500,3.500
1777385029,573659446,robot_4,56,0.000,1.000,0.500,1.500
1777385029,573712242,robot_3,84,3.000,-1.000,3.500,-0.500
1777385032,74830544,robot_1,78,2.000,3.000,2.500,3.500
1777385034,653076729,robot_4,66,1.000,1.000,1.500,1.500
1777385034,653103621,robot_3,94,4.000,-1.000,4.500,-0.500
