wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783690823.453935,robot_2,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.685140,0.031798,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783690824.253994,robot_2,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.701700,0.408261,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783690824.754124,robot_2,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.868280,0.410454,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783690824.853995,robot_2,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.868280,0.510365,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783690825.353959,robot_2,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.845324,0.401032,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783690826.253983,robot_2,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.849573,0.404367,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783690826.753961,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.112642,0.409985,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690827.254015,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.260166,0.413565,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690827.754077,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.457757,0.415743,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690827.853989,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.457757,0.515669,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690828.753980,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.533876,0.412555,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690831.754187,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.844827,0.413061,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690832.254046,robot_2,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.767067,0.414827,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783690832.754059,robot_2,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.864897,0.414514,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783690832.853933,robot_2,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,1.048151,0.007904,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783690833.253959,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.048151,0.407934,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690833.753931,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.096447,0.413603,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690834.254010,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.044415,0.412095,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690834.753981,robot_2,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.026275,0.411957,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690834.854002,robot_2,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,0.960769,0.009902,0.600000,1.200000,0.160000,-0.250000,0.160000,0.000000
1783690835.253962,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.960769,0.409902,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690835.754006,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.955161,0.409461,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690835.854063,robot_2,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.955161,0.509519,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690835.953990,robot_2,turn_left_blocked,LEFT,LEFT,CLEAR,inf,0.902331,0.098593,0.600000,1.200000,0.160000,0.250000,0.160000,0.000000
