wall_time,robot,reasons,raw_zone,effective_zone,peer_warning_zone,peer_warning_age_s,front_distance_m,distance_age_s,cbf_safety_distance_m,cbf_alpha,requested_linear_x,requested_angular_z,filtered_linear_x,filtered_angular_z
1783690823.361611,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,1.356317,0.074587,0.600000,1.200000,0.280000,0.000000,0.000000,0.000000
1783690823.761538,robot_1,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,1.356317,0.474540,0.600000,1.200000,-0.080000,-0.650000,-0.080000,0.000000
1783690826.761710,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,0.753153,0.460648,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690826.861704,robot_1,zone_stop_forward,CORNER,CORNER,CLEAR,inf,0.665493,0.057205,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690827.261557,robot_1,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.665493,0.457098,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783690827.761748,robot_1,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.685782,0.458159,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783690828.261557,robot_1,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.735382,0.458623,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783690828.761542,robot_1,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.761168,0.461142,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783690829.261594,robot_1,corner_turn_blocked_stale,CORNER,CORNER,CLEAR,inf,0.827371,0.462271,0.600000,1.200000,-0.080000,0.650000,-0.080000,0.000000
1783690829.761565,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.962827,0.456846,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690830.261576,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.079781,0.457577,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690830.761577,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.163659,0.455531,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690831.261773,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.299725,0.458520,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690831.361759,robot_1,turn_right_blocked,RIGHT,RIGHT,CLEAR,inf,1.205185,0.055460,0.600000,1.200000,0.160000,-0.250000,0.160000,0.000000
1783690831.761653,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.205185,0.455393,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690832.261744,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.225566,0.456948,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690832.361718,robot_1,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.276583,0.053978,0.600000,1.200000,0.160000,0.250000,0.160000,0.000000
1783690832.761634,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.276583,0.453927,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690833.261539,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.260895,0.455341,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690833.761538,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.096148,0.456151,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690834.261617,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.117741,0.450659,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690834.361583,robot_1,turn_left_blocked,LEFT,LEFT,CLEAR,inf,1.202816,0.056384,0.600000,1.200000,0.160000,0.250000,0.160000,0.000000
1783690834.761598,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.202816,0.456409,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690835.261569,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.186637,0.453712,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690835.761633,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,0.992931,0.453139,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690836.261600,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.010372,0.450225,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
1783690836.761608,robot_1,stale_distance_stop,LEFT,LEFT,CLEAR,inf,1.129000,0.447021,0.600000,1.200000,0.160000,-0.250000,0.000000,-0.250000
1783690837.261571,robot_1,stale_distance_stop,RIGHT,RIGHT,CLEAR,inf,1.079241,0.454056,0.600000,1.200000,0.160000,0.250000,0.000000,0.250000
