stamp_sec,stamp_nsec,label,total_index,robot_index,obstacle_index,bump_type,key,entity_a,entity_b,avg_contact_x,avg_contact_y,avg_contact_z,source_topic
17,80000000,global,1,0,1,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.363796,0.931776,0.149151,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
18,70000000,global,2,0,2,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.372534,0.946869,0.023440,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
20,90000000,global,3,0,3,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.392284,0.978996,0.272655,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
21,930000000,global,4,0,4,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.119088,3.570219,0.149139,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
21,940000000,global,5,0,5,obstacle,"('robot_4', 'box3::link::collision')",robot_4,box3::link::collision,2.388618,0.972577,0.147585,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
24,230000000,global,6,0,6,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.022484,3.415469,0.057016,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
26,420000000,global,7,0,7,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.050393,3.483318,0.195888,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
29,480000000,global,8,0,8,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.104942,3.556676,0.061365,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
31,120000000,global,9,0,9,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.034339,3.449639,0.260596,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
33,520000000,global,10,0,10,obstacle,"('robot_1', 'cylinder0::link::collision')",robot_1,cylinder0::link::collision,3.049320,3.481343,0.146982,/world/random_world/model/robot_1/link/robot_1/base_footprint/sensor/contact_sensor/contact
56,150000000,global,11,0,11,obstacle,"('robot_4', 'box1::link::collision')",robot_4,box1::link::collision,-3.422233,1.331097,0.023033,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
58,320000000,global,12,0,12,obstacle,"('robot_4', 'box1::link::collision')",robot_4,box1::link::collision,-3.440227,1.214327,0.272379,/world/random_world/model/robot_4/link/robot_4/base_footprint/sensor/contact_sensor/contact
